gene_id	gene_name	Col0_ANS_Cytosol_Rep1	Col0_ANS_Cytosol_Rep2	Col0_ANS_Cytosol_Rep3	Col0_ANS_Nuclear_Rep1	Col0_ANS_Nuclear_Rep2	Col0_ANS_Nuclear_Rep3	X.Col0_DMSO_Cytosol_Rep1	Col0_DMSO_Cytosol_Rep2	Col0_DMSO_Cytosol_Rep3	Col0_DMSO_Nuclear_Rep1	Col0_DMSO_Nuclear_Rep2	Col0_DMSO_Nuclear_Rep3	Col0_DMSO_Rep1	Col0_DMSO_Rep2	Col0_DMSO_Rep3	Col0_for_siRNA_Rep1	Col0_for_siRNA_Rep2	Col0_TUN_Rep1	Col0_TUN_Rep2	Col0_TUN_Rep3	ski2_DMSO_Rep1	ski2_DMSO_Rep2	ski2_DMSO_Rep3	ski2_TUN_Rep1	ski2_TUN_Rep2	ski2_TUN_Rep3	ufm1_ANS_Cytosol_Rep1	ufm1_ANS_Cytosol_Rep2	ufm1_ANS_Cytosol_Rep3	ufm1_ANS_Nuclear_Rep1	ufm1_ANS_Nuclear_Rep2	ufm1_ANS_Nuclear_Rep3	ufm1_DMSO_Cytosol_Rep1	ufm1_DMSO_Cytosol_Rep2	ufm1_DMSO_Cytosol_Rep3	ufm1_DMSO_Nuclear_Rep1	ufm1_DMSO_Nuclear_Rep2	ufm1_DMSO_Nuclear_Rep3	UFM1_for_siRNA_Rep1	UFM1_for_siRNA_Rep2	UFM1.His_for_siRNA_Rep1	UFM1.His_for_siRNA_Rep2	xrn4_DMSO_Rep1	xrn4_DMSO_Rep2	xrn4_DMSO_Rep3	xrn4_TUN_Rep1	xrn4_TUN_Rep2	xrn4_TUN_Rep3
AT1G70949	AT1G70949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G70950	AT1G70950	5.723851	3.000145	2.474003	2.177065	3.701677	2.563372	4.731059	1.828065	3.054148	4.140577	2.568504	3.164254	3.766525	1.878529	5.537085	5.542451	4.842319	2.845836	3.344158	4.165808	4.6479	2.355139	3.613093	2.49422	3.730058	5.836271	2.419988	2.780515	3.261542	4.719784	6.273818	4.610309	2.340966	0.921316	1.719844	5.977106	6.716961	5.608456	6.378475	3.229073	6.594449	6.690503	3.035561	2.149	2.282946	3.589783	2.05064	1.513849
AT1G70960	AT1G70960	0	0.070389	0	0	0	0.911721	0.288352	0	0	0.288348	0	0	0	0	0.064042	0	0	0	0	0	0	0	0	0	0.061257	0	0	0	0.87364	0	0	0	0	0	0	0	0	0	0.136194	0.693359	0.130635	0.171084	0	0	0	0	0	0
AT1G70970	AT1G70970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G70980	SYNC3	6.478004	7.264702	6.40149	7.384205	8.382072	7.837822	6.74862	5.84726	7.17176	8.119644	7.687022	12.494352	32.735172	23.237231	21.450215	11.308255	13.235172	32.793639	22.843578	31.012097	20.896318	17.338812	18.842015	19.517222	22.101126	24.016178	5.850491	4.846696	4.389872	11.82835	15.09323	11.044709	4.795267	2.813138	5.307441	13.596884	10.320779	12.458715	13.810717	19.287881	16.15	15.705182	21.293642	26.451349	18.632452	37.041708	26.661301	24.426386
AT1G70985	AT1G70985	2.215768	4.767782	3.668538	1.53938	2.818935	3.879984	5.408378	4.836548	10.169586	13.763388	8.065811	7.360825	3.333864	9.668881	7.293727	15.523048	14.983174	4.800171	9.965641	1.603186	6.009904	4.236192	4.980007	0.426231	1.552097	2.089792	1.407944	7.051497	5.647451	7.778365	2.995116	3.362327	14.677124	10.10036	9.925314	11.68807	7.890284	12.882737	14.914409	8.437704	4.417237	12.182256	11.655839	7.307943	6.399538	2.166044	0	2.065881
AT1G70990	AT1G70990	10.925202	13.107879	7.049105	21.778066	24.778314	14.199718	4.966692	3.665443	1.155512	8.040917	8.245449	6.148372	1.160979	0	4.612204	4.598429	3.859959	1.426532	0	1.725634	3.004324	2.522489	0.710239	1.69576	1.761271	1.085716	13.992111	9.755563	11.6649	23.68543	12.475667	11.456043	2.900023	4.402069	2.535526	9.037214	6.455047	4.913293	7.729012	5.27357	6.085865	15.435161	0	2.148328	0.704225	5.812946	0	3.658906
AT1G71000	AT1G71000	4.615276	7.707093	3.94598	5.595972	8.460425	5.972325	5.317536	7.214566	5.562395	7.659972	13.801536	9.264036	8.497455	13.025693	2.830951	0.122924	0.141522	0	8.031231	0.319705	0.692756	0	0	0.286997	0.615396	0.462255	8.40752	3.200343	9.173188	12.037664	20.698736	18.788057	11.303267	9.860349	8.209247	16.151064	24.351654	19.433524	0.136848	4.068123	1.837756	0.424806	0	3.526126	0.59089	2.472947	0	0
AT1G71002	ath-MIR858a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.460748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G71010	FAB1C	6.356184	6.606234	6.089123	15.283266	19.331024	15.405597	4.408273	4.030363	5.466496	12.720873	12.16066	21.867893	19.25101	15.579649	18.983081	21.838659	22.123911	20.954185	28.241548	23.930415	15.832294	13.996076	13.146879	14.964089	16.510088	17.651132	5.889611	6.620765	5.848588	19.056229	29.468155	22.796788	3.778215	4.485163	5.579668	28.156684	19.523869	20.367738	27.024175	18.070871	20.748108	27.823652	19.450455	22.231174	17.525786	14.829475	8.236297	22.318198
AT1G71015	AT1G71015	0.153769	0.377468	0.915017	0	0.45954	0.569817	0.187997	0.388045	1.602264	0.206264	1.20016	0	2.667774	0.953296	0	2.309448	1.427039	1.347455	0	0.446582	1.149629	0	1.551027	0.200705	0.199827	0.851409	0.864343	0.76151	0.25778	1.710055	0.477254	0	0	0.751921	0	1.742426	0.703683	0.375498	1.61367	0.970823	1.549043	2.211911	0.617384	1.746437	1.184154	1.399731	0.124873	2.472904
AT1G71020	AT1G71020	4.761092	6.812824	3.901291	6.208691	5.99862	5.01785	4.131476	2.780314	2.880047	7.295806	7.232746	5.740884	17.730703	19.092172	13.932064	39.77085	24.181854	22.012227	19.15932	18.442996	12.781572	14.166866	13.997678	15.414996	14.551166	11.934571	3.186368	3.221077	1.474347	6.961004	6.526577	4.539603	1.588792	1.592429	2.700096	5.451037	9.013327	7.620501	22.420144	15.326511	14.236908	18.009649	21.211691	17.683895	13.924952	19.687806	8.411722	19.693507
AT1G71030	MYBL2	26.646535	18.749787	2.886039	20.393223	15.215664	4.324474	17.441182	18.247482	6.997732	21.135384	24.642106	7.053921	154.434486	141.841573	122.64961	110.470007	64.358504	159.323386	130.40331	170.111127	134.249302	110.005293	184.508829	136.054397	148.731646	115.138403	18.425689	9.513735	4.888034	21.835462	11.566971	7.196349	2.742171	8.474875	8.580878	7.321133	12.194901	16.891072	67.121036	47.482977	25.757675	35.004404	117.42394	123.829969	116.850569	97.535925	101.60216	120.617145
AT1G71040	LPR2	25.176002	25.111317	28.043766	17.937118	22.729709	19.122201	9.164333	11.926204	18.195851	10.535395	11.489566	16.375416	31.92663	22.398619	27.655263	29.073111	28.9744	15.828096	18.374252	17.563105	22.88155	17.353212	20.725732	29.064489	29.585196	26.188457	21.678655	15.912251	31.669986	30.638176	29.861223	29.409968	15.981491	10.679032	6.443878	22.930655	14.159025	16.046563	31.4915	37.499701	32.819615	36.35498	23.141952	21.988126	28.50585	27.458523	22.401471	25.482636
AT1G71050	HIPP20	2.441086	5.647566	3.061969	6.996018	4.235361	5.920498	2.982187	2.848917	0.984493	3.276822	3.895507	2.024514	0	0	1.482309	6.031076	4.994986	7.492208	0	3.166397	1.163974	4.300387	2.459485	1.896986	1.416465	0.810625	2.478045	4.245041	1.304161	3.503037	4.278894	4.616022	1.760692	1.427599	2.258805	1.512118	2.849998	2.501498	6.022709	3.755725	2.457863	3.721083	1.548002	2.040847	2.508906	0.717586	0	1.790553
AT1G71060	AT1G71060	1.958118	1.143955	1.70408	0.800714	1.231436	0.878705	1.829338	1.231246	1.022184	1.624008	0.58747	2.258725	2.725127	5.451783	3.180055	2.300946	3.145872	0.707136	2.99559	2.011822	2.011305	1.641681	2.753387	1.779005	2.020554	2.551778	2.763033	3.247138	1.198846	2.061533	1.660399	1.08478	1.724392	1.436714	0.680386	1.394271	2.185287	2.48506	3.122581	2.67317	2.854966	3.936908	1.324164	2.444083	2.278923	1.510084	4.447168	4.844085
AT1G71070	AT1G71070	5.175914	7.18686	5.274014	6.063135	8.675964	8.27625	8.007391	7.11214	7.308095	11.071278	12.330942	15.638625	3.411892	13.357905	14.009809	21.813876	22.581597	17.51969	23.648512	21.379071	12.106213	21.943672	16.653228	18.633566	13.323221	19.846724	2.833693	5.416728	4.602111	7.377615	9.581775	7.879246	12.728912	9.217289	8.012507	10.141056	15.285542	14.276445	22.774802	18.896831	20.787743	28.0224	16.928493	19.289064	12.223418	11.011242	28.04856	17.531184
AT1G71080	AT1G71080	32.763175	35.694534	40.834182	26.916118	46.547216	28.157801	53.960421	45.637509	75.694285	35.004534	36.361374	45.216174	68.526974	55.193618	51.776236	28.911388	33.15406	69.26664	79.870356	75.729115	54.609469	34.801953	53.306691	73.288113	75.018918	75.558412	16.717658	28.707695	22.571145	39.366848	59.565698	45.26975	46.370235	30.61591	25.584419	92.982239	65.92554	87.689519	30.590186	30.315142	32.956796	36.728109	67.088569	68.005886	60.659992	71.827331	70.464472	81.314057
AT1G71090	AT1G71090	8.608407	7.827299	7.793308	11.508275	6.967248	6.619286	9.810307	11.139177	8.021327	10.797854	15.351423	10.192533	23.610926	21.86177	20.657005	17.572127	15.811452	20.745424	19.269681	27.213199	17.268167	15.108407	17.144472	18.409	16.377397	15.702152	14.685804	6.636314	7.413279	8.137236	6.174697	6.535261	7.567442	7.676875	5.768261	8.584636	12.576033	13.721465	21.637004	16.845404	14.094247	17.759657	20.569424	23.554345	21.309743	13.992478	26.397421	24.685595
AT1G71100	RSW10	97.301221	95.354261	84.209791	104.976491	103.3413	102.22427	62.174232	57.208118	61.799971	50.98196	58.912421	55.872252	9.62114	11.775823	18.538257	16.30062	17.0984	18.538426	28.535801	22.743255	16.908294	20.569943	19.586343	29.357631	24.469122	24.88118	93.992289	89.54058	84.736527	105.25559	75.617059	94.139506	61.581684	65.956518	58.265964	48.395561	45.762219	40.306111	20.67685	20.223327	25.002769	28.271298	17.682301	12.866944	16.16508	19.342457	32.290854	25.314939
AT1G71110	AT1G71110	2.849445	2.365597	2.596473	4.659725	4.920074	6.40309	1.457441	0.707318	1.342033	5.035168	3.730496	5.48859	4.711077	1.216354	5.26817	4.3592	5.579399	3.375393	0.114907	4.353306	3.123183	4.7157	2.584747	6.102073	6.451542	4.991169	1.346707	0.624905	2.346752	6.809966	6.586661	9.152153	0	1.095426	1.512151	6.841662	6.564709	9.777857	5.564737	6.738388	7.443944	7.783063	4.099421	4.319717	2.072679	3.331151	5.123298	8.651828
AT1G71120	GLIP6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058419	0	0.914132	0.307649	0	0	0	0	0	0	0.09536	0	0	0	0	0.064554	0.065731	0	0.054051	0	0	0	0	0	0
AT1G71130	CRF8	20.656818	13.934114	15.344959	19.922858	24.217918	19.754161	12.837067	14.829585	12.694111	16.552438	16.668429	19.67553	13.81031	12.583096	21.181736	36.762471	28.303548	16.1714	19.507734	14.088106	12.52359	5.956771	15.179087	19.533461	14.50384	15.018923	12.934715	14.849687	14.162624	15.290252	18.856611	15.804982	13.062432	13.555305	12.890586	16.136082	10.061681	12.738454	34.769283	8.028198	18.153179	23.809371	19.699439	13.727767	8.600462	23.060832	7.950014	17.349943
AT1G71140	AT1G71140	3.739713	3.358425	1.366766	3.091925	2.506419	1.654494	3.15298	3.536201	3.864836	0.531824	1.64857	0.566439	2.180726	1.459109	1.438588	1.867208	2.555505	3.570418	7.870406	4.661469	1.280621	0	1.068202	17.513211	13.989072	9.213243	2.545317	2.849219	1.121766	4.326683	3.031635	2.444958	2.759555	1.068451	4.56564	1.839187	1.311289	1.695757	2.098579	4.124924	1.1247	1.323706	0	1.555957	1.012837	5.23966	4.814639	7.607413
AT1G71150	AT1G71150	0	0	0	0	0.351135	0	0.590145	0	0	0	0	0	0	0	0	0.051822	0	0	0	0	0	0	0	0	0	0	0.825765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.314372	0	0	0
AT1G71160	KCS7	0	0	0	0	0	0	0.158738	0	0	0	0	0	0	0	0	0	0.162533	0	0	0	0	0	0	0	0	0.077675	0	0	0	0	0	0	0	0	0	0	0	0	0.13851	0.235104	0.264829	0.308979	0	0	0	0	0.234618	0
AT1G71170	AT1G71170	14.819645	11.256656	17.783042	19.535825	20.651009	25.298362	13.042419	11.803998	16.670477	18.947768	21.853728	17.728652	30.511623	14.05831	21.429003	12.717315	10.735228	25.429794	24.631737	25.616877	18.40515	20.844504	14.295268	27.478142	27.262223	26.218264	11.932705	22.662283	24.522226	28.20007	20.108352	29.76449	10.971213	16.430535	14.311264	20.326311	25.805861	27.111342	13.387048	14.05258	13.452065	18.727513	27.854997	21.953003	22.502031	40.515053	4.33454	32.767262
AT1G71180	AT1G71180	4.20059	5.425108	2.908939	4.700484	4.590315	4.270481	13.087892	8.631875	3.932928	11.093799	8.96999	5.924317	13.702065	13.939871	6.746367	8.616046	9.053613	14.497705	8.781792	11.509626	10.657786	17.344575	9.407162	12.851861	14.137334	13.263623	4.028454	5.685455	3.795519	4.668552	4.861194	4.731242	6.519904	6.365492	9.493937	10.316162	12.442688	12.836248	7.748524	5.955538	4.753832	8.031961	14.013308	14.96603	11.871706	10.942614	16.662478	11.200499
AT1G71190	SAG18	100.747741	87.472208	90.963163	113.042478	91.387588	118.926831	35.782619	44.383535	57.905794	47.309178	54.850358	69.798276	20.577639	17.843598	13.880616	19.697509	16.222191	30.844668	17.179885	21.459264	24.730422	17.505559	19.407967	29.907324	25.032961	24.714231	122.591942	120.56828	118.129014	89.532929	89.194145	92.2071	68.064191	52.6033	58.197496	53.523695	41.854985	47.233068	23.905737	16.473061	19.412941	23.453414	19.344947	14.298834	14.840295	16.772631	20.287335	21.248918
AT1G71200	AT1G71200	6.902349	5.571595	6.218755	7.958124	8.677148	10.29363	2.007482	1.771091	2.569957	5.137758	5.219115	8.912358	2.236549	0	0	3.116159	6.108177	0	0	0.618884	0	0.246519	0.121815	0	0.230164	0	3.178964	5.774572	3.27728	6.955797	15.027867	10.098689	0	1.219238	4.358256	9.969579	2.795905	4.243168	7.768318	5.698308	10.032706	8.209954	0	0	0.524358	0	0	1.175321
AT1G71210	AT1G71210	6.129555	6.774266	5.32966	3.704723	4.922198	5.682095	5.849078	4.238461	4.763779	4.874886	5.57262	7.117585	5.671524	5.077421	3.737301	5.021998	4.087724	13.190189	11.181938	13.446755	5.614909	3.332939	4.620711	10.212883	7.198781	9.089435	4.060839	4.146401	6.608696	7.341904	10.613535	5.847366	5.481409	4.593916	5.570414	9.025596	7.488016	7.542781	5.150967	2.603959	3.705883	4.561911	7.779456	7.493418	6.030992	11.395625	2.478749	11.835861
AT1G71220	EBS1	4.70051	4.349279	4.123964	5.109275	7.146625	5.295272	7.056444	5.814596	4.878228	6.578896	6.215002	9.050024	14.05152	15.350435	9.398009	25.022329	27.755479	64.957236	48.062841	74.17373	9.745219	13.685123	11.196127	43.63379	46.038769	45.451885	3.104141	3.942552	2.895919	9.733703	13.824384	13.550159	1.676131	2.682308	1.859611	18.667472	15.086549	16.223846	27.957218	22.416547	27.018978	38.955949	13.604246	17.089673	9.804482	39.35685	57.095122	53.463552
AT1G71230	CSN5B	2.840377	4.1648	1.693053	4.179809	4.83073	4.521863	2.326608	2.932857	6.227801	2.760404	2.980322	5.333403	2.778452	3.899939	1.615651	4.482993	4.984323	3.665085	0	5.860468	4.09866	1.434243	2.941736	5.00255	6.405649	3.85959	5.381156	4.64491	1.153484	1.691635	4.188393	3.804376	2.207266	2.594457	3.55095	3.724456	3.217809	3.307815	5.815524	4.191715	5.453425	7.546821	2.776823	3.433876	3.936341	5.296162	0	8.101673
AT1G71235	AT1G71235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.433851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G71240	AT1G71240	5.177509	4.44664	4.641639	5.93157	5.670116	3.310392	3.144034	3.136233	4.888958	3.680698	3.286946	4.641119	6.629097	3.241109	7.302277	9.309403	8.97381	6.418864	0.183788	11.308725	5.501849	3.899898	6.372305	6.534856	6.464216	6.209625	5.295841	4.239935	3.380261	7.992214	8.298865	8.439559	3.312693	1.161142	5.158499	8.479504	5.921028	6.80049	7.980236	8.796825	7.549739	5.949557	7.766297	7.764637	5.161587	13.907926	11.386686	6.6021
AT1G71250	AT1G71250	0.060234	0	0	0	0	0	0	0	0	0	0	0.618301	0	0	0	0	0	0.603362	0	0	0.607646	0	0.163066	0.153749	0.102119	0.471756	0	0	0	0	0	0	0	0.33645	0.064244	0	0	0	0	0	0.107982	0.09439	0	0	0	0	2.857265	0.786985
AT1G71260	ATWHY2	41.411857	40.259028	39.137219	31.672819	40.572081	32.034359	96.270666	83.640322	78.49421	73.721661	75.009121	54.57301	51.449965	51.160211	38.11688	26.539595	37.469818	32.615732	39.160357	39.357627	47.52438	60.980872	39.750179	32.393704	39.013284	42.130157	39.940939	42.35195	43.409735	38.571914	36.602361	30.660876	88.636766	94.559385	96.060502	57.046084	85.156165	79.639078	28.287065	26.972071	25.229227	35.318385	44.329951	36.586836	42.432871	28.568391	45.119518	28.301089
AT1G71270	POK	20.407581	20.195074	14.684423	24.159742	23.862756	22.533925	19.699711	21.917451	21.12686	24.641795	25.155601	37.852058	20.429564	13.54197	16.300028	19.194694	20.891329	25.903516	39.963158	27.610677	17.991678	18.29425	17.877671	20.230241	19.72416	20.259055	32.628282	26.456419	28.338523	20.437292	24.620456	18.309652	25.95326	34.949985	31.405203	30.69546	28.275207	23.763804	23.200514	18.583956	20.924345	23.942192	21.865805	19.308143	12.821784	15.978699	29.752937	17.108576
AT1G71280	AT1G71280	0.648584	0.696889	0.118425	0.688792	1.898102	0.484264	0.119054	0.083665	0.052085	0.463604	0.615855	0.127901	0.05054	2.18708	0	0.041195	0.040633	0.631052	0	0	1.847587	0	1.72113	1.961872	1.76793	1.49639	0.646709	0	0.666276	2.811375	2.811722	1.83983	1.805886	0	0	1.736348	0	0.980344	0.1322	0.094042	0	0.038622	0	1.390055	0.656703	0.645748	0	2.425487
AT1G71290	AT1G71290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.136171	0	0	0	0	0	0
AT1G71300	AT1G71300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027661	0	0	0	0	0	0	0	0	0.028582	0	0	0	0	0	0	0.094399	0	0.047861	0	0	0	0	0	0	0	0	0	0	0	0	0.05293	0
AT1G71310	RAD52-1	10.397277	11.953667	8.601518	13.585032	15.43101	15.983707	16.67587	13.967724	8.334573	8.827999	12.978058	13.508281	10.28241	5.389835	10.491017	17.572632	14.610597	13.645156	12.333	13.252419	17.865548	13.729637	18.064692	13.917341	15.469884	12.076523	10.032161	4.0334	11.625525	15.251048	13.031404	11.097153	7.126976	4.452214	10.141044	7.824229	12.155504	13.936192	13.444314	14.128266	14.934436	15.625044	12.84777	12.739335	15.783857	20.252165	33.595178	10.526139
AT1G71320	AT1G71320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.061343	0	0	0	0	0	0	0.588358	0	0	0	0	0	0	0.071062	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G71330	NAP5	0.253073	0.166039	1.004735	2.11953	3.829879	4.558395	1.15849	0	1.317822	2.38321	3.669308	9.873596	7.142815	10.9178	10.325057	1.390714	3.594183	1.330529	16.782873	6.735155	3.280531	0	4.519304	6.190091	6.234096	6.836615	0	1.669036	0.278999	7.901618	11.146995	5.306009	0	0	0.268551	7.305068	6.504409	6.300145	2.191639	3.883951	4.056685	4.489412	11.206854	9.804102	3.913022	5.484681	0	2.569428
AT1G71340	GDPD4	6.912796	5.353345	5.551053	9.091813	11.256905	11.439342	6.747383	5.560688	7.47327	9.802286	12.406488	22.91621	11.587197	11.983097	16.407653	11.85239	9.10415	8.269433	12.669587	11.411867	13.64647	6.799251	13.512131	9.338736	9.069451	9.186422	7.060157	7.046882	6.781943	11.212321	12.7312	17.308942	7.631394	5.598971	6.537258	26.337914	16.793495	15.110738	10.38066	9.02868	6.266463	8.697339	12.386326	15.130741	12.025289	10.304244	4.034812	10.794529
AT1G71350	AT1G71350	7.106472	11.879346	8.972196	6.003201	8.8208	5.87463	11.629549	8.429651	7.613018	5.044867	6.027975	8.227811	13.073655	14.740894	13.295221	14.021872	10.483093	11.874053	5.649873	11.119886	10.217476	19.195971	11.871124	10.750344	11.944387	11.055289	4.281487	4.866494	8.737577	7.683882	11.41654	6.752762	1.717162	5.894804	7.657511	10.851743	8.716426	8.204868	12.721274	9.743021	10.087689	13.435679	11.441001	17.548895	10.804675	21.44131	7.856927	14.737963
AT1G71360	AT1G71360	12.665245	11.125528	10.975598	10.987298	16.482077	12.658561	13.686018	11.054262	10.783917	16.911639	13.007318	14.3201	8.187312	4.457409	10.73329	6.914017	7.252816	12.433853	5.969529	14.43679	6.914572	5.868063	6.968517	7.643713	8.895498	8.081104	13.29091	12.819239	13.544723	18.52413	21.517278	19.213925	16.058646	10.050525	9.361651	28.393636	20.338176	21.437282	6.932666	11.876141	16.44584	8.646664	5.516159	10.001235	10.120729	9.442056	24.857161	13.694948
AT1G71370	AT1G71370	0.111158	0.431393	0.4099	0.177994	0.369515	0.187892	0	0.031021	0	0	0	0	0	0.412813	0	0	0.029688	0	0	0.102821	0	0.678834	0.607317	0.694414	0.403078	0.671905	0	0.369384	0	0.259985	0.626641	0.172925	0	0.103656	0	0	0.219377	0	0	0.034435	0	0	0.960917	0.068144	0	0	0	0.509137
AT1G71380	CEL3	0.496964	0	0	0.220399	0.091658	0.282254	0	0.160045	0.279594	0.353641	0.032624	0	0	0	0	0.341621	0.398775	0	0.070436	0	0.173784	0	0.033787	0.353139	0.128041	0	0	0	0	0.357652	0.176371	0	0	0.267337	0.204821	0.421725	0.50952	0.138081	0.977887	0.640302	2.233147	2.160695	0	0.128451	0	0	0	0.245362
AT1G71390	RLP11	0.086797	0	0.114215	0	0	0	0	0	0	0.0381	0.07379	0	0	0	0	0.06962	0	0	0	0	0	0	0.050702	0.241645	0.09641	0	0.065514	0	0.161924	0	0	0	0	0.12148	0	0	0	0.164576	0.052331	0	0	0	0.695887	0	0	0.056921	0	0
AT1G71400	RLP12	17.33054	19.41357	17.841999	22.911654	22.087224	28.346122	2.006742	2.571523	6.250724	7.694602	6.176861	14.165516	5.872723	4.721811	4.556455	6.205128	8.328981	6.186633	3.337123	5.887469	3.370416	3.785517	3.711612	5.168046	4.906031	5.564179	21.021281	10.880173	15.496534	39.527439	45.933054	52.425654	2.263088	2.590789	1.558672	20.824796	14.322798	15.942656	15.764411	10.32359	23.19003	24.800178	5.140036	4.788551	3.625119	4.639031	10.599001	3.539886
AT1G71410	AT1G71410	15.904115	15.087117	11.309943	31.493471	28.963323	32.991635	11.391784	12.304362	17.079816	41.80384	40.739287	55.322646	18.264178	23.707694	25.935408	25.886807	20.778755	26.712666	17.278999	33.606516	18.039249	29.747587	19.372168	20.315216	19.984701	20.56891	18.859075	22.979523	20.822247	26.909135	28.137358	30.190918	18.125505	18.804748	15.236969	48.128704	40.012256	37.591153	26.198469	18.443174	20.225407	26.402468	23.696869	21.902267	17.258393	22.972261	15.467467	21.85403
AT1G71420	AT1G71420	0.400892	0.597282	0.730566	1.124998	1.10969	0.552563	0.072968	0.696554	0.515797	0.934691	0.944542	0.828522	1.627802	0.712817	0.240616	0.347193	0.4658	0	0.056567	0.368964	1.258061	0.398014	0.757917	0.567267	1.234408	0.180498	0	0	1.759479	0.865372	2.177807	1.402856	0	0.647312	1.191499	2.277888	1.411115	1.518256	0.223573	0.256204	0.772644	0.46713	0.795876	0.979444	0.340126	0.485889	0	1.124416
AT1G71430	AT1G71430	58.362963	58.798178	41.140277	57.284664	43.034577	37.089302	43.327625	55.872961	49.195457	27.597477	26.009671	34.622473	31.070162	26.958473	44.614787	16.458874	18.036812	34.171286	30.5198	31.416315	41.591765	54.799437	34.279663	34.032351	28.885609	30.485279	56.726011	64.123434	40.216688	40.398738	48.311496	21.998589	52.947883	42.062464	33.841593	29.748733	27.750791	18.733784	16.32254	13.351837	14.442865	19.463391	48.483113	34.43558	34.160221	36.679652	31.630069	25.663996
AT1G71440	PFI	6.463262	5.057852	5.634604	8.733413	9.015658	11.239267	8.899795	9.151883	10.108449	8.026744	8.460824	14.093996	9.275334	11.035095	6.933451	13.829118	13.374521	8.67066	5.993551	15.31687	12.683465	9.462468	10.603347	11.256608	11.486052	9.181463	5.668173	5.37841	6.689454	11.269463	13.014926	11.68876	7.298037	8.381802	7.344166	14.018351	14.044391	12.832591	12.46654	11.34761	13.266897	14.676199	6.681866	9.877904	10.41321	5.581367	1.825712	6.829296
AT1G71450	AT1G71450	2.320233	1.4431	1.595528	1.493505	0.92451	1.146456	0	0	0	0	0	0	0	0	0	0.265682	0.130581	0	0	0	0	0	0	0	0	0	0	0	2.050248	1.267542	0.720212	1.834416	0	0	0	0	0	0	0.738231	2.179679	0.850459	0.556568	0	0	0	0	0	0.073192
AT1G71460	AT1G71460	1.265214	1.720838	1.022836	2.255567	0.939524	1.142973	2.30398	3.275887	2.15242	2.698746	2.024182	2.543483	4.767388	2.923162	3.576191	3.339874	3.158366	2.97626	3.811147	2.992575	2.839439	2.36468	3.673005	4.355722	2.737185	3.546658	4.364876	0.901957	0.539325	1.127106	2.866899	2.491161	2.456628	0.674522	1.164102	3.881182	2.355976	2.06137	3.055212	2.111803	2.210298	3.556409	6.734225	4.957733	3.502506	2.90601	1.811672	3.869654
