gene_id	gene_name	AAVS1_CYTO_DMSO_ANS_rep1	AAVS1_CYTO_DMSO_CTRL_rep1	AAVS1_CYTO_DOX_ANS_rep1	AAVS1_CYTO_DOX_CTRL_rep1	AAVS1_NUCL_DMSO_ANS_rep1	AAVS1_NUCL_DMSO_CTRL_rep1	AAVS1_NUCL_DOX_ANS_rep1	AAVS1_NUCL_DOX_CTRL_rep1	UFM1_CYTO_DMSO_ANS_rep1	UFM1_CYTO_DMSO_CTRL_rep1	UFM1_CYTO_DOX_ANS_rep1	UFM1_CYTO_DOX_CTRL_rep1	UFM1_NUCL_DMSO_ANS_rep1	UFM1_NUCL_DMSO_CTRL_rep1	UFM1_NUCL_DOX_ANS_rep1	UFM1_NUCL_DOX_CTRL_rep1	UFM2_CYTO_DMSO_ANS_rep2	UFM2_CYTO_DMSO_CTRL_rep2	UFM2_CYTO_DOX_ANS_rep2	UFM2_CYTO_DOX_CTRL_rep2	UFM2_NUCL_DMSO_ANS_rep2	UFM2_NUCL_DMSO_CTRL_rep2	UFM2_NUCL_DOX_ANS_rep2	UFM2_NUCL_DOX_CTRL_rep2	UFM3_CYTO_DMSO_ANS_rep3	UFM3_CYTO_DMSO_CTRL_rep3	UFM3_CYTO_DOX_ANS_rep3	UFM3_CYTO_DOX_CTRL_rep3	UFM3_NUCL_DMSO_ANS_rep3	UFM3_NUCL_DMSO_CTRL_rep3	UFM3_NUCL_DOX_ANS_rep3	UFM3_NUCL_DOX_CTRL_rep3	SE_AAVS1_NUCL_DMSO_ANS_rep1	SE_AAVS1_NUCL_DMSO_CTRL_rep1	SE_AAVS1_NUCL_DMSO_CTRL_rep2	SE_AAVS1_NUCL_DMSO_CTRL_rep3	SE_AAVS1_NUCL_DOX_ANS_rep1	SE_AAVS1_NUCL_DOX_CTRL_rep1	SE_AAVS1_NUCL_DOX_CTRL_rep2	SE_AAVS1_NUCL_DOX_CTRL_rep3
ENSG00000004961.15	HCCS	32.086572	29.20555	32.431213	27.111798	16.838367	5.715721	11.478846	12.813034	29.173204	29.296224	35.444413	31.615322	12.509639	18.720196	11.075955	8.674814	35.207658	32.714615	32.694317	33.893149	8.692766	13.829143	13.309162	13.052118	37.884957	33.583475	32.518256	31.333874	10.903352	22.342063	10.190174	15.64668	17.750078	6.118696	11.941407	11.987178	12.359042	12.063259	10.221687	12.892505
ENSG00000004975.12	DVL2	29.895339	26.279462	29.448117	23.658594	49.746776	219.025226	56.414557	186.080784	25.141368	23.034376	26.869952	25.03682	43.825539	189.935811	65.965194	164.512915	27.189879	23.388888	26.696746	21.228012	62.599911	192.815751	74.089209	133.413507	24.911131	27.405733	26.043705	23.354543	44.205786	154.205907	52.463629	158.643755	53.100006	268.188225	285.207383	262.590169	58.867262	219.433807	256.750733	258.71918
ENSG00000005001.10	PRSS22	14.600726	13.048443	16.523861	11.206168	77.803887	214.742087	51.160136	218.90359	13.594417	11.73803	12.875199	11.431372	59.98754	245.702956	54.919118	163.127619	18.237788	12.657146	13.963748	12.464204	102.373455	173.182642	101.607819	164.95316	13.375807	9.697919	17.510358	13.107836	72.149459	166.88138	75.823993	163.895181	103.385139	295.283875	400.916481	380.088753	77.742717	294.34959	370.770915	317.107146
ENSG00000005007.14	UPF1	42.256911	32.428119	43.555306	31.037754	132.868476	161.094886	145.752333	158.524859	37.346467	30.891276	36.231697	29.455246	121.171643	134.868205	126.346776	144.433092	35.840549	27.86988	34.280196	30.168008	132.856414	116.672093	122.674394	126.797012	33.918216	28.62345	34.782498	25.765829	112.515481	112.267318	115.237226	122.437814	129.119482	154.948205	200.308922	197.491927	145.338167	150.930741	204.610696	200.031932
ENSG00000005020.13	SKAP2	14.388218	13.075329	10.962402	14.861626	14.319949	10.053974	10.62246	8.178376	13.415405	13.669386	12.743228	14.883726	13.711948	9.176633	13.87548	10.723852	13.741139	13.097133	11.637169	11.777161	9.979097	9.571374	13.260245	11.844137	13.744277	13.008252	12.986374	11.541229	12.537815	12.885464	13.503937	12.48813	13.156292	9.154346	8.624752	8.498484	10.146948	7.753168	9.980799	10.435773
ENSG00000005022.6	SLC25A5	363.093147	386.903647	351.845341	370.655411	90.250001	127.595863	96.568024	96.176808	343.772271	367.752308	333.828087	362.907518	98.912443	123.093253	94.607761	115.322555	354.625703	393.719815	345.569745	368.402033	107.16771	132.254538	83.924483	120.527744	358.516605	381.975545	344.759457	355.380226	124.890624	145.185488	107.073525	130.740812	114.862366	152.767483	168.108158	146.633824	126.884776	140.428998	156.008783	168.975358
ENSG00000005059.16	MCUB	27.140001	31.260336	27.158749	27.295645	23.524916	17.476221	18.590539	16.315346	29.709398	33.475431	35.943779	27.415648	17.932913	17.694697	16.188906	18.668571	26.55733	27.183885	29.671012	27.70026	17.572418	16.762733	24.700871	25.117765	29.002454	29.87341	26.983351	24.663983	33.599937	20.447286	32.221174	16.159783	23.322864	19.816806	17.577317	22.911511	22.683394	14.718986	22.022304	27.72713
ENSG00000005073.6	HOXA11	5.61926	8.133915	4.62398	8.051685	0.650804	3.503579	0.527364	1.174728	5.052018	7.712099	6.308123	8.138101	0.609985	2.640327	0.530727	2.426186	6.333315	8.227489	9.125311	9.580446	0.867008	2.249791	0.870273	3.165573	6.990528	6.473381	6.422661	7.831093	1.327478	3.715234	0.747835	4.069732	0.575949	2.987131	2.219093	2.398843	0.46584	1.069352	1.924108	1.968197
ENSG00000005075.16	POLR2J	115.427254	114.230335	124.851003	121.632341	22.277373	12.162112	13.726958	29.191958	114.396226	119.300362	108.355181	105.560863	13.486197	18.005243	9.115295	15.770131	108.711237	118.300875	107.194055	117.557387	11.12317	28.294195	17.567463	32.152328	120.821064	109.976574	122.618805	110.173811	11.891085	20.946454	17.956463	18.818057	18.104842	13.255001	17.708602	17.973837	11.463278	23.409983	16.178179	17.527618
ENSG00000005100.13	DHX33	34.278716	38.522964	33.279971	37.04746	49.144349	56.984597	45.798081	56.562773	35.638748	37.451405	32.970069	33.030681	53.349535	62.977514	54.127095	57.447173	34.115486	34.422396	30.411032	31.332832	46.708927	48.912235	52.662114	55.58794	31.723815	32.454193	31.363346	30.430208	49.713659	57.355612	49.359792	57.098895	43.906155	49.815213	56.48765	53.560067	41.999416	49.992725	53.331141	53.535296
ENSG00000005102.14	MEOX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.077282	0	0	0	0	0	0	0.030374	0
ENSG00000005108.17	THSD7A	0	0	0.010418	0	0	0	0	0	0	0	0	0.003442	0	0	0	0	0	0	0	0.013906	0	0	0	0	0.003199	0	0	0	0	0	0.01139	0	0	0	0	0	0	0	0.007076	0
ENSG00000005156.12	LIG3	20.343014	23.176047	18.667578	18.153798	82.170256	56.708048	52.516041	78.250154	15.251849	16.435611	16.024689	23.351482	57.62029	57.875875	59.441414	61.523283	14.986338	15.144138	16.02959	14.256404	59.978774	60.435519	66.121909	66.574837	24.325496	19.363819	16.179769	20.773266	56.533746	62.748253	74.119779	72.566274	118.213278	64.914883	68.570221	108.407452	56.944437	81.888377	80.877907	126.687221
ENSG00000005175.10	RPAP3	48.929371	64.927697	54.39312	49.812251	45.238256	66.146861	45.974752	47.034882	66.75911	58.194033	60.629903	53.136084	81.5774	52.900919	57.861268	64.034776	56.847661	57.034637	57.974773	50.050115	51.645326	41.83488	42.259595	49.626121	52.039319	58.058136	54.798571	51.192652	57.597637	54.454558	49.01245	38.263848	50.455287	59.127352	39.289753	46.412571	45.749742	48.143779	48.853231	39.598451
ENSG00000005187.12	ACSM3	0	0.031636	0.062984	0.521747	0	0.151883	0	2.526761	0.314204	0.182358	0.140469	0.15862	0.219223	0.491318	0.062689	0.175215	0.104909	0.197782	0.081056	0.031563	1.908943	0.233586	0	0	0.159802	0.497687	0.019249	0.46472	0.899153	0.971857	0.154783	0.073897	0	0.129415	0.886367	0.713644	0	2.543516	0.161249	0.829581
ENSG00000005189.20	REXO5	10.578927	7.309217	7.771279	5.463329	11.54332	17.58393	23.337157	17.818685	9.575402	8.406387	6.899817	6.787285	18.195595	34.384208	23.191062	12.76868	7.002557	5.670802	6.187384	5.573303	24.588166	21.756877	26.761114	21.536122	8.681112	6.71601	7.057196	9.070628	19.567912	19.043533	21.579399	23.407889	19.880591	23.68937	24.765899	21.45599	20.660703	26.568928	31.450686	32.455527
ENSG00000005194.15	CIAPIN1	46.409153	43.200136	42.775096	42.576278	53.758587	58.211745	45.808508	55.229027	44.192499	45.992887	48.245904	38.31762	54.256423	69.216325	45.804205	69.623351	48.358148	44.062591	49.323197	41.759225	52.467947	46.830089	45.208809	57.179707	47.407151	39.868575	39.893773	38.92453	41.599318	71.547875	48.457382	76.760269	64.196108	75.135794	75.898369	92.559666000000007	65.875364	57.015721	85.222676	79.704426
ENSG00000005206.17	SPPL2B	4.493484	5.034108	3.85866	3.480719	159.334545	191.683466	163.935622	170.90649	2.638193	3.156675	3.078131	5.108297	158.82831	162.587676	160.641931	167.4235	4.59042	4.856825	4.291519	2.502955	149.469939	160.813626	157.949288	155.985418	3.490016	3.030902	3.799812	3.218751	136.969289	156.373134	136.441783	165.626498	197.153163	228.110388	309.672586	298.818963	186.981807	218.997804	298.39129	287.829412
ENSG00000005238.20	ATOSB	4.214463	3.160076	3.990172	3.725516	17.115513	16.3743	14.94121	11.78139	4.070425	3.311946	4.3163	4.162674	18.312988	12.290291	13.849697	14.017877	3.599977	2.333295	5.510327	4.384426	11.000839	10.282041	19.461938	18.556226	4.088279	3.664817	4.982009	4.246888	14.848872	13.871616	19.114929	19.502533	17.17441	18.239425	12.292756	15.270441	14.46269	11.494119	14.092343	17.251636
ENSG00000005243.10	COPZ2	6.553137	5.735148	6.716768	4.695437	2.690145	10.106971	7.747745	5.60664	5.305815	9.094904	5.413913	3.834425	3.088027	9.062569	4.307429	5.023367	4.636422	4.939513	5.509075	10.232402	2.529384	5.466032	3.418038	14.106517	5.648655	6.8627	4.966465	6.755913	5.45632	8.840028	3.663509	6.4997490000000004	4.330634	9.533059	7.383574	6.765427	7.783779	4.745744	6.428457	9.494782
ENSG00000005249.14	PRKAR2B	0	0	0	0	0.149587	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01251	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132084	0	0	0	0	0	0	0
ENSG00000005302.19	MSL3	35.626398	44.766809	43.249849	43.906753	88.041893	144.050057	75.768986	115.080143	46.489319	46.217456	46.47352	47.843346	119.730087	121.890779	103.270285	121.829539	37.303691	47.614725	46.163164	40.197673	78.527509	108.3377	107.209912	133.089019	43.717557	39.037568	41.617561	42.564136	74.515597	140.699596	84.129384	156.946035	90.697349	144.340751	76.838252	84.221846	90.93623	139.709146	86.990788	79.218839
ENSG00000005339.15	CREBBP	12.281774	8.000938	12.67582	8.087483	50.35525	49.683339	54.35693	65.365057	10.767793	9.458175	11.098931	8.363617	56.043101	57.176846	69.52368	65.553806	10.440251	6.659899	10.614492	10.544122	52.458285	29.038403	50.769531	27.850479	10.807368	6.402133	12.322958	7.797085	56.614941	41.751109	49.836272	53.986341	66.226062	55.709279	105.042709	110.872642	58.509995	84.413782	101.713538	121.219451
ENSG00000005379.17	TSPOAP1	0	0	0	0	0	0	0	0	0	0	0	0	0.034308	0	0	0	0	0	0	0	0	0	0	0.081498	0	0	0	0.008077	0	0	0	0	0	0.025092	0.19651	0	0	0	0	0.059234
ENSG00000005381.9	MPO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.258618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039785	0	0	0	0	0	0	0	0	0
ENSG00000005421.9	PON1	0	0	0	0	3.800602	0	0.199046	0.387985	0	0	0	0	1.612947	0	0	0	0	0	0	0	0.355045	0.298435	0	0	0	0	0	0	2.354122	0.235947	0.718631	0	3.586854	0	0.235566	0.036631	0.175796	0.332332	0.224471	0.429009
ENSG00000005436.14	GCFC2	34.785007	29.529637	25.729176	33.706822	57.9024	56.450798	82.135518	30.74975	26.965749	30.911132	29.194904	33.092253	74.464094	72.76991	84.713662	46.810116	30.128197	28.163289	31.140921	31.044997	95.489578	35.772219	55.777272	42.354812	36.487819	31.458864	29.597577	32.62459	55.476544	63.383033	62.8377	50.804354	69.247612	79.551353	64.490457	90.062172	95.703587	37.436375	81.473972	74.633162
ENSG00000005448.17	WDR54	30.943897	28.807834	30.692147	31.829495	13.86082	65.495869	20.841511	48.068671	25.953665	24.3556	27.276816	29.40625	10.813969	57.859346	14.900367	49.86717	27.481698	26.85325	31.089704	26.920564	13.07341	50.899801	16.881079	51.945032	29.123506	32.677431	26.932908	26.164645	15.095914	47.36069	15.546157	44.447557	16.5475	67.964364	68.478304	68.702559	19.842986	73.573166	68.008834	58.15264
ENSG00000005469.12	CROT	4.566339	7.211621	4.584245	6.54516	10.291178	20.341796	10.878336	21.472722	7.124328	8.143409	5.820554	8.688212	12.712078	20.333313	17.794788	22.657549	5.666562	6.499203	6.060601	6.898896	24.483771	26.104079	25.39731	30.632074	8.265529	6.032381	7.642373	5.189656	16.398373	25.525129	17.235319	20.459565	11.517941	19.699223	19.658873	23.535811	11.03025	23.901762	24.865739	22.939378
ENSG00000005471.19	ABCB4	0	0	0	0	0	0.065728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049454	0	0	0	0	0	0	0	0	0	0	0
ENSG00000005483.23	KMT2E	23.873272	25.188044	21.171721	23.536474	78.625369	75.93191	56.418646	61.734016	25.5534	22.863617	26.376538	23.161128	68.840636	79.450529	67.97868	74.068454	20.524654	22.082203	20.100827	19.507035	70.487533	63.665757	59.641622	65.3644	22.849494	20.026726	22.267385	19.049464	61.801403	67.553993	65.707239	64.612119	78.086687	76.728605	101.17453	100.73388	55.709234	55.815684	108.89404	95.215383
ENSG00000005486.17	RHBDD2	25.340708	25.247971	26.460628	25.051077	25.337494	24.438373	21.00627	20.155343	22.220062	23.906678	25.851756	24.161313	34.919751	25.64372	24.268987	24.685754	23.719084	22.013464	24.660887	25.503746	22.89624	21.190148	22.867417	17.54598	25.092677	22.566485	27.361313	26.134963	25.793781	21.650583	21.813168	19.684457	29.812125	23.977742	33.886902	34.144697	40.814893	29.905853	29.232092	38.556945
ENSG00000005513.11	SOX8	7.22048	6.618747	6.058036	5.946411	9.99151	14.428441	9.244988	14.343737	6.911483	5.836226	5.743442	5.339537	6.458878	13.903889	7.067633	13.188183	5.587216	6.15257	5.41745	6.205574	4.804443	12.752614	7.48177	13.370882	6.574009	5.776717	5.400129	5.074392	6.558841	11.107972	7.488138	14.84889	9.107344	12.499187	16.523914	16.550476	8.738353	12.927275	15.084285	15.458589
ENSG00000005700.15	IBTK	17.93837	20.641196	17.281975	17.468544	29.723514	45.407876	28.896814	35.037755	21.658617	19.672254	20.365584	18.301215	30.362267	46.732335	43.817337	41.018875	19.831213	16.978535	20.226449	16.62971	46.059194	45.425551	45.797981	52.053449	20.744372	18.343984	20.276692	16.991376	46.918471	51.176786	47.793191	52.65782	32.53845	45.01382	43.335234	47.454867	27.471147	34.511562	48.649114	46.388479
ENSG00000005801.18	ZNF195	31.06676	29.612551	30.805367	22.394542	159.086821	151.014573	141.168959	140.86443	29.741024	30.254136	27.883811	26.044968	153.496685	154.57385	170.643489	148.528606	27.229416	26.371669	31.494154	27.501907	172.211246	141.391411	156.985844	136.297906	26.735178	20.68828	28.719761	25.713668	169.671899	135.412622	160.317712	138.699429	185.906995	144.380853	151.597392	150.709444	142.962372	131.150676	172.051713	164.907009
ENSG00000005810.20	MYCBP2	38.956439	35.953739	26.979572	31.786879	105.27404	79.638182	142.000395	76.039954	28.419693	30.378692	32.525789	31.687192	141.752722	101.677206	127.036232	104.488409	33.926941	25.399392	27.521977	25.389578	95.803909	104.868921	109.03365	89.247694	31.892945	22.541801	21.904706	26.181999	115.775407	107.050294	115.62042	99.0075	107.646286	89.890188	72.422992	73.138256	134.327995	84.614666	92.306395	76.300528
ENSG00000005812.11	FBXL3	20.660129	24.067226	19.088166	22.103022	9.88772	16.290683	13.510729	9.599207	23.413167	23.801338	22.44226	21.83761	9.35822	19.965708	16.644549	11.281996	24.025606	19.475888	21.849609	21.72999	10.650075	17.675051	14.522757	14.823601	21.710564	20.597815	22.419796	19.19668	14.325844	16.963714	11.98508	15.876128	9.565878	18.777754	22.930946	20.174806	15.992783	9.278887	25.42276	21.307065
ENSG00000005844.19	ITGAL	0	0	0	0	0	0	0	0	0.020605	0	0	0	0	0	0.457064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021181	0	0.168928	0.195218	0	0	0	0	0
ENSG00000005882.12	PDK2	7.292307	5.410274	5.632334	10.202348	3.338731	20.932784	4.957654	19.444638	7.062614	8.965694	7.169659	8.214861	3.18788	16.781294	6.951535	28.458198	6.484225	5.691077	7.845773	5.305555	4.370518	9.665868	3.12632	13.710449	6.562059	7.883675	5.561009	7.558806	2.959376	12.366997	8.97201	22.36279	4.053475	22.860043	15.91586	14.936561	10.710663	19.869919	17.254299	14.457139
ENSG00000005884.18	ITGA3	20.477033	18.611385	18.470456	20.507623	83.759172	132.343275	77.650536	125.120636	23.515373	18.553164	34.8547	15.298759	79.726575	91.940245	48.609448	105.55701	14.240213	16.447269	11.043742	16.992832	70.644418	122.114511	82.839941	110.250223	21.999789	18.630359	26.795019	18.797092	70.182766	117.098814	50.721448	108.064652	112.692708	150.71739	192.587467	134.886247	109.552593	160.183291	131.152694	138.28159
ENSG00000005889.16	ZFX	12.960208	12.311119	12.992836	13.310537	41.888927	26.8263	40.768231	26.464213	15.302177	11.586926	13.693024	10.595058	45.057531	28.41733	37.191331	27.811358	12.969132	7.521379	13.98006	9.496852	29.00264	19.538807	34.787709	28.593298	13.65543	10.210661	11.070984	7.536497	39.965837	23.453863	29.329107	28.346552	43.189369	43.026963	37.215562	44.183427	43.117829	32.60984	51.494605	45.420501
ENSG00000005893.17	LAMP2	26.019793	30.446673	19.1006	29.532327	19.551442	24.763622	21.757461	19.24112	28.305278	30.657007	29.762893	30.118922	20.996879	26.27976	22.6898	18.543736	26.74522	28.820028	27.187946	26.820938	15.278886	33.025825	21.958068	42.175763	25.575282	29.230898	27.122588	25.942657	27.148613	25.850689	21.944072	24.576019	18.647551	22.081179	29.908638	24.901623	20.506775	18.042834	31.356359	25.373863
ENSG00000005961.19	ITGA2B	0	0	0	0	0.41855	0.432877	0.241972	0.330173	0	0	0.024283	0	0.091446	0	0.43843	0.902475	0	0	0	0.049092	0.270248	0.868024	3.380405	2.932202	0	0	0	0	0.204244	3.207934	0.918553	0.363229	0.369791	0.603176	0.258053	0.294363	0.213639	0.275456	0.324346	0.094104
ENSG00000005981.13	ASB4	0	0	0	0	0	0	0	0	0.021204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.048917	0	0	0	0	0
ENSG00000006007.12	GDE1	48.681495	60.813497	50.028431	52.853492	18.431402	8.594495	16.89593	8.457789	54.989507	48.294127	50.730319	47.054295	14.641916	10.228821	12.223782	17.375858	44.68502	51.142698	52.618092	57.603356	16.291902	14.099691	18.03278	19.755016	49.969296	44.268887	59.080443	53.539876	19.114287	11.014986	17.348957	16.165288	18.081242	8.121836	19.015202	18.138217	23.620788	7.488904	18.235482	14.422893
ENSG00000006015.18	REX1BD	34.939573	31.321036	31.306625	30.769126	137.449244	164.387405	130.410853	171.409172	32.837043	28.44738	29.470223	25.678873	138.625699	156.661552	118.297701	145.82914	33.132686	23.021708	25.114127	28.584028	149.517359	157.049862	149.79871	133.543121	27.032657	27.777042	27.147099	26.200635	136.386351	161.146937	156.450644	167.171453	116.413587	132.036622	158.189584	157.598102	110.329793	137.63413	147.733937	160.590067
ENSG00000006016.12	CRLF1	1.087321	2.379007	0.431226	1.0661	0.880106	1.620039	0.184264	3.859346	0.60774	1.538688	2.672537	0.57414	0	0.145956	0.562334	0.444211	0.420918	0.406263	0.393185	0.408754	1.124911	3.457088	0.338488	0.273569	1.540515	1.357405	1.63286	0.907686	0.261873	4.181138	1.629432	1.548157	0.784139	1.250814	3.467424	4.068961	0	3.208123	1.641944	6.020618
ENSG00000006025.13	OSBPL7	3.15613	1.400757	1.443115	1.557224	51.281778	70.650956	56.189218	121.632645	0.877876	3.05722	1.215169	0.955949	45.294849	68.344579	58.814701	68.533211	1.41146	0.906876	1.740658	0.750551	42.694658	60.44283	54.129632	68.249687	2.533845	1.241439	1.112903	1.725416	45.143024	79.586069	47.117603	62.969679	52.60349	82.278778	65.128461	60.123431	93.985216	120.426308	63.444912	63.735884
ENSG00000006042.12	TMEM98	46.318868	41.056328	42.45694	40.38678	9.426596	24.265461	8.504633	34.146968	35.754358	41.652166	36.349885	46.565474	13.166929	22.043347	10.929465	26.486181	42.781036	39.769437	34.376406	37.139322	11.642794	22.323335	15.030025	29.84119	42.054466	46.752932	42.346961	39.487317	16.206862	32.038265	13.604157	30.018552	8.773406	18.682466	27.466012	22.970096	8.918987	31.353768	26.759558	27.537525
ENSG00000006047.13	YBX2	0	0	0	0	0.972599	0.403458	0.462884	0.032231	0	0	0	0.016639	0.093934	0.026586	0	0.341851	0	0	0	0	0	0.199153	0.18682000000000001	0.049392	0.051116	0	0.030209	0	0.09292	0.093898	0.082425	0.217717	0.887154	0.498125	0.807414	0.218919	0.498054	0.294536	0.085552	0.394275
ENSG00000006059.4	KRT33A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006062.18	MAP3K14	3.48394	1.666048	3.795105	1.275221	26.747035	17.045779	25.91925	16.927869	3.270974	1.653382	3.077737	1.466309	24.206184	16.718378	21.796954	14.02485	3.00804	0.748061	2.215778	1.51606	19.069297	11.040619	14.153733	13.951709	2.679564	1.532948	2.441785	1.26751	19.374566	14.682343	14.143305	14.08174	25.460665	16.020602	18.391891	26.989773	24.697251	17.084309	24.327516	24.669371
ENSG00000006071.16	ABCC8	0	0.028249	0	0	0	0	0.096552	0	0.085066	0.007684	0	0	0	0	0	0	0	0	0	0	0.177412	0	0.300124	0	0	0	0	0.273336	0.290095	0	0.037725	0	0	0	0	0.072418	0.085209	0	0	0
ENSG00000006116.4	CACNG3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.191289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006118.15	TMEM132A	15.2966	10.21925	12.374274	13.067497	301.363791	406.551813	275.167117	354.054519	11.207105	12.620349	12.544808	13.336876	254.283125	341.787442	262.610678	345.884118	10.326883	11.350644	12.827492	10.769121	288.014703	308.592424	282.535991	329.639696	12.695017	12.327903	16.637292	12.060413	258.164255	300.319999	243.895776	322.602911	371.471822	454.687755	449.904686	402.373626	297.554607	396.711296	409.22771	349.707564
ENSG00000006125.18	AP2B1	81.744774	83.499631	75.978704	89.705158	51.717327	42.118745	42.777876	48.755637	79.899059	85.7337	80.079748	76.367353	53.807892	57.718872	54.676142	53.592186	81.005134	77.597658	76.210852	75.223862	49.999476	48.545066	50.443699	58.169074	75.227394	71.594478	74.841461	77.887575	60.694137	58.814431	50.829208	54.550778	78.513398	101.166265	56.046523	56.906464	39.79542	43.586228	63.849738	63.973393
ENSG00000006128.12	TAC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006210.7	CX3CL1	0	0	0	0	0	0	0	0	0.012339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042781	0	0.072064	0.018209	0	0	0	0	0	0	0	0	0	0
ENSG00000006282.22	SPATA20	10.53315	9.801277	11.319519	11.847723	195.033234	211.763563	171.947603	227.655655	7.966965	8.855779	9.777304	7.92156	162.180144	215.956772	180.888659	216.737067	6.374922	7.549629	7.649447	8.759354	186.558328	160.861883	187.774972	197.400456	8.918899	8.465404	10.046151	8.29278	167.955042	224.439955	181.466257	218.402483	172.794121	215.855108	275.295095	279.407864	157.418188	219.020931	252.564005	268.506967
