Accession_clean	logFC_col	P_col	logFC_ufm1	P_ufm1	Col0_state	ufm1_state	Dep_Accumulation	Dep_Depletion	external_name	description
AT4G14940	0.24103162657246813	0.00121325609487264	-0.01237898477184629	0.7892447706209983	Up	NS	FALSE	FALSE	CuAObeta	atao1 gene of Arabidopsis thaliana encodes an extracellular copper amine oxidase expressed during early stages of vascular tissue development.
AT5G53620	-0.40453927140230306	0.0012243658971663	-0.18632632045225608	0.04357765709042281	Down	Down	FALSE	FALSE	NA	NA
AT5G19100	0.32568491213350015	0.00133997363310491	-0.05718828391126607	0.382928721364917	Up	NS	FALSE	FALSE	NA	NA
AT5G46020	-0.8994831966031533	0.00142411564481376	-0.2004636332932357	0.28140906532506776	Down	NS	FALSE	FALSE	MUSE7	NA
AT2G46280	0.37391605455823296	0.00143311556626716	-0.14339217156910777	0.0861778056819077	Up	NS	FALSE	FALSE	TIF3I1	Encodes a homolog of mammalian TGF-beta receptor interacting protein.  Co-immunoprecipitates with BRI1 and can be phosphorylated in vitro by BRI1 at specific sites (Thr-14, Thr-89, and either Thr-197 or Ser-198).  May therefore be a cytoplasmic BRI1 substrate and involved in brassinosteroid regulated plant growth and development.The encoded protein has two DWD motifs. It can bind to DDB1a in Y2H assays, and DDB1b in co-IP assays, and may be involved in the formation of a CUL4-based E3 ubiquitin ligase
AT2G46280	0.37391605455823296	0.00143311556626716	-0.14339217156910777	0.0861778056819077	Up	NS	FALSE	FALSE	TRIP-1	Encodes a homolog of mammalian TGF-beta receptor interacting protein.  Co-immunoprecipitates with BRI1 and can be phosphorylated in vitro by BRI1 at specific sites (Thr-14, Thr-89, and either Thr-197 or Ser-198).  May therefore be a cytoplasmic BRI1 substrate and involved in brassinosteroid regulated plant growth and development.The encoded protein has two DWD motifs. It can bind to DDB1a in Y2H assays, and DDB1b in co-IP assays, and may be involved in the formation of a CUL4-based E3 ubiquitin ligase
AT2G46280	0.37391605455823296	0.00143311556626716	-0.14339217156910777	0.0861778056819077	Up	NS	FALSE	FALSE	TRIP1	Encodes a homolog of mammalian TGF-beta receptor interacting protein.  Co-immunoprecipitates with BRI1 and can be phosphorylated in vitro by BRI1 at specific sites (Thr-14, Thr-89, and either Thr-197 or Ser-198).  May therefore be a cytoplasmic BRI1 substrate and involved in brassinosteroid regulated plant growth and development.The encoded protein has two DWD motifs. It can bind to DDB1a in Y2H assays, and DDB1b in co-IP assays, and may be involved in the formation of a CUL4-based E3 ubiquitin ligase
AT2G42790	0.3665403963423124	0.00145032933944249	-0.14184097914701965	0.08447463518994723	Up	NS	FALSE	FALSE	CSY3	Encodes a peroxisomal citrate synthase that is expressed throughout seedling and shoot development.
AT4G18990	0.61006869753990145	0.00152295884698865	-0.3731370207121749	0.01683775978359438	Up	Down	FALSE	TRUE	XTH29	NA
AT5G14130	0.28324938156317003	0.00152527669790434	0.08742553532086816	0.15537464625448685	Up	NS	FALSE	FALSE	NA	NA
AT1G60550	0.4259653621985855	0.00155094136324178	0.3757023660818959	0.00301854564886816	Up	Up	FALSE	FALSE	DHNS	NA
AT1G60550	0.4259653621985855	0.00155094136324178	0.3757023660818959	0.00301854564886816	Up	Up	FALSE	FALSE	ECHID	NA
AT2G36930	-0.4510304117101285	0.00156224656903888	-0.5839873611363906	3.6402204859873846e-4	Down	Down	FALSE	FALSE	NA	NA
AT4G20360	0.4190216495740131	0.00159324179019017	0.6409220922605314	1.3851423890772624e-4	Up	Up	FALSE	FALSE	ATRAB8D	NA
AT4G20360	0.4190216495740131	0.00159324179019017	0.6409220922605314	1.3851423890772624e-4	Up	Up	FALSE	FALSE	ATRABE1B	NA
AT4G20360	0.4190216495740131	0.00159324179019017	0.6409220922605314	1.3851423890772624e-4	Up	Up	FALSE	FALSE	RAB8D	NA
AT4G20360	0.4190216495740131	0.00159324179019017	0.6409220922605314	1.3851423890772624e-4	Up	Up	FALSE	FALSE	RABE1b	NA
AT4G20360	0.4190216495740131	0.00159324179019017	0.6409220922605314	1.3851423890772624e-4	Up	Up	FALSE	FALSE	SVR11	NA
AT3G59990	0.2564488926389501	0.00159803341944509	0.03939456941094121	0.4560918062074889	Up	NS	FALSE	FALSE	MAP2B	Encodes a MAP2 like methionine aminopeptidase
AT1G03220	0.2625300824852914	0.00161985592837847	0.08641266901759792	0.13719226042393232	Up	NS	FALSE	FALSE	SAP2	NA
AT5G65540	-0.6595470942810735	0.00164055480857721	-1.1066698502806815	8.1682993820283e-5	Down	Down	FALSE	FALSE	TAFL	NA
AT4G29680	0.2195127270933064	0.00164302322817495	0.07476029792062633	0.12700142922027136	Up	NS	FALSE	FALSE	NA	NA
AT3G11960	-0.30971519729329344	0.00172879480197741	-0.10734768045384868	0.12444545735675872	Down	NS	FALSE	FALSE	NA	NA
AT1G74000	0.23651979030600856	0.00173159825485804	-0.10674507783456022	0.05802511707726134	Up	NS	FALSE	FALSE	SS3	encodes a protein similar to strictosidine synthase, which is involved in the production of monoterpene indole alkaloids. This gene belongs to a family of 13 members in Arabidopsis.
AT1G71880	-0.36912427063810327	0.00174963913297454	-0.349257866685992	0.00234970234699323	Down	Down	FALSE	FALSE	ATSUC1	Sucrose transporter gene induced in response to nematodes; member of Sucrose-proton symporter family.
AT1G71880	-0.36912427063810327	0.00174963913297454	-0.349257866685992	0.00234970234699323	Down	Down	FALSE	FALSE	SUC1	Sucrose transporter gene induced in response to nematodes; member of Sucrose-proton symporter family.
AT4G25890	0.549889594555907	0.00177949506063028	0.04578735585630866	0.6873680981251584	Up	NS	FALSE	FALSE	P3z	NA
AT4G25890	0.549889594555907	0.00177949506063028	0.04578735585630866	0.6873680981251584	Up	NS	FALSE	FALSE	RPP3A	NA
AT1G06700	-0.611087927416559	0.00178669632715359	0.08065234236374508	0.527860562037759	Down	NS	FALSE	FALSE	CARK7	NA
AT4G12980	-0.31127091192925604	0.00183487935444175	-0.04829178338079742	0.46285199171745706	Down	NS	FALSE	FALSE	DEG18	NA
AT4G24020	-0.43761983002003646	0.00186416019901596	-0.4395515031729964	0.0018206228533455	Down	Down	FALSE	FALSE	NLP7	Encodes NIN Like Protein 7 (NLP7).  Modulates nitrate sensing and metabolism.  Mutants of NLP7 show features of nitrogen-starved plants and are tolerant to drought stress.  Localized in the nucleus and functions as a putative transcription factor.
AT2G22125	-0.1853425341948629	0.00187921368315028	-0.0592952358350729	0.15636836510186408	Down	NS	FALSE	FALSE	CSI1	NA
AT2G22125	-0.1853425341948629	0.00187921368315028	-0.0592952358350729	0.15636836510186408	Down	NS	FALSE	FALSE	POM2	NA
AT5G54940	-0.3101874038045942	0.00192130903389848	-0.6473356219371489	2.5472611362759855e-5	Down	Down	FALSE	FALSE	NA	NA
AT2G19780	0.473236148670626	0.00194527417333818	0.08765952895064189	0.3898328810282583	Up	NS	FALSE	FALSE	NA	NA
AT4G34830	-0.3009901414396374	0.00194541228717452	-0.4153459884618336	3.1831795113603363e-4	Down	Down	FALSE	FALSE	MRL1	Encodes MRL1, a conserved pentatricopeptide repeat protein, required for stabilization of rbcL mRNA.
AT4G34830	-0.3009901414396374	0.00194541228717452	-0.4153459884618336	3.1831795113603363e-4	Down	Down	FALSE	FALSE	PDE346	Encodes MRL1, a conserved pentatricopeptide repeat protein, required for stabilization of rbcL mRNA.
AT4G18550	0.4546339219713644	0.00196603052473747	0.2192479707838757	0.05030909652012169	Up	NS	FALSE	FALSE	AtDSEL	NA
AT4G18550	0.4546339219713644	0.00196603052473747	0.2192479707838757	0.05030909652012169	Up	NS	FALSE	FALSE	DSEL	NA
AT3G52870	-0.27920882375400424	0.00202013668407189	-0.194243424486352	0.01206697462460611	Down	Down	FALSE	FALSE	NA	NA
AT1G75660	-0.18365330941199787	0.00204034248162477	-0.1575962467194287	0.00449960068516358	Down	Down	FALSE	FALSE	AtXRN3	Encodes a protein with similarity to yeast 5'-3'exonucleases and can functionally complement the yeast mutations. In Arabidopsis XRN3 acts as a suppressor of posttranscriptional gene silencing. Mutants accumulate excised miRNA products suggesting that XRN3 is involved in degradation of these products.
AT1G75660	-0.18365330941199787	0.00204034248162477	-0.1575962467194287	0.00449960068516358	Down	Down	FALSE	FALSE	XRN3	Encodes a protein with similarity to yeast 5'-3'exonucleases and can functionally complement the yeast mutations. In Arabidopsis XRN3 acts as a suppressor of posttranscriptional gene silencing. Mutants accumulate excised miRNA products suggesting that XRN3 is involved in degradation of these products.
AT5G66540	-0.4051518684333288	0.00204313403998943	-0.19267668413681704	0.05404017500391506	Down	NS	FALSE	FALSE	NA	NA
AT4G01410	0.2629045165505879	0.00205058319370432	-0.02463682423893942	0.6595833427719737	Up	NS	FALSE	FALSE	NA	NA
AT2G15620	-0.2704751638306675	0.00213103438681462	0.07752714324329446	0.2068294771627511	Down	NS	FALSE	FALSE	ATHNIR	Involved in the second step of nitrate assimilation.  Its expression is induced by nitrate.
AT2G15620	-0.2704751638306675	0.00213103438681462	0.07752714324329446	0.2068294771627511	Down	NS	FALSE	FALSE	NIR	Involved in the second step of nitrate assimilation.  Its expression is induced by nitrate.
AT2G15620	-0.2704751638306675	0.00213103438681462	0.07752714324329446	0.2068294771627511	Down	NS	FALSE	FALSE	NIR1	Involved in the second step of nitrate assimilation.  Its expression is induced by nitrate.
AT1G43170	0.14213990850641878	0.00214615133640045	0.16812542191331659	8.572102261902334e-4	Up	Up	FALSE	FALSE	ARP1	Encodes a cytoplasmic ribosomal protein.
AT1G43170	0.14213990850641878	0.00214615133640045	0.16812542191331659	8.572102261902334e-4	Up	Up	FALSE	FALSE	emb2207	Encodes a cytoplasmic ribosomal protein.
AT1G43170	0.14213990850641878	0.00214615133640045	0.16812542191331659	8.572102261902334e-4	Up	Up	FALSE	FALSE	RP1	Encodes a cytoplasmic ribosomal protein.
AT1G43170	0.14213990850641878	0.00214615133640045	0.16812542191331659	8.572102261902334e-4	Up	Up	FALSE	FALSE	RPL3A	Encodes a cytoplasmic ribosomal protein.
AT1G43170	0.14213990850641878	0.00214615133640045	0.16812542191331659	8.572102261902334e-4	Up	Up	FALSE	FALSE	uL3z	Encodes a cytoplasmic ribosomal protein.
AT3G04670	-0.8664711982579725	0.00215027941401385	-0.5653813662265819	0.01680353230958523	Down	Down	FALSE	FALSE	ATWRKY39	member of WRKY Transcription Factor; Group II-d
AT3G04670	-0.8664711982579725	0.00215027941401385	-0.5653813662265819	0.01680353230958523	Down	Down	FALSE	FALSE	WRKY39	member of WRKY Transcription Factor; Group II-d
AT5G35680	0.20476708584509495	0.00215610058811027	0.066581459975108	0.15976154285639774	Up	NS	FALSE	FALSE	NA	NA
AT2G44180	0.1801845439471883	0.0021658303985094	0.0473727204901806	0.2437112381798985	Up	NS	FALSE	FALSE	MAP2A	Encodes a MAP2 like methionine aminopeptidase. In MAP1A mutant background plants show an increased sensitivity to fumagillin resulting in defects in development. Phenotype is similar to RNAi lines which knock out all MAP2/MAP1 loci.
AT1G63500	-0.1591384380271954	0.00217816075567613	0.26257255596289397	1.2469878342444206e-4	Down	Up	TRUE	FALSE	BSK7	NA
AT4G16500	0.18030203598118533	0.0021870122354739	0.05029290052288004	0.2198285015263196	Up	NS	FALSE	FALSE	AtCYS4	NA
AT4G16500	0.18030203598118533	0.0021870122354739	0.05029290052288004	0.2198285015263196	Up	NS	FALSE	FALSE	CYS4	NA
AT5G19420	0.8147818272256622	0.0021888471717305	0.15172056848660276	0.39737632556657393	Up	NS	FALSE	FALSE	PRAF9	NA
AT5G19420	0.8147818272256622	0.0021888471717305	0.15172056848660276	0.39737632556657393	Up	NS	FALSE	FALSE	RLD3	NA
AT4G30170	0.2209239277029731	0.00220584977716433	-0.03352878128268699	0.4868159592117755	Up	NS	FALSE	FALSE	NA	NA
AT5G59010	-0.3143703027163589	0.00220764144641061	-0.03675695290916891	0.5892861415570232	Down	NS	FALSE	FALSE	BSK5	NA
AT1G12570	0.3742746874676364	0.00224161209418498	-0.10714956460155634	0.21115065095173333	Up	NS	FALSE	FALSE	NA	NA
AT3G51800	0.4020734924616427	0.00224779192919397	0.32250558381489824	0.00684765853982974	Up	Up	FALSE	FALSE	ATEBP1	putative nuclear DNA-binding protein G2p (AtG2) mRNA,
AT3G51800	0.4020734924616427	0.00224779192919397	0.32250558381489824	0.00684765853982974	Up	Up	FALSE	FALSE	ATG2	putative nuclear DNA-binding protein G2p (AtG2) mRNA,
AT3G51800	0.4020734924616427	0.00224779192919397	0.32250558381489824	0.00684765853982974	Up	Up	FALSE	FALSE	EBP1	putative nuclear DNA-binding protein G2p (AtG2) mRNA,
AT3G51800	0.4020734924616427	0.00224779192919397	0.32250558381489824	0.00684765853982974	Up	Up	FALSE	FALSE	G2p	putative nuclear DNA-binding protein G2p (AtG2) mRNA,
AT3G47610	-0.42004457524163286	0.0022906961461432	-0.3832896726470132	0.00368408346092031	Down	Down	FALSE	FALSE	NA	NA
AT3G25470	-0.349424551029049	0.00230954967727754	-0.462484728138044	4.89318448399508e-4	Down	Down	FALSE	FALSE	NA	NA
AT2G28100	0.26083051010175495	0.00232010704649072	0.02766110389835319	0.6268387481468018	Up	NS	FALSE	FALSE	ATFUC1	Encodes a protein with &#945;-fucosidase activity. The activity was assessed on 2'-fucosyl-lactitol. AtFUC1 was not able to act on XXFG substrates, at least when heterologously expressed in <i>Pichia pastoris</i>. The enzyme has been postulated to act on fucosylated substrates other than xyloglucan oligosaccharides.  was shown (<i>Pichia pastoris</i>) to hydrolyze fucose in 3- and 4-linkage , hence was characterized as alpha-L-3,4-fucosidase
AT2G28100	0.26083051010175495	0.00232010704649072	0.02766110389835319	0.6268387481468018	Up	NS	FALSE	FALSE	FUC1	Encodes a protein with &#945;-fucosidase activity. The activity was assessed on 2'-fucosyl-lactitol. AtFUC1 was not able to act on XXFG substrates, at least when heterologously expressed in <i>Pichia pastoris</i>. The enzyme has been postulated to act on fucosylated substrates other than xyloglucan oligosaccharides.  was shown (<i>Pichia pastoris</i>) to hydrolyze fucose in 3- and 4-linkage , hence was characterized as alpha-L-3,4-fucosidase
AT3G49470	0.4499328684336561	0.00234548888656623	0.06899534068849533	0.4873412546935107	Up	NS	FALSE	FALSE	NACA2	NA
AT3G20015	0.3624030366528927	0.00235214244000611	0.08156303673732168	0.3185190094680994	Up	NS	FALSE	FALSE	NA	NA
AT5G63790	0.5002316702326759	0.00242193467829943	0.4792131256835397	0.00303007540296214	Up	Up	FALSE	FALSE	ANAC102	Encodes a member of the NAC family of transcription factors. ANAC102 appears to have a role in mediating response to low oxygen stress (hypoxia) in germinating seedlings.
AT5G63790	0.5002316702326759	0.00242193467829943	0.4792131256835397	0.00303007540296214	Up	Up	FALSE	FALSE	NAC102	Encodes a member of the NAC family of transcription factors. ANAC102 appears to have a role in mediating response to low oxygen stress (hypoxia) in germinating seedlings.
AT4G34480	0.38705542846910745	0.00242473117888218	-0.09090571466937902	0.30208835446573895	Up	NS	FALSE	FALSE	NA	NA
AT4G19610	-0.321147520798327	0.00246193525670745	-0.23228946691929409	0.01198209268264095	Down	Down	FALSE	FALSE	NA	NA
AT4G33420	0.3559652855604476	0.00247269167626857	0.00547915311612001	0.9438947476652464	Up	NS	FALSE	FALSE	Prx47	NA
AT2G18020	0.1941743076047331	0.00247449285843465	0.1838085599968764	0.00329095511185358	Up	Up	FALSE	FALSE	EMB2296	NA
AT2G18020	0.1941743076047331	0.00247449285843465	0.1838085599968764	0.00329095511185358	Up	Up	FALSE	FALSE	uL2z	NA
AT1G29050	0.3081350944842498	0.00250304307522813	-0.0679651708222373	0.33284098488235064	Up	NS	FALSE	FALSE	TBL38	Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication).
AT2G41430	-1.1771543680189644	0.00253127981741465	-0.6512704668651068	0.03660763012457311	Down	Down	FALSE	FALSE	CID1	Encodes hydrophilic protein lacking Cys residues that is expressed in response to drought stress, light stress and treatment with plant-growth-promoting rhizobacteria (Paenibacillus polymyxa), possibly revealing a connection between responses to biotic and abiotic stress. Also identified as a  CTC Interacting Domain (CID) protein in a yeast two hybrid screen using the PAB2 protein as bait. Contains PAM2 like domain which mediates interaction with PABC domain in PAB2.
AT2G41430	-1.1771543680189644	0.00253127981741465	-0.6512704668651068	0.03660763012457311	Down	Down	FALSE	FALSE	ERD15	Encodes hydrophilic protein lacking Cys residues that is expressed in response to drought stress, light stress and treatment with plant-growth-promoting rhizobacteria (Paenibacillus polymyxa), possibly revealing a connection between responses to biotic and abiotic stress. Also identified as a  CTC Interacting Domain (CID) protein in a yeast two hybrid screen using the PAB2 protein as bait. Contains PAM2 like domain which mediates interaction with PABC domain in PAB2.
