class,intron_length,GC_intron,PPT_density,T_block_length,SRSF3_count,SRSF3_density,SRSF5_count,SRSF5_density,SRSF11_count,SRSF11_density,SRSF1_count,SRSF1_density,SRSF2_count,SRSF2_density,SRSF7_count,SRSF7_density,PCBP2_count,PCBP2_density,PCBP2_long_count,PCBP2_long_density,PCBP3_count,PCBP3_density,HNRNPH1_count,HNRNPH1_density,HNRNPF_count,HNRNPF_density,HNRNPA2B1_count,HNRNPA2B1_density,RBM25_count,RBM25_density,RBM6_count,RBM6_density,RBM39_count,RBM39_density,RBM24_count,RBM24_density,PTBP1_count,PTBP1_density,ESRP1_count,ESRP1_density,SS5_score,SS3_score,BP_count,rel_position,is_first_intron,upstream_exon_GC,upstream_exon_length,codon_optimality,decoy_5ss_count,decoy_3ss_count,decoy_total,SS5_accessibility,SS3_accessibility
1,268,0.5223880597014925,0.6666666666666666,4,3,11.194029850746269,0,0,0,0,0,0,0,0,0,0,3,11.194029850746269,0,0,0,0,0,0,0,0,1,3.731343283582089,0,0,0,0,0,0,1,3.731343283582089,1,3.731343283582089,0,0,1.6666666666666667,5.333333333333333,0,0,1,0.3,50,0.6875,10,12,22,0.3333333333333333,0.43478260869565216
1,1025,0.5229268292682927,0.4666666666666667,7,10,9.756097560975611,0,0,0,0,3,2.9268292682926833,0,0,0,0,24,23.414634146341466,0,0,1,0.9756097560975611,0,0,0,0,0,0,0,0,1,0.9756097560975611,5,4.878048780487806,0,0,0,0,1,0.9756097560975611,4.666666666666667,4.444444444444445,0,0,1,0.62,50,0.375,8,19,27,0.3333333333333333,0.34782608695652173
1,656,0.6189024390243902,0.4666666666666667,3,4,6.097560975609756,2,3.048780487804878,2,3.048780487804878,2,3.048780487804878,0,0,0,0,13,19.817073170731707,0,0,1,1.524390243902439,1,1.524390243902439,0,0,3,4.573170731707317,4,6.097560975609756,1,1.524390243902439,3,4.573170731707317,1,1.524390243902439,0,0,1,1.524390243902439,1.6666666666666667,4.444444444444445,0,0,1,0.6,50,0.3125,8,18,26,0.3333333333333333,0.1739130434782609
1,367,0.6158038147138964,0.3333333333333333,4,5,13.623978201634877,3,8.174386920980927,1,2.7247956403269757,2,5.4495912806539515,0,0,0,0,16,43.59673024523161,1,2.7247956403269757,0,0,0,0,0,0,1,2.7247956403269757,1,2.7247956403269757,0,0,3,8.174386920980927,0,0,1,2.7247956403269757,1,2.7247956403269757,2.6666666666666665,2.2222222222222223,0,0,1,0.68,50,0.625,8,18,26,0,0.4347826086956522
1,1643,0.5063907486305539,0.4666666666666667,4,7,4.26049908703591,2,1.2172854534388313,3,1.825928180158247,2,1.2172854534388313,0,0,0,0,39,23.73706634205721,1,0.6086427267194157,5,3.0432136335970785,0,0,0,0,3,1.825928180158247,2,1.2172854534388313,2,1.2172854534388313,10,6.086427267194157,2,1.2172854534388313,3,1.825928180158247,0,0,3,4,1,0,1,0.56,50,0.25,16,13,29,0.2222222222222222,0.2173913043478261
1,1416,0.6045197740112994,0.5333333333333333,4,8,5.649717514124294,10,7.062146892655368,1,0.7062146892655368,3,2.1186440677966103,0,0,0,0,33,23.305084745762713,0,0,2,1.4124293785310735,3,2.1186440677966103,0,0,5,3.531073446327684,3,2.1186440677966103,0,0,7,4.943502824858757,5,3.531073446327684,3,2.1186440677966103,3,2.1186440677966103,3.666666666666667,4.888888888888889,0,0,1,0.46,50,0.4375,9,12,21,0.4444444444444444,0.34782608695652173
1,252,0.6349206349206349,0.13333333333333333,3,4,15.873015873015873,1,3.9682539682539684,2,7.936507936507937,2,7.936507936507937,0,0,0,0,7,27.77777777777778,0,0,0,0,3,11.904761904761905,1,3.9682539682539684,5,19.841269841269842,3,11.904761904761905,0,0,0,0,3,11.904761904761905,0,0,2,7.936507936507937,2,1.3333333333333333,0,0,1,0.68,50,0.375,10,13,23,0.2222222222222222,0.2608695652173913
1,482,0.6535269709543569,0.5333333333333333,3,1,2.074688796680498,3,6.224066390041494,2,4.149377593360996,0,0,0,0,0,0,16,33.19502074688797,1,2.074688796680498,3,6.224066390041494,1,2.074688796680498,0,0,4,8.298755186721992,1,2.074688796680498,0,0,3,6.224066390041494,2,4.149377593360996,1,2.074688796680498,2,4.149377593360996,2,4.444444444444445,0,0,1,0.62,50,0.4375,10,14,24,0.1111111111111111,0.4347826086956522
1,1260,0.5873015873015873,0.6,15,12,9.523809523809524,12,9.523809523809524,3,2.380952380952381,2,1.5873015873015872,0,0,0,0,43,34.12698412698413,0,0,4,3.1746031746031744,0,0,0,0,4,3.1746031746031744,1,0.7936507936507936,0,0,9,7.142857142857143,1,0.7936507936507936,4,3.1746031746031744,0,0,2.666666666666667,5.333333333333333,0,0,1,0.62,50,0.375,15,11,26,0.3333333333333333,0.21739130434782608
1,484,0.6776859504132231,0.4,3,1,2.066115702479339,2,4.132231404958678,3,6.198347107438017,3,6.198347107438017,0,0,0,0,14,28.925619834710744,0,0,0,0,0,0,0,0,5,10.330578512396695,3,6.198347107438017,1,2.066115702479339,0,0,3,6.198347107438017,1,2.066115702479339,1,2.066115702479339,3.333333333333333,3.5555555555555554,0,0,1,0.72,50,0.25,5,19,24,0.4444444444444445,0.1739130434782609
1,317,0.5583596214511041,0.6,4,2,6.309148264984227,0,0,1,3.1545741324921135,0,0,0,0,0,0,6,18.92744479495268,0,0,1,3.1545741324921135,0,0,0,0,1,3.1545741324921135,0,0,0,0,4,12.618296529968454,0,0,1,3.1545741324921135,0,0,1,4.444444444444445,0,0,1,0.36,50,0.5,5,14,19,0.5555555555555556,0.5217391304347826
1,536,0.5410447761194029,0.6,3,4,7.462686567164178,1,1.8656716417910446,0,0,4,7.462686567164178,0,0,0,0,11,20.52238805970149,0,0,2,3.731343283582089,0,0,0,0,0,0,0,0,0,0,5,9.328358208955223,0,0,1,1.8656716417910446,1,1.8656716417910446,3.666666666666667,4,0,0,1,0.56,50,0.5,13,23,36,0.4444444444444444,0.3913043478260869
1,467,0.5331905781584583,0.13333333333333333,4,3,6.423982869379015,1,2.141327623126338,0,0,0,0,0,0,0,0,8,17.130620985010705,0,0,1,2.141327623126338,0,0,0,0,0,0,0,0,0,0,1,2.141327623126338,0,0,0,0,0,0,3.666666666666667,1.3333333333333333,0,0,1,0.46,50,0.4375,8,26,34,0.4444444444444444,0.47826086956521735
1,947,0.43083421330517424,0.3333333333333333,11,7,7.391763463569166,0,0,1,1.0559662090813096,0,0,0,0,0,0,9,9.503695881731785,0,0,0,0,1,1.0559662090813096,1,1.0559662090813096,1,1.0559662090813096,1,1.0559662090813096,0,0,3,3.1678986272439285,0,0,2,2.111932418162619,1,1.0559662090813096,1.6666666666666667,1.7777777777777777,0,0,1,0.32,50,0.875,10,24,34,0.3333333333333333,0.5217391304347826
1,323,0.6904024767801857,0.5333333333333333,3,1,3.095975232198142,2,6.191950464396284,1,3.095975232198142,0,0,0,0,0,0,10,30.959752321981423,0,0,0,0,0,0,0,0,1,3.095975232198142,1,3.095975232198142,0,0,3,9.287925696594426,1,3.095975232198142,1,3.095975232198142,1,3.095975232198142,5,4.444444444444445,0,0,1,0.72,50,0.25,8,10,18,0.2222222222222222,0.30434782608695654
1,481,0.3887733887733888,0.4,4,4,8.316008316008316,0,0,0,0,1,2.079002079002079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,3.111111111111111,0,0,1,0.5,50,0.5625,9,22,31,0.5555555555555556,0.4782608695652174
1,538,0.6728624535315985,0.3333333333333333,3,5,9.293680297397769,6,11.152416356877323,0,0,4,7.434944237918216,0,0,0,0,19,35.31598513011152,0,0,2,3.717472118959108,0,0,0,0,0,0,1,1.858736059479554,0,0,5,9.293680297397769,0,0,4,7.434944237918216,1,1.858736059479554,3,2.2222222222222223,0,0,1,0.7,50,0.1875,10,18,28,0.2222222222222222,0.30434782608695654
1,538,0.6728624535315985,0.3333333333333333,3,5,9.293680297397769,6,11.152416356877323,0,0,4,7.434944237918216,0,0,0,0,19,35.31598513011152,0,0,2,3.717472118959108,0,0,0,0,0,0,1,1.858736059479554,0,0,5,9.293680297397769,0,0,4,7.434944237918216,1,1.858736059479554,3,2.2222222222222223,0,0,1,0.7,50,0.1875,10,18,28,0.2222222222222222,0.30434782608695654
1,365,0.7095890410958904,0.5333333333333333,3,1,2.73972602739726,1,2.73972602739726,0,0,1,2.73972602739726,0,0,0,0,11,30.136986301369863,0,0,1,2.73972602739726,0,0,0,0,0,0,1,2.73972602739726,0,0,4,10.95890410958904,0,0,4,10.95890410958904,1,2.73972602739726,4.666666666666667,4.888888888888889,1,0,1,0.74,50,0.1875,16,17,33,0.3333333333333333,0.3913043478260869
1,880,0.3659090909090909,0.26666666666666666,10,5,5.681818181818182,1,1.1363636363636365,0,0,1,1.1363636363636365,0,0,0,0,7,7.954545454545454,1,1.1363636363636365,0,0,0,0,0,0,0,0,0,0,0,0,2,2.272727272727273,0,0,2,2.272727272727273,0,0,1.3333333333333333,2.6666666666666665,0,0,1,0.3,50,0.6875,13,10,23,0.5555555555555556,0.43478260869565216
1,476,0.6659663865546218,0.4,2,3,6.302521008403362,2,4.201680672268908,1,2.100840336134454,2,4.201680672268908,0,0,0,0,9,18.907563025210084,0,0,0,0,1,2.100840336134454,0,0,1,2.100840336134454,1,2.100840336134454,0,0,1,2.100840336134454,1,2.100840336134454,0,0,1,2.100840336134454,5,3.5555555555555554,0,0,1,0.72,50,0.25,6,14,20,0.3333333333333333,0.3913043478260869
1,454,0.6409691629955947,0.3333333333333333,4,2,4.405286343612334,4,8.810572687224669,2,4.405286343612334,3,6.607929515418502,0,0,0,0,9,19.823788546255507,0,0,0,0,1,2.202643171806167,0,0,4,8.810572687224669,2,4.405286343612334,0,0,1,2.202643171806167,3,6.607929515418502,1,2.202643171806167,1,2.202643171806167,3.666666666666667,2.6666666666666665,0,0,1,0.52,50,0.5,9,9,18,0.3333333333333333,0.391304347826087
1,722,0.646814404432133,0.4,3,10,13.850415512465375,8,11.0803324099723,1,1.3850415512465375,1,1.3850415512465375,0,0,0,0,26,36.011080332409975,1,1.3850415512465375,3,4.1551246537396125,2,2.770083102493075,0,0,1,1.3850415512465375,1,1.3850415512465375,0,0,5,6.9252077562326875,0,0,2,2.770083102493075,0,0,2,3.5555555555555554,0,0,1,0.66,50,0.1875,6,16,22,0.3333333333333333,0.30434782608695654
1,774,0.6925064599483204,0.26666666666666666,3,4,5.167958656330749,8,10.335917312661499,1,1.2919896640826873,5,6.459948320413437,0,0,0,0,16,20.671834625322997,0,0,2,2.5839793281653747,1,1.2919896640826873,0,0,1,1.2919896640826873,1,1.2919896640826873,0,0,2,2.5839793281653747,1,1.2919896640826873,0,0,0,0,4.333333333333334,2.2222222222222223,1,0,1,0.74,50,0.375,9,10,19,0.1111111111111111,0.1739130434782609
1,1698,0.6537102473498233,0.5333333333333333,4,6,3.53356890459364,12,7.06713780918728,1,0.5889281507656066,1,0.5889281507656066,0,0,0,0,59,34.74676089517079,0,0,5,2.944640753828033,1,0.5889281507656066,0,0,2,1.1778563015312131,0,0,1,0.5889281507656066,12,7.06713780918728,2,1.1778563015312131,4,2.3557126030624262,0,0,5.666666666666666,4.444444444444445,0,0,1,0.6,50,0.3125,8,14,22,0,0.30434782608695654
1,266,0.5488721804511278,0.26666666666666666,14,0,0,0,0,0,0,0,0,0,0,0,0,5,18.796992481203006,0,0,0,0,0,0,0,0,0,0,0,0,1,3.7593984962406015,2,7.518796992481203,0,0,1,3.7593984962406015,0,0,2,2.2222222222222223,0,0,1,0.44,50,0.625,12,11,23,0.1111111111111111,0.4782608695652174
1,457,0.6783369803063457,0.26666666666666666,3,1,2.1881838074398248,1,2.1881838074398248,4,8.752735229759299,4,8.752735229759299,0,0,0,0,10,21.88183807439825,0,0,0,0,4,8.752735229759299,1,2.1881838074398248,4,8.752735229759299,6,13.129102844638949,0,0,0,0,2,4.3763676148796495,0,0,6,13.129102844638949,3.666666666666667,3.111111111111111,0,0,1,0.76,50,0.125,8,13,21,0.4444444444444444,0.21739130434782608
1,752,0.636968085106383,0.5333333333333333,5,4,5.319148936170213,4,5.319148936170213,1,1.3297872340425532,4,5.319148936170213,0,0,0,0,22,29.25531914893617,0,0,0,0,0,0,0,0,1,1.3297872340425532,1,1.3297872340425532,0,0,9,11.96808510638298,0,0,2,2.6595744680851063,1,1.3297872340425532,1,4.888888888888889,0,0,1,0.52,50,0.4375,14,12,26,0.6666666666666666,0.08695652173913043
1,442,0.35294117647058826,0.26666666666666666,5,8,18.099547511312217,0,0,0,0,0,0,0,0,0,0,2,4.524886877828054,0,0,1,2.262443438914027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.111111111111111,0,0,1,0.16,50,0.8125,8,8,16,0.6666666666666666,0.6521739130434783
1,708,0.6779661016949152,0.5333333333333333,3,2,2.824858757062147,5,7.062146892655368,0,0,3,4.237288135593221,0,0,0,0,21,29.661016949152543,0,0,1,1.4124293785310735,3,4.237288135593221,0,0,2,2.824858757062147,1,1.4124293785310735,1,1.4124293785310735,5,7.062146892655368,2,2.824858757062147,1,1.4124293785310735,3,4.237288135593221,3.666666666666667,3.111111111111111,0,0,1,0.64,50,0.375,12,17,29,0.4444444444444444,0.4782608695652174
1,1184,0.5920608108108109,0.3333333333333333,5,7,5.912162162162162,6,5.0675675675675675,3,2.5337837837837838,4,3.3783783783783785,0,0,0,0,36,30.405405405405407,0,0,8,6.756756756756757,1,0.8445945945945946,0,0,3,2.5337837837837838,2,1.6891891891891893,0,0,6,5.0675675675675675,1,0.8445945945945946,0,0,2,1.6891891891891893,3.666666666666667,2.6666666666666665,0,0,1,0.48,50,0.5,11,13,24,0.3333333333333333,0.2608695652173913
1,1733,0.49740334679746107,0.5333333333333333,6,14,8.078476630121177,2,1.154068090017311,5,2.8851702250432774,2,1.154068090017311,0,0,0,0,21,12.117714945181765,0,0,4,2.308136180034622,0,0,0,0,5,2.8851702250432774,2,1.154068090017311,2,1.154068090017311,3,1.7311021350259663,0,0,1,0.5770340450086555,0,0,2.3333333333333335,4.444444444444445,0,0,1,0.38,50,0.6875,8,17,25,0.1111111111111111,0.47826086956521735
1,233,0.6566523605150214,0.4666666666666667,2,3,12.875536480686694,0,0,1,4.291845493562231,2,8.583690987124463,0,0,0,0,7,30.04291845493562,0,0,1,4.291845493562231,0,0,0,0,2,8.583690987124463,1,4.291845493562231,1,4.291845493562231,2,8.583690987124463,1,4.291845493562231,0,0,0,0,9,4,0,0,1,0.58,50,0.5,26,11,37,0.3333333333333333,0.17391304347826086
1,821,0.6577344701583435,0.4,4,3,3.654080389768575,9,10.962241169305726,2,2.43605359317905,3,3.654080389768575,0,0,0,0,25,30.450669914738125,0,0,3,3.654080389768575,3,3.654080389768575,1,1.218026796589525,6,7.30816077953715,4,4.8721071863581,3,3.654080389768575,5,6.090133982947625,4,4.8721071863581,2,2.43605359317905,2,2.43605359317905,4,2.6666666666666665,0,0,1,0.66,50,0.3125,9,12,21,0.2222222222222222,0.5217391304347826
1,2085,0.48105515587529973,0.3333333333333333,8,12,5.755395683453237,5,2.3980815347721824,1,0.47961630695443647,6,2.8776978417266186,0,0,0,0,33,15.827338129496404,0,0,3,1.4388489208633093,1,0.47961630695443647,0,0,2,0.9592326139088729,2,0.9592326139088729,1,0.47961630695443647,6,2.8776978417266186,1,0.47961630695443647,6,2.8776978417266186,3,1.4388489208633093,1.6666666666666667,2.2222222222222223,0,0,1,0.66,50,0.25,2,11,13,0.3333333333333333,0.47826086956521735
1,565,0.6194690265486725,0.5333333333333333,3,9,15.92920353982301,1,1.7699115044247788,1,1.7699115044247788,0,0,0,0,0,0,20,35.39823008849558,0,0,2,3.5398230088495577,0,0,0,0,1,1.7699115044247788,0,0,0,0,1,1.7699115044247788,1,1.7699115044247788,1,1.7699115044247788,0,0,2,3.5555555555555554,0,0,1,0.66,50,0.25,6,18,24,0.3333333333333333,0.34782608695652173
1,1612,0.5490074441687345,0.5333333333333333,4,6,3.722084367245657,6,3.722084367245657,7,4.3424317617866,6,3.722084367245657,0,0,0,0,34,21.09181141439206,0,0,4,2.4813895781637716,1,0.6203473945409429,0,0,9,5.583126550868486,1,0.6203473945409429,0,0,13,8.064516129032258,4,2.4813895781637716,2,1.2406947890818858,0,0,3.666666666666667,3.5555555555555554,1,0,1,0.56,50,0.375,7,16,23,0.3333333333333333,0.8695652173913043
1,1077,0.6146703806870938,0.4,3,10,9.285051067780874,3,2.785515320334262,3,2.785515320334262,1,0.9285051067780873,0,0,0,0,49,45.49675023212628,1,0.9285051067780873,6,5.571030640668524,0,0,0,0,3,2.785515320334262,3,2.785515320334262,2,1.8570102135561746,8,7.428040854224698,0,0,5,4.642525533890437,0,0,9.666666666666666,4.888888888888889,0,0,1,0.66,50,0.3125,8,17,25,0.4444444444444444,0.43478260869565216
1,702,0.6082621082621082,0.4666666666666667,3,5,7.122507122507123,3,4.273504273504273,2,2.8490028490028494,3,4.273504273504273,0,0,0,0,16,22.792022792022795,0,0,1,1.4245014245014247,1,1.4245014245014247,0,0,4,5.698005698005699,0,0,0,0,2,2.8490028490028494,2,2.8490028490028494,0,0,1,1.4245014245014247,4.666666666666667,3.5555555555555554,0,0,1,0.68,50,0.375,17,19,36,0.3333333333333333,0.34782608695652173
1,427,0.5901639344262295,0.5333333333333333,4,3,7.02576112412178,3,7.02576112412178,3,7.02576112412178,1,2.34192037470726,0,0,0,0,8,18.73536299765808,0,0,0,0,0,0,0,0,3,7.02576112412178,3,7.02576112412178,0,0,2,4.68384074941452,0,0,1,2.34192037470726,0,0,2.666666666666667,4.444444444444445,0,0,1,0.62,50,0.4375,8,17,25,0.4444444444444444,0.26086956521739135
1,538,0.36431226765799257,0.4666666666666667,5,4,7.434944237918216,0,0,0,0,0,0,0,0,0,0,5,9.293680297397769,0,0,3,5.5762081784386615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.666666666666667,4.888888888888889,0,0,1,0.22,50,0.6875,13,13,26,0.3333333333333333,0.6086956521739131
1,538,0.36431226765799257,0.4666666666666667,5,4,7.434944237918216,0,0,0,0,0,0,0,0,0,0,5,9.293680297397769,0,0,3,5.5762081784386615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.666666666666667,4.888888888888889,0,0,1,0.22,50,0.6875,13,13,26,0.3333333333333333,0.6086956521739131
1,2160,0.6231481481481481,0.6,5,12,5.555555555555555,8,3.7037037037037033,9,4.166666666666666,6,2.7777777777777777,0,0,0,0,62,28.703703703703702,1,0.4629629629629629,6,2.7777777777777777,1,0.4629629629629629,1,0.4629629629629629,10,4.62962962962963,5,2.314814814814815,1,0.4629629629629629,13,6.018518518518518,2,0.9259259259259258,4,1.8518518518518516,3,1.3888888888888888,3.666666666666667,5.333333333333333,0,0,1,0.58,50,0.1875,12,14,26,0.3333333333333333,0.21739130434782608
1,724,0.5925414364640884,0.4,4,3,4.143646408839779,1,1.3812154696132597,1,1.3812154696132597,4,5.524861878453039,0,0,0,0,15,20.718232044198896,0,0,1,1.3812154696132597,2,2.7624309392265194,0,0,3,4.143646408839779,4,5.524861878453039,0,0,2,2.7624309392265194,3,4.143646408839779,3,4.143646408839779,0,0,1.6666666666666667,3.5555555555555554,0,0,1,0.64,50,0.3125,5,9,14,0.4444444444444444,0.4782608695652174
1,257,0.4980544747081712,0.3333333333333333,2,2,7.782101167315175,0,0,0,0,1,3.8910505836575875,0,0,0,0,3,11.673151750972762,0,0,0,0,0,0,0,0,0,0,0,0,1,3.8910505836575875,0,0,0,0,0,0,0,0,1,2.2222222222222223,0,0,1,0.34,50,0.4375,18,18,36,0.6666666666666666,0.34782608695652173
1,427,0.6978922716627635,0.4666666666666667,3,2,4.68384074941452,4,9.36768149882904,0,0,3,7.02576112412178,0,0,0,0,12,28.10304449648712,0,0,0,0,2,4.68384074941452,0,0,0,0,2,4.68384074941452,0,0,1,2.34192037470726,0,0,0,0,0,0,4,3.111111111111111,0,0,1,0.64,50,0.3125,10,14,24,0.2222222222222222,0.1739130434782609
1,270,0.4925925925925926,0.4666666666666667,4,3,11.11111111111111,0,0,0,0,1,3.7037037037037033,0,0,0,0,3,11.11111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.7037037037037033,0,0,9.333333333333334,3.111111111111111,0,0,1,0.46,50,0.3125,9,16,25,0.5555555555555556,0.43478260869565216
1,1714,0.6376896149358227,0.6666666666666666,5,5,2.9171528588098017,12,7.001166861143524,8,4.667444574095683,5,2.9171528588098017,0,0,0,0,52,30.338389731621938,1,0.5834305717619603,6,3.500583430571762,5,2.9171528588098017,1,0.5834305717619603,13,7.584597432905484,8,4.667444574095683,0,0,15,8.751458576429405,6,3.500583430571762,9,5.250875145857643,7,4.084014002333722,10,4.444444444444445,1,0,1,0.74,50,0.1875,4,14,18,0.3333333333333333,0.6086956521739131
1,802,0.5149625935162094,0.6,5,1,1.2468827930174562,1,1.2468827930174562,1,1.2468827930174562,0,0,0,0,0,0,12,14.962593516209475,0,0,0,0,3,3.740648379052369,0,0,3,3.740648379052369,2,2.4937655860349124,0,0,4,4.987531172069825,2,2.4937655860349124,0,0,1,1.2468827930174562,4.666666666666667,4.888888888888889,1,0,1,0.48,50,0.375,11,13,24,0.3333333333333333,0.391304347826087
1,1835,0.3885558583106267,0.2,14,7,3.8147138964577656,0,0,3,1.6348773841961852,3,1.6348773841961852,0,0,0,0,16,8.719346049046322,0,0,0,0,1,0.5449591280653951,1,0.5449591280653951,3,1.6348773841961852,1,0.5449591280653951,0,0,3,1.6348773841961852,1,0.5449591280653951,1,0.5449591280653951,1,0.5449591280653951,2.666666666666667,3.111111111111111,0,0,1,0.38,50,0.625,12,11,23,0.3333333333333333,0.7391304347826086
1,257,0.36964980544747084,0.26666666666666666,6,1,3.8910505836575875,0,0,1,3.8910505836575875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.8910505836575875,0,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665,2.2222222222222223,0,0,1,0.28,50,0.75,6,15,21,0.7777777777777778,0.391304347826087
1,604,0.5645695364238411,0.26666666666666666,3,3,4.966887417218543,1,1.6556291390728477,2,3.3112582781456954,2,3.3112582781456954,0,0,0,0,15,24.834437086092716,0,0,3,4.966887417218543,1,1.6556291390728477,0,0,2,3.3112582781456954,1,1.6556291390728477,0,0,2,3.3112582781456954,2,3.3112582781456954,3,4.966887417218543,1,1.6556291390728477,3.666666666666667,1.3333333333333333,0,0,1,0.62,50,0.3125,8,20,28,0.3333333333333333,0.26086956521739135
1,2137,0.33270940570893776,0.4,10,10,4.679457182966776,0,0,0,0,2,0.9358914365933552,0,0,0,0,7,3.275620028076743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4679457182966776,0,0,0,0,0,0,4.333333333333333,6.666666666666666,0,0,1,0.28,50,0.8125,9,9,18,0.5555555555555556,0.5217391304347826
1,471,0.5605095541401274,0.5333333333333333,4,5,10.615711252653929,1,2.1231422505307855,0,0,1,2.1231422505307855,0,0,0,0,15,31.847133757961785,0,0,2,4.246284501061571,0,0,0,0,0,0,1,2.1231422505307855,0,0,1,2.1231422505307855,0,0,1,2.1231422505307855,1,2.1231422505307855,1.3333333333333333,3.5555555555555554,0,0,1,0.52,50,0.625,14,14,28,0.5555555555555556,0.34782608695652173
1,1084,0.5654981549815498,0.6,5,7,6.457564575645756,4,3.6900369003690034,1,0.9225092250922509,3,2.7675276752767526,0,0,0,0,34,31.36531365313653,1,0.9225092250922509,5,4.612546125461254,0,0,0,0,1,0.9225092250922509,4,3.6900369003690034,0,0,5,4.612546125461254,1,0.9225092250922509,1,0.9225092250922509,2,1.8450184501845017,1.6666666666666667,5.333333333333333,1,0,1,0.56,50,0.4375,8,13,21,0.4444444444444444,0.26086956521739135
1,562,0.5320284697508897,0.4666666666666667,4,4,7.117437722419928,2,3.558718861209964,0,0,1,1.779359430604982,0,0,0,0,11,19.572953736654803,0,0,1,1.779359430604982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.779359430604982,1.3333333333333333,4,0,0,1,0.52,50,0.4375,7,15,22,0.5555555555555556,0.2608695652173913
1,1272,0.3136792452830189,0.26666666666666666,7,4,3.144654088050314,0,0,2,1.572327044025157,0,0,0,0,0,0,6,4.716981132075472,0,0,0,0,0,0,0,0,2,1.572327044025157,0,0,0,0,1,0.7861635220125786,0,0,0,0,0,0,3.666666666666667,2.6666666666666665,0,0,1,0.24,50,0.75,12,13,25,0.2222222222222222,0.5217391304347827
1,1173,0.41261722080136404,0.4,11,9,7.672634271099744,1,0.8525149190110827,1,0.8525149190110827,2,1.7050298380221653,0,0,0,0,15,12.78772378516624,0,0,1,0.8525149190110827,0,0,0,0,1,0.8525149190110827,0,0,0,0,4,3.4100596760443307,0,0,1,0.8525149190110827,0,0,1.3333333333333333,3.111111111111111,0,0,1,0.32,50,0.6875,12,15,27,0.33333333333333337,0.391304347826087
1,555,0.6756756756756757,0.26666666666666666,2,3,5.405405405405405,6,10.81081081081081,5,9.009009009009008,5,9.009009009009008,0,0,0,0,17,30.630630630630627,2,3.603603603603603,1,1.8018018018018016,1,1.8018018018018016,0,0,5,9.009009009009008,3,5.405405405405405,0,0,4,7.207207207207206,1,1.8018018018018016,0,0,0,0,3,2.2222222222222223,0,0,1,0.54,50,0.4375,9,6,15,0.2222222222222222,0.34782608695652173
1,767,0.6075619295958279,0.06666666666666667,4,6,7.822685788787483,8,10.430247718383312,1,1.303780964797914,2,2.607561929595828,0,0,0,0,28,36.50586701434159,2,2.607561929595828,1,1.303780964797914,0,0,0,0,2,2.607561929595828,0,0,0,0,6,7.822685788787483,1,1.303780964797914,5,6.51890482398957,0,0,4,1.7777777777777777,0,0,1,0.64,50,0.3125,11,9,20,0.1111111111111111,0.5217391304347826
1,510,0.29411764705882354,0.4,5,1,1.9607843137254901,0,0,0,0,0,0,0,0,0,0,1,1.9607843137254901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9607843137254901,0,0,1,1.9607843137254901,0,0,0.6666666666666666,4,0,0,1,0.18,50,0.9375,12,13,25,0.7777777777777778,0.5652173913043479
1,344,0.3372093023255814,0.4,7,3,8.72093023255814,0,0,0,0,1,2.906976744186047,0,0,0,0,2,5.813953488372094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.906976744186047,1,2.906976744186047,3.666666666666667,3.5555555555555554,0,0,1,0.3,50,0.75,18,4,22,0.4444444444444444,0.782608695652174
1,609,0.5451559934318555,0.5333333333333333,4,5,8.210180623973727,0,0,0,0,1,1.6420361247947455,0,0,0,0,19,31.198686371100166,0,0,4,6.568144499178982,0,0,0,0,0,0,0,0,0,0,13,21.346469622331693,0,0,5,8.210180623973727,0,0,3.666666666666667,3.5555555555555554,0,0,1,0.7,50,0.25,8,14,22,0.2222222222222222,0.5652173913043478
1,443,0.5869074492099323,0.6,3,2,4.514672686230249,0,0,3,6.772009029345372,1,2.2573363431151243,0,0,0,0,9,20.31602708803612,0,0,1,2.2573363431151243,1,2.2573363431151243,0,0,4,9.029345372460497,2,4.514672686230249,1,2.2573363431151243,1,2.2573363431151243,2,4.514672686230249,0,0,1,2.2573363431151243,2.666666666666667,4.444444444444445,0,0,1,0.66,50,0.5625,8,8,16,0.4444444444444444,0.34782608695652173
1,315,0.5619047619047619,0.2,4,1,3.1746031746031744,1,3.1746031746031744,0,0,1,3.1746031746031744,0,0,0,0,7,22.22222222222222,0,0,0,0,1,3.1746031746031744,0,0,0,0,2,6.349206349206349,0,0,3,9.523809523809524,0,0,2,6.349206349206349,0,0,1.3333333333333333,2.2222222222222223,0,0,1,0.52,50,0.5,4,20,24,0.33333333333333337,0.4347826086956522
