Length	GC	MaxEnt5	MaxEnt3	Group
787	0.3951715374841169	8.7	10.94	Constitutive
433	0.49191685912240185	8.63	10.14	Constitutive
23048	0.4301891704269351	8.38	6.65	Constitutive
4293	0.3845795481015607	6.66	8.1	Constitutive
810	0.40370370370370373	6.93	4.54	Constitutive
7929	0.406482532475722	11.08	11.48	Constitutive
298	0.28523489932885904	9.82	1.06	Constitutive
1075	0.4641860465116279	9.6	8.08	Constitutive
159	0.3333333333333333	9.11	7.14	Constitutive
6498	0.3678054786088027	10.28	9.62	Constitutive
4553	0.5991653854601362	9.6	8.79	Constitutive
556	0.3435251798561151	8.73	8.78	Constitutive
375	0.29333333333333333	8.59	5.8	Constitutive
563	0.4280639431616341	7.52	4.98	Constitutive
790	0.6531645569620254	1.27	4.81	Constitutive
1176	0.4957482993197279	7.13	5.85	Constitutive
1158	0.4231433506044905	8.41	7.63	Constitutive
89	0.6629213483146067	6.38	8.86	Constitutive
3677	0.4471036170791406	8.51	11.03	Constitutive
2637	0.4402730375426621	9.09	11.2	Constitutive
2509	0.3830211239537664	6.57	9.14	Constitutive
5280	0.40132575757575756	9.48	7.67	Constitutive
1677	0.345855694692904	11.08	6.92	Constitutive
11630	0.4193465176268272	9.16	11.53	Constitutive
7715	0.4321451717433571	7.35	9.85	Constitutive
865	0.3583815028901734	9.06	9.69	Constitutive
136	0.5147058823529411	9.22	7.92	Constitutive
2056	0.43044747081712065	7.75	9.51	Constitutive
8120	0.42438423645320195	9.46	12.8	Constitutive
847	0.3659976387249115	10.24	9.92	Constitutive
2560	0.425	7.61	9.4	Constitutive
84	0.6904761904761905	10.9	7.29	Constitutive
1630	0.5638036809815951	4.74	9.11	Constitutive
2779	0.48938467074487224	10.07	7.5	Constitutive
3326	0.3746241731809982	8.59	9.81	Constitutive
120793	0.41126555346750227	9.08	13.11	Constitutive
2847	0.5616438356164384	9.63	8.84	Constitutive
2922	0.5205338809034907	10.1	6.86	Constitutive
181	0.2541436464088398	4.02	8.01	Constitutive
99	0.5959595959595959	6.54	7.41	Constitutive
2458	0.43165174938974776	8.99	8.05	Constitutive
80	0.4875	10.29	11.66	Constitutive
2242	0.5459411239964318	9.72	9.57	Constitutive
1486	0.35935397039030953	8.83	4.92	Constitutive
537	0.6517690875232774	10.08	8.73	Constitutive
1326	0.41704374057315236	7.0	8.15	Constitutive
503	0.5069582504970179	5.73	11.09	Constitutive
1202	0.413477537437604	8.72	7.79	Constitutive
133	0.6165413533834586	7.2	9.97	Constitutive
5591	0.34519763906277945	9.21	8.6	Constitutive
460	0.717391304347826	10.17	11.53	Constitutive
614	0.36482084690553745	8.23	5.44	Constitutive
944	0.3442796610169492	7.1	8.89	Constitutive
1167	0.42759211653813195	5.88	9.98	Constitutive
1147	0.5396687009590235	5.66	4.82	Constitutive
3516	0.38680318543799774	10.65	8.81	Constitutive
335	0.46865671641791046	4.15	10.67	Constitutive
2159	0.43909217230199166	10.13	8.52	Constitutive
1000	0.363	4.08	8.96	Constitutive
3157	0.5001583782071587	11.0	9.54	Constitutive
60126	0.37028905964141967	8.54	9.94	Constitutive
1258	0.46740858505564387	9.8	8.71	Constitutive
1051	0.42055185537583256	9.48	8.07	Constitutive
1435	0.45017421602787455	8.34	8.16	Constitutive
6205	0.4873489121676068	10.13	8.3	Constitutive
2285	0.32341356673960614	10.77	9.73	Constitutive
145	0.35172413793103446	8.88	6.0	Constitutive
970	0.41855670103092785	11.08	3.04	Constitutive
13401	0.5378703081859563	3.85	8.63	Constitutive
151	0.6688741721854304	8.56	6.49	Constitutive
2175	0.34160919540229884	8.73	8.8	Constitutive
7553	0.3828942142195154	7.21	11.58	Constitutive
88	0.7386363636363636	5.97	9.65	Constitutive
106	0.6509433962264151	8.3	6.71	Constitutive
17304	0.38014331946370783	9.35	7.39	Constitutive
2771	0.47203175748827136	9.65	7.71	Constitutive
150	0.7	9.6	7.96	Constitutive
3691	0.3635871037659171	7.81	8.52	Constitutive
1130	0.5026548672566372	5.99	10.42	Constitutive
1414	0.3868458274398868	3.24	9.98	Constitutive
7884	0.42364282090309485	8.88	7.38	Constitutive
6963	0.44635932787591553	9.6	11.17	Constitutive
75	0.26666666666666666	8.49	11.85	Constitutive
426	0.392018779342723	10.08	6.54	Constitutive
176	0.6818181818181818	4.87	10.72	Constitutive
1359	0.493009565857248	8.41	2.71	Constitutive
1419	0.46723044397463004	3.1	9.12	Constitutive
58528	0.5146083925642427	10.51	13.24	Constitutive
1737	0.2964881980426022	8.76	7.14	Constitutive
786	0.3231552162849873	10.57	8.93	Constitutive
173	0.4393063583815029	7.04	6.81	Constitutive
4853	0.47516999793941894	9.45	11.18	Constitutive
2350	0.33361702127659576	4.14	11.23	Constitutive
1521	0.36489151873767256	9.37	7.74	Constitutive
94	0.6702127659574468	10.13	9.34	Constitutive
2093	0.3635929288103201	9.25	9.74	Constitutive
642	0.5529595015576324	8.95	7.13	Constitutive
231	0.30735930735930733	9.66	8.23	Constitutive
241	0.7178423236514523	8.19	7.67	Constitutive
207	0.5797101449275363	9.65	-0.68	Constitutive
543	0.3241252302025783	9.8	8.26	Constitutive
4488	0.32486631016042783	7.88	9.83	Constitutive
1308	0.4610091743119266	4.46	9.85	Constitutive
3118	0.5202052597819115	7.26	3.58	Constitutive
7779	0.35158760766165315	7.59	7.17	Constitutive
2465	0.5070993914807302	6.06	7.05	Constitutive
4644	0.3785529715762274	7.4	7.76	Constitutive
1468	0.44618528610354224	8.68	7.82	Constitutive
380	0.6605263157894737	8.05	12.62	Constitutive
93	0.4838709677419355	11.01	7.39	Constitutive
1967	0.42602948652770717	6.38	9.71	Constitutive
8819	0.45435990475110555	7.22	12.23	Constitutive
1145	0.6087336244541485	7.64	10.79	Constitutive
1910	0.38534031413612563	10.67	9.34	Constitutive
1527	0.3189259986902423	9.72	7.83	Constitutive
160850	0.43945290643456636	8.4	9.12	Constitutive
1061	0.38077285579641845	7.81	5.82	Constitutive
942	0.5201698513800425	10.07	4.52	Constitutive
2582	0.48993028659953525	6.75	7.43	Constitutive
905	0.3679558011049724	7.82	8.6	Constitutive
10927	0.45941246453738444	8.04	9.12	Constitutive
50635	0.37112669102399526	8.38	6.97	Constitutive
1507	0.6595885865958858	7.23	8.24	Constitutive
22234	0.41904290725915266	10.51	13.13	Constitutive
519	0.2678227360308285	9.37	4.48	Constitutive
156	0.6666666666666666	8.41	4.25	Constitutive
26415	0.3579405640734431	10.11	11.49	Constitutive
220	0.6181818181818182	7.96	11.76	Constitutive
79	0.6582278481012658	8.7	5.52	Constitutive
306	0.238562091503268	8.31	9.9	Constitutive
6176	0.43102331606217614	9.35	7.68	Constitutive
1749	0.3379073756432247	6.68	9.07	Constitutive
4672	0.535958904109589	8.48	7.75	Constitutive
4997	0.44026415849509704	10.1	7.78	Constitutive
3288	0.36009732360097324	8.07	11.98	Constitutive
81945	0.39452071511379583	9.89	10.25	Constitutive
353	0.6203966005665722	6.6	4.98	Constitutive
4704	0.44727891156462585	8.18	10.82	Constitutive
983	0.6154628687690743	7.93	10.76	Constitutive
16880	0.340521327014218	9.01	7.53	Constitutive
4910	0.345010183299389	8.88	10.92	Constitutive
326	0.5828220858895705	7.42	7.37	Constitutive
17692	0.34648428668324666	8.4	8.63	Constitutive
535	0.5869158878504673	7.23	7.39	Constitutive
8579	0.3316237323697401	7.84	11.51	Constitutive
1002	0.5259481037924152	10.1	4.64	Constitutive
513	0.253411306042885	8.14	8.68	Constitutive
1203	0.5536159600997507	8.94	9.16	Constitutive
109	0.48623853211009177	6.6	10.67	Constitutive
1060	0.42735849056603775	8.55	10.89	Constitutive
1361	0.43497428361498897	7.88	8.08	Constitutive
4984	0.4426163723916533	8.92	8.11	Constitutive
490	0.2612244897959184	10.22	10.97	Constitutive
240	0.5916666666666667	3.85	12.11	Constitutive
735	0.580952380952381	7.39	12.38	Constitutive
998	0.3697394789579158	8.17	2.23	Constitutive
142	0.2676056338028169	9.04	10.11	Constitutive
1457	0.5806451612903226	5.87	8.59	Constitutive
9380	0.4131130063965885	10.1	9.96	Constitutive
147	0.673469387755102	5.66	7.77	Constitutive
111	0.38738738738738737	8.38	9.78	Constitutive
298	0.26174496644295303	7.93	13.16	Constitutive
95	0.7052631578947368	8.3	10.01	Constitutive
1180	0.4728813559322034	9.46	9.63	Constitutive
3074	0.4840598568640208	8.81	9.53	Constitutive
4582	0.3254037538192929	7.96	13.5	Constitutive
614	0.3811074918566775	9.72	8.29	Constitutive
3193	0.4259317256498591	8.85	10.94	Constitutive
145	0.6620689655172414	8.73	6.77	Constitutive
13806	0.44900767782123713	7.64	12.82	Constitutive
413	0.2711864406779661	-1.29	6.42	Constitutive
1509	0.40622929092113985	6.34	8.65	Constitutive
1108	0.5812274368231047	10.08	7.55	Constitutive
717	0.5271966527196653	9.6	6.3	Constitutive
523	0.27915869980879543	8.56	5.16	Constitutive
8340	0.3814148681055156	7.3	12.63	Constitutive
16115	0.4324542351846106	8.88	6.21	Constitutive
2076	0.5684007707129094	7.42	12.34	Constitutive
1886	0.45068928950159065	4.07	9.18	Constitutive
796	0.3065326633165829	11.01	8.26	Constitutive
1704	0.3996478873239437	6.3	8.4	Constitutive
5827	0.37652308220353525	9.81	8.85	Constitutive
3351	0.348552670844524	6.74	5.16	Constitutive
406	0.31527093596059114	3.24	7.64	Constitutive
3717	0.3960182943233791	4.84	7.04	Constitutive
8670	0.35409457900807384	5.46	10.58	Constitutive
7757	0.36212453268015987	8.14	8.82	Constitutive
398	0.6306532663316583	9.16	9.89	Constitutive
2804	0.5128388017118403	9.16	9.98	Constitutive
86	0.7441860465116279	6.9	11.84	Constitutive
3675	0.3814965986394558	7.13	7.53	Constitutive
3148	0.5419313850063533	10.86	8.31	Constitutive
7588	0.4915656299420137	9.89	7.84	Constitutive
2284	0.43870402802101577	3.24	8.47	Constitutive
3369	0.36835856337192047	6.91	6.91	Constitutive
128	0.625	4.47	4.77	Constitutive
2513	0.3159570234779148	6.97	4.28	Constitutive
247	0.291497975708502	8.99	8.71	Constitutive
3390	0.396165191740413	11.81	9.49	Constitutive
1590	0.4981132075471698	8.68	8.6	Constitutive
2043	0.3945178658835046	8.38	7.3	Constitutive
15270	0.43909626719056977	5.56	6.54	Constitutive
235	0.3702127659574468	7.66	7.06	Constitutive
1133	0.44130626654898497	10.86	5.4	Constitutive
142	0.5774647887323944	8.1	8.65	Constitutive
1442	0.3245492371705964	9.65	5.9	Constitutive
12569	0.4062375686212109	8.54	8.24	Constitutive
531	0.527306967984934	9.6	9.1	Constitutive
305	0.6360655737704918	3.83	9.74	Constitutive
223	0.4349775784753363	10.07	9.55	Constitutive
86	0.6162790697674418	8.94	10.18	Constitutive
1793	0.3792526491912995	10.75	0.77	Constitutive
995	0.5175879396984925	6.91	6.64	Constitutive
7231	0.5018669616927119	8.17	8.3	Constitutive
5527	0.3812194680658585	5.46	7.63	Constitutive
1988	0.35261569416498995	5.94	9.12	Constitutive
1285	0.48715953307392995	6.65	13.48	Constitutive
600	0.355	7.83	11.42	Constitutive
147	0.6394557823129252	9.22	9.06	Constitutive
10278	0.3778945320101187	7.64	10.23	Constitutive
1118	0.36404293381037567	9.11	9.38	Constitutive
11625	0.341505376344086	9.25	9.24	Constitutive
287	0.5888501742160279	8.23	11.23	Constitutive
719	0.4325452016689847	6.29	11.61	Constitutive
406	0.603448275862069	9.27	11.55	Constitutive
1234	0.6256077795786061	9.6	5.48	Constitutive
15591	0.36745558334936823	9.82	10.37	Constitutive
2288	0.5869755244755245	10.57	10.16	Constitutive
553	0.5316455696202531	5.57	10.44	Constitutive
28167	0.38637412574999114	10.06	9.5	Constitutive
19045	0.36497768443160933	10.45	8.38	Constitutive
93	0.6881720430107527	9.44	13.05	Constitutive
3325	0.4769924812030075	10.24	9.64	Constitutive
140	0.6357142857142857	6.92	9.48	Constitutive
1030	0.5213592233009708	8.07	8.58	Constitutive
2621	0.4414345669591759	6.6	9.74	Constitutive
4264	0.5661350844277674	7.96	11.13	Constitutive
445	0.36629213483146067	9.16	9.43	Constitutive
3346	0.4844590555887627	7.47	5.6	Constitutive
254	0.484251968503937	8.07	7.53	Constitutive
1813	0.3485934914506343	8.77	7.27	Constitutive
849	0.3875147232037691	9.14	7.98	Constitutive
5974	0.42065617676598593	8.76	7.07	Constitutive
662	0.4229607250755287	4.48	9.99	Constitutive
2879	0.36540465439388675	7.06	8.75	Constitutive
11536	0.36373092926490985	7.29	8.76	Constitutive
303	0.46534653465346537	9.81	9.72	Constitutive
2220	0.4666666666666667	9.6	4.99	Constitutive
9600	0.37614583333333335	8.92	5.76	Constitutive
973	0.32476875642343267	10.77	7.74	Constitutive
674	0.48813056379821956	11.01	6.22	Constitutive
1502	0.4274300932090546	9.11	5.95	Constitutive
15305	0.34962430578242404	7.79	5.77	Constitutive
20724	0.4042173325612816	5.87	12.14	Constitutive
375	0.432	6.77	8.77	Constitutive
3429	0.40332458442694663	11.0	10.9	Constitutive
3889	0.3548470043713037	9.79	6.7	Constitutive
334	0.27245508982035926	8.38	3.12	Constitutive
7549	0.4493310372234733	5.2	7.41	Constitutive
361	0.3074792243767313	9.65	6.19	Constitutive
261	0.38697318007662834	9.85	9.14	Constitutive
5050	0.3217821782178218	8.68	13.79	Constitutive
828	0.3997584541062802	10.28	8.89	Constitutive
111	0.5405405405405406	8.02	4.96	Constitutive
2127	0.4019746121297602	9.79	8.56	Constitutive
7347	0.44766571389682863	10.1	4.76	Constitutive
2889	0.4454828660436137	3.98	8.3	Constitutive
5486	0.3776886620488516	8.38	9.09	Constitutive
564	0.5815602836879432	10.47	8.04	Constitutive
76	0.5	6.52	4.74	Constitutive
8998	0.410091131362525	10.36	13.85	Constitutive
583	0.5385934819897084	9.89	10.07	Constitutive
132	0.6818181818181818	10.51	5.76	Constitutive
19394	0.4948953284520986	10.1	10.52	Constitutive
4951	0.3744698040799838	2.7	8.7	Constitutive
86	0.6511627906976745	9.16	11.4	Constitutive
676	0.5103550295857988	9.99	10.29	Constitutive
15910	0.38912633563796356	8.46	15.08	Constitutive
6738	0.3826061145740576	8.6	4.85	Constitutive
7700	0.36077922077922076	10.51	7.74	Constitutive
7969	0.42815911657673483	11.08	9.77	Constitutive
337	0.47774480712166173	7.29	8.6	Constitutive
9092	0.4921909370875495	8.63	6.93	Constitutive
291	0.5670103092783505	11.08	6.52	Constitutive
2611	0.5446189199540405	8.07	9.53	Constitutive
1438	0.5639777468706537	8.55	11.2	Constitutive
635	0.4094488188976378	10.08	5.82	Constitutive
3188	0.633939774153074	8.73	9.36	Constitutive
847	0.5985832349468713	8.48	9.51	Constitutive
2636	0.38012139605462825	9.45	7.42	Constitutive
543	0.574585635359116	8.02	8.58	Constitutive
480	0.5375	6.59	7.28	Constitutive
740	0.5878378378378378	10.03	6.43	Constitutive
3624	0.38465783664459163	7.72	11.74	Constitutive
434	0.4861751152073733	7.82	8.39	Constitutive
616	0.5487012987012987	6.42	7.63	Constitutive
332	0.4759036144578313	8.88	11.19	Constitutive
83	0.6265060240963856	6.6	12.26	Constitutive
199	0.6532663316582915	7.41	5.64	Constitutive
1033	0.4569215876089061	9.65	9.36	Constitutive
1334	0.3268365817091454	11.08	8.73	Constitutive
8379	0.38489079842463303	9.48	9.57	Constitutive
2093	0.3287147634973722	7.47	8.27	Constitutive
5664	0.3592867231638418	11.01	7.36	Constitutive
101	0.3564356435643564	7.46	9.16	Constitutive
3845	0.3833550065019506	11.08	8.49	Constitutive
973	0.41109969167523125	4.37	9.27	Constitutive
1777	0.4631401238041643	11.11	10.12	Constitutive
83501	0.42300092214464496	8.41	11.78	Constitutive
19186	0.3871573021995205	8.46	7.8	Constitutive
2276	0.4152021089630931	7.76	9.68	Constitutive
3636	0.3864136413641364	8.6	5.48	Constitutive
148	0.5067567567567568	8.63	7.39	Constitutive
240	0.3875	10.57	12.47	Constitutive
15286	0.5278032186314274	5.89	12.79	Constitutive
2997	0.4874874874874875	10.07	6.74	Constitutive
9340	0.3829764453961456	8.76	12.91	Constitutive
2732	0.5040263543191801	9.99	10.44	Constitutive
889	0.40382452193475815	8.55	7.26	Constitutive
5057	0.4775558631599763	8.73	10.06	Constitutive
1776	0.4189189189189189	8.54	7.66	Constitutive
160	0.3125	9.72	12.01	Constitutive
36526	0.4074084213984559	10.22	11.0	Constitutive
2765	0.383001808318264	3.24	4.93	Constitutive
11411	0.42494084655157305	10.65	7.65	Constitutive
277	0.5776173285198556	5.62	8.58	Constitutive
3558	0.5278246205733558	9.16	9.73	Constitutive
1412	0.5382436260623229	5.99	8.32	Constitutive
1891	0.313590692755156	1.74	10.46	Constitutive
180	0.7277777777777777	1.3	-7.74	Constitutive
796	0.4937185929648241	11.08	3.08	Constitutive
1436	0.4895543175487465	10.47	5.29	Constitutive
269	0.5353159851301115	5.84	9.47	Constitutive
1043	0.5992329817833174	9.6	1.66	Constitutive
1400	0.4928571428571429	8.56	11.03	Constitutive
2678	0.37453323375653474	8.14	10.59	Constitutive
733	0.29740791268758526	8.46	10.68	Constitutive
892	0.5011210762331838	10.86	3.71	Constitutive
25829	0.5313020248557823	8.76	7.77	Constitutive
4646	0.3140335772707706	10.06	5.4	Constitutive
5916	0.37035158891142667	6.77	8.95	Constitutive
117	0.6495726495726496	9.6	11.5	Constitutive
2648	0.4788519637462236	10.36	6.07	Constitutive
548	0.38686131386861317	7.75	9.82	Constitutive
2684	0.46870342771982115	8.7	9.57	Constitutive
933	0.5423365487674169	6.39	-0.23	Constitutive
977	0.27328556806550663	6.36	9.69	Constitutive
25546	0.3952086432318171	11.08	6.74	Constitutive
1240120	0.3921378576266813	8.59	14.49	Constitutive
4906	0.36995515695067266	8.46	11.24	Constitutive
670	0.5208955223880597	10.11	9.18	Constitutive
20146	0.36270227340414973	8.49	8.14	Constitutive
112	0.5178571428571429	8.73	12.05	Constitutive
9427	0.5242388882995651	8.89	3.05	Constitutive
4498	0.37372165406847485	1.5	8.16	Constitutive
305	0.32786885245901637	8.59	5.34	Constitutive
14234	0.44295349163973585	11.08	6.9	Constitutive
112	0.7232142857142857	8.51	5.37	Constitutive
24725	0.4449747219413549	8.34	8.66	Constitutive
3268	0.4222766217870257	10.65	7.74	Constitutive
4778	0.38802846379238176	10.86	7.14	Constitutive
1057	0.391674550614948	8.85	4.38	Constitutive
1627	0.5107559926244623	5.75	5.17	Constitutive
1755	0.36353276353276354	8.31	3.61	Constitutive
1678	0.49165673420738976	7.82	3.23	Constitutive
17469	0.4019692025874406	9.01	8.68	Constitutive
2019	0.4749876176324913	7.7	8.89	Constitutive
21357	0.44650465889403945	8.3	9.03	Constitutive
4502	0.4102621057307863	10.47	7.8	Constitutive
1852	0.4514038876889849	9.82	7.8	Constitutive
869	0.3302646720368239	9.65	7.84	Constitutive
89	0.7752808988764045	8.07	7.31	Constitutive
2941	0.6001360081604896	9.99	12.26	Constitutive
14041	0.4495406310091874	8.72	6.11	Constitutive
1262	0.6014263074484945	8.41	2.13	Constitutive
3978	0.31950729009552536	9.54	12.93	Constitutive
2030	0.5261083743842364	7.93	10.64	Constitutive
311	0.707395498392283	7.4	5.26	Constitutive
1893	0.4860010565240359	10.07	8.55	Constitutive
2135	0.44730679156908665	10.44	5.55	Constitutive
15112	0.4278057173107464	8.76	11.49	Constitutive
692	0.48265895953757226	9.6	8.53	Constitutive
338	0.39349112426035504	9.43	11.91	Constitutive
5807	0.4212157740657827	9.27	5.03	Constitutive
104	0.5480769230769231	8.14	10.64	Constitutive
2434	0.30936729663106	7.76	4.96	Constitutive
30022	0.4656918259942709	5.97	10.68	Constitutive
145	0.2206896551724138	8.91	5.6	Constitutive
645	0.5612403100775194	9.46	6.08	Constitutive
1360	0.4279411764705882	8.76	10.61	Constitutive
2112	0.38446969696969696	10.45	6.37	Constitutive
9746	0.40847527190642313	5.11	5.01	Constitutive
1240	0.5145161290322581	10.1	7.77	Constitutive
376	0.39361702127659576	9.79	7.59	Constitutive
878	0.5592255125284739	9.6	11.26	Constitutive
2292	0.543630017452007	8.95	9.98	Constitutive
80	0.7125	10.03	4.33	Constitutive
1813	0.39602868174296746	8.42	11.04	Constitutive
844	0.5533175355450237	3.32	-4.87	Constitutive
76	0.6578947368421053	8.99	8.94	Constitutive
1049	0.5195424213536701	10.08	7.14	Constitutive
1902	0.45636172450052576	9.6	5.1	Constitutive
141	0.5390070921985816	8.91	8.83	Constitutive
1284	0.5521806853582555	7.13	11.33	Constitutive
98	0.35714285714285715	8.0	10.98	Constitutive
3026	0.43159286186384666	5.3	7.14	Constitutive
406	0.5295566502463054	7.77	12.28	Constitutive
5818	0.33636988655895494	8.56	10.37	Constitutive
2838	0.3928823114869627	6.64	11.95	Constitutive
5285	0.44257332071901606	5.56	8.71	Constitutive
704	0.3181818181818182	8.99	6.84	Constitutive
596	0.42449664429530204	8.63	10.03	Constitutive
6405	0.46120218579234973	10.16	9.6	Constitutive
8987	0.4715700456214532	6.59	10.88	Constitutive
105	0.638095238095238	9.88	10.08	Constitutive
130	0.6846153846153846	7.75	7.55	Constitutive
1685	0.5008902077151335	6.34	7.33	Constitutive
698	0.2707736389684814	9.35	5.76	Constitutive
7991	0.43148542109873605	8.68	8.63	Constitutive
2359	0.4082238236540907	10.47	10.66	Constitutive
479	0.23799582463465555	8.38	2.02	Constitutive
12177	0.3505789603350579	9.55	10.91	Constitutive
4333	0.4013385645049619	10.47	6.88	Constitutive
236	0.6313559322033898	9.85	6.62	Constitutive
938	0.5874200426439232	9.46	5.13	Constitutive
1509	0.40622929092113985	6.34	8.65	Constitutive
595	0.3176470588235294	8.55	8.82	Constitutive
8406	0.3824649060195099	10.67	0.43	Constitutive
13624	0.34123605402231355	8.73	7.48	Constitutive
309	0.6763754045307443	5.97	10.0	Constitutive
297	0.5151515151515151	10.28	10.95	Constitutive
1968	0.5426829268292683	10.9	6.72	Constitutive
2825	0.4024778761061947	10.08	10.22	Constitutive
2135	0.5995316159250585	8.62	9.15	Constitutive
1533	0.37638617090671883	10.86	8.14	Constitutive
7842	0.41966335118592196	8.49	5.44	Constitutive
253	0.5810276679841897	9.68	2.58	Constitutive
649	0.5670261941448382	7.66	8.35	Constitutive
1095	0.4639269406392694	6.84	7.52	Constitutive
4864	0.4204358552631579	7.33	12.76	Constitutive
432	0.6782407407407407	5.63	7.57	Constitutive
1138	0.3998242530755712	11.08	5.77	Constitutive
14955	0.4454697425610164	10.47	9.1	Constitutive
2217	0.44248985115020295	8.68	10.16	Constitutive
1364	0.43841642228739003	7.23	11.43	Constitutive
1707	0.35676625659050965	7.36	6.69	Constitutive
13100	0.3902290076335878	8.28	6.58	Constitutive
4248	0.3639359698681733	10.28	4.59	Constitutive
26416	0.35932768019382194	8.83	10.39	Constitutive
3017	0.3394100099436526	11.01	6.81	Constitutive
8309	0.5096882898062342	7.21	6.1	Constitutive
2523	0.3701942132382085	8.35	5.54	Constitutive
1000	0.367	3.26	3.18	Constitutive
31670	0.3852226081465109	10.51	5.4	Constitutive
221	0.5565610859728507	10.03	6.88	Constitutive
10158	0.4024414254774562	7.33	7.71	Constitutive
3167	0.36659299021155667	10.29	9.18	Constitutive
5118	0.3378272762797968	8.02	10.12	Constitutive
81	0.7530864197530864	2.33	7.23	Constitutive
8513	0.347938447080935	0.86	10.2	Constitutive
1425	0.40210526315789474	3.44	10.52	Constitutive
12692	0.45926567916797983	8.23	10.44	Constitutive
27434	0.4076328643289349	9.88	8.79	Constitutive
81	0.6296296296296297	8.68	10.39	Constitutive
1712	0.4223130841121495	8.63	8.09	Constitutive
676	0.3121301775147929	7.63	8.44	Constitutive
80	0.6875	8.41	9.19	Constitutive
3965	0.38865069356872634	8.04	7.78	Constitutive
478	0.5292887029288703	11.08	-7.83	Constitutive
3929	0.3652328836854161	9.06	8.51	Constitutive
138	0.45652173913043476	8.7	11.47	Constitutive
11445	0.36120576671035387	10.47	11.46	Constitutive
7959	0.4146249528835281	9.88	7.95	Constitutive
701	0.49358059914407987	7.66	6.27	Constitutive
114	0.6140350877192983	-1.24	6.15	Constitutive
3597	0.3372254656658326	10.1	9.42	Constitutive
559	0.5474060822898033	5.56	8.16	Constitutive
1636	0.4297066014669927	8.76	12.1	Constitutive
149	0.48322147651006714	8.63	6.54	Constitutive
5409	0.5740432612312812	10.47	11.07	Constitutive
7717	0.37760787870934304	9.46	7.67	Constitutive
106	0.5566037735849056	10.03	3.48	Constitutive
379	0.45910290237467016	8.73	9.27	Constitutive
1115	0.4125560538116592	10.2	7.73	Constitutive
8170	0.35410036719706245	8.55	11.91	Constitutive
993	0.3867069486404834	9.72	9.86	Constitutive
497	0.5150905432595574	7.93	11.11	Constitutive
10408	0.4565718677940046	10.07	8.23	Constitutive
695	0.3122302158273381	8.69	5.86	Constitutive
5277	0.3710441538753079	10.22	11.59	Constitutive
87	0.5747126436781609	11.45	2.99	Constitutive
115	0.6869565217391305	10.03	11.12	Constitutive
2519	0.5533942040492259	7.03	6.6	Constitutive
1967	0.43111337061515	8.66	9.22	Constitutive
663	0.6184012066365008	10.07	6.9	Constitutive
364	0.5494505494505495	3.93	2.96	Constitutive
71	0.704225352112676	6.71	11.56	Constitutive
5649	0.4600814303416534	9.63	7.29	Constitutive
4940	0.46072874493927124	8.99	6.91	Constitutive
4145	0.2542822677925211	3.5	7.23	Constitutive
815	0.5914110429447853	5.3	9.07	Constitutive
616	0.4253246753246753	9.33	12.69	Constitutive
90	0.43333333333333335	8.35	9.62	Constitutive
1210	0.4677685950413223	10.28	12.7	Constitutive
2211	0.41112618724559025	7.76	9.34	Constitutive
2187	0.4046639231824417	6.8	8.42	Constitutive
333	0.6336336336336337	7.39	8.95	Constitutive
5448	0.4122613803230543	9.43	11.17	Constitutive
2005	0.5022443890274314	9.04	9.21	Constitutive
1195	0.3732217573221757	7.56	6.4	Constitutive
11020	0.33793103448275863	10.77	8.27	Constitutive
2267	0.3678870754300838	8.7	5.72	Constitutive
950	0.48	10.47	10.09	Constitutive
1040	0.4971153846153846	8.77	7.97	Constitutive
2177	0.43270555810748734	9.11	9.19	Constitutive
1871	0.40887226082308925	8.31	11.7	Constitutive
1002	0.31736526946107785	9.8	4.0	Constitutive
113019	0.41497447331864556	7.26	9.41	Constitutive
333	0.5435435435435435	10.07	10.67	Constitutive
519	0.2678227360308285	9.37	4.48	Constitutive
2530	0.4300395256916996	8.63	6.92	Constitutive
319	0.567398119122257	8.72	7.61	Constitutive
929	0.43487621097954793	8.16	8.52	Constitutive
352	0.5625	9.13	7.67	Constitutive
2010	0.48009950248756217	6.95	4.65	Constitutive
106	0.5471698113207547	10.07	8.69	Constitutive
5108	0.36413469068128423	9.79	8.85	Constitutive
541	0.5933456561922366	5.88	13.11	Constitutive
49321	0.3936457087244784	9.82	9.56	Constitutive
3568	0.3806053811659193	7.96	9.86	Constitutive
671	0.5409836065573771	6.84	12.37	Constitutive
1253	0.2737430167597765	8.54	3.27	Constitutive
88	0.625	-0.37	4.76	Constitutive
436	0.3967889908256881	2.21	7.67	Constitutive
1033	0.5914811229428848	4.87	9.81	Constitutive
2788	0.42037302725968434	8.34	6.28	Constitutive
1133	0.3848190644307149	8.59	3.23	Constitutive
9900	0.37282828282828284	6.12	7.08	Constitutive
962	0.4781704781704782	8.84	10.76	Constitutive
1337	0.381451009723261	9.46	12.05	Constitutive
1521	0.5943458251150558	4.89	7.55	Constitutive
1136	0.3970070422535211	9.81	8.55	Constitutive
6999	0.37976853836262325	8.91	7.51	Constitutive
286	0.5769230769230769	8.05	8.3	Constitutive
1947	0.31997945557267593	5.8	7.79	Constitutive
72	0.5416666666666666	2.03	8.02	Constitutive
2659	0.44640842421963145	11.01	10.0	Constitutive
1844	0.3644251626898048	7.51	3.68	Constitutive
22459	0.4979740861124716	9.79	10.1	Constitutive
