domain	pval	odds_ratio	log2_odds	count_in_set	count_in_bg	set	fdr
Leu-rich_rpt_typical-subtyp	0.46557004813077457	1.4647339837629065	0.5506386747813904	3	181	Preserved_psI	0.5031069834192967
Linker_for_activat_Tcells_prot	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
LisH	0.28350133611229655	3.0998708627002918	1.6322081156212942	1	29	Preserved_psI	0.3297722795710392
LLGL2	7.676779020691349e-4	86.89226669588437	6.441155879568543	2	4	Preserved_psI	0.039910390748890884
Long_hematopoietin_rcpt_CS	0.04491453590822862	28.93080613021652	4.854534618080992	1	4	Preserved_psI	0.08437919089035419
LPLAT_7/PORCN-like	0.0666127783508136	17.369896032823732	4.118517213738287	1	6	Preserved_psI	0.11036582095762106
LRR_dom_sf	0.7927580295351707	1.0597248504886208	0.08368972859552677	4	331	Preserved_psI	0.8154601495104046
LRR_domain-containing	0.0635009932210883	5.12684211188282	2.358070468651709	2	36	Preserved_psI	0.11036582095762106
LRRNT	0.46268166296077895	1.635733376999164	0.7099376095090952	1	54	Preserved_psI	0.5005881124563609
LsmAD_domain	0.022714132896351283	86.52854909889304	6.435104306803811	1	2	Preserved_psI	0.05844496086224485
LUBAC_E3_Ligases	0.03387782140668871	43.39886975065768	5.439585565521308	1	3	Preserved_psI	0.07384049423108366
M1_APN-typ	0.0878201701176444	12.4078479249894	3.633181004297268	1	8	Preserved_psI	0.1332137039960214
MABP	0.05582571432065141	21.702356245116384	4.439779780810707	1	5	Preserved_psI	0.09810467996075335
MABP1	0.022714132896351283	86.52854909889304	6.435104306803811	1	2	Preserved_psI	0.05844496086224485
MAM_dom	0.1868727746422868	5.108833515822515	2.3529939226605454	1	18	Preserved_psI	0.2360221541895549
MAM_domain-containing	0.04491453590822862	28.93080613021652	4.854534618080992	1	4	Preserved_psI	0.08437919089035419
Man6P_isomerase_rcpt-bd_dom_sf	0.0878201701176444	12.4078479249894	3.633181004297268	1	8	Preserved_psI	0.1332137039960214
MAP_kinase	0.1868727746422868	5.108833515822515	2.3529939226605454	1	18	Preserved_psI	0.2360221541895549
MAP_kinase_CS	0.12880637871270312	7.895993532343783	2.981120808074532	1	12	Preserved_psI	0.1763233659817186
MAP65_Ase1_PRC1	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
MAPK_p38-like	0.04491453590822862	28.93080613021652	4.854534618080992	1	4	Preserved_psI	0.08437919089035419
MAPK12	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
MBOAT_fam	0.1187350303723129	8.685525021636147	3.1186130594385304	1	11	Preserved_psI	0.1660810860970981
Mbt	0.006675138474678226	19.379341249200944	4.276447625771234	2	11	Preserved_psI	0.039910390748890884
MBT_L3MBTL1_rpt1	1.2989922495154242e-4	Inf	Inf	2	2	Preserved_psI	0.014581188000810636
MBT_L3MBTL1_rpt3	1.2989922495154242e-4	Inf	Inf	2	2	Preserved_psI	0.014581188000810636
MCRIP	0.022714132896351283	86.52854909889304	6.435104306803811	1	2	Preserved_psI	0.05844496086224485
Med25_PTOV	0.022714132896351283	86.52854909889304	6.435104306803811	1	2	Preserved_psI	0.05844496086224485
Med25_PTOV_sf	0.022714132896351283	86.52854909889304	6.435104306803811	1	2	Preserved_psI	0.05844496086224485
Mediator_Med23	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
Mediator_Med25_SD1	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
Mediator_Med25_VWA	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
Metal_Hydrolase	0.249763459908101	3.617597241173562	1.8550317969846044	1	25	Preserved_psI	0.29667670237761207
MFS	0.19462733659861384	2.5216348657056815	1.3343593876515885	2	71	Preserved_psI	0.24385416888939387
MFS_dom	0.30418478255481435	1.8293593742935346	0.8713385177229195	2	97	Preserved_psI	0.35200764785338057
MFS_Na/Anion_cotransporter	0.09824326183178346	10.856066223856262	3.4404295214695164	1	9	Preserved_psI	0.1448644484810206
MFS_trans_sf	0.6756599875278794	1.256573509570907	0.3294950713708375	2	140	Preserved_psI	0.7038778060325239
MHC_class-I_related	0.23230604496672658	3.946420977330625	1.9805448611584096	1	23	Preserved_psI	0.2815260841836983
MHC_I_a_a1/a2	0.09824326183178346	10.856066223856262	3.4404295214695164	1	9	Preserved_psI	0.1448644484810206
MHC_I-like_Ag-recog	0.24108472846331183	3.774775125768857	1.9163907014969574	1	24	Preserved_psI	0.2882744156591931
MHC_I-like_Ag-recog_sf	0.24108472846331183	3.774775125768857	1.9163907014969574	1	24	Preserved_psI	0.2882744156591931
MHC_I/II-like_Ag-recog	0.3613826071114752	2.283084852777461	1.1909844795391196	1	39	Preserved_psI	0.4056519764826309
MIIP	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
Mit_carrier	0.06982768418650302	4.84091991133235	2.275281226303824	2	38	Preserved_psI	0.11505552366877012
Mitochondrial_sb/sol_carrier	0.13423426985446738	3.2246084915590605	1.6891240096604108	2	56	Preserved_psI	0.18263996110501773
MLKL_N	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
MMS19	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
MMS19_C	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
MMS19_N	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
MMTA2_N	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
MMTAG2-like	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
Mononega_L_MeTrfase	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
Mov-10_helical	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
MOV-10_Ig-like	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
MOV-10_N	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
MOV-10-like_beta-barrel	0.022714132896351283	86.52854909889304	6.435104306803811	1	2	Preserved_psI	0.05844496086224485
MOV-10/SDE3_DEXXQ/H-box	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
MPN	0.1774698490953033	5.428285071598463	2.440496487260462	1	17	Preserved_psI	0.2273436868581774
MRH_dom	0.0878201701176444	12.4078479249894	3.633181004297268	1	8	Preserved_psI	0.1332137039960214
MRNIP	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
MRNIP_N	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
Mss51-like_C	0.022714132896351283	86.52854909889304	6.435104306803811	1	2	Preserved_psI	0.05844496086224485
Mt_carrier_dom_sf	0.13423426985446738	3.2246084915590605	1.6891240096604108	2	56	Preserved_psI	0.18263996110501773
Mt_RNA_Methyltransferase	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
Mtm1-like	0.022714132896351283	86.52854909889304	6.435104306803811	1	2	Preserved_psI	0.05844496086224485
MTR4_beta-barrel	0.022714132896351283	86.52854909889304	6.435104306803811	1	2	Preserved_psI	0.05844496086224485
MTR4-like_stalk	0.022714132896351283	86.52854909889304	6.435104306803811	1	2	Preserved_psI	0.05844496086224485
Myotubularin	0.14860656970610325	6.680684384014732	2.739995903125803	1	14	Preserved_psI	0.19595991130114643
Myotubularin-like_Pase_dom	0.14860656970610325	6.680684384014732	2.739995903125803	1	14	Preserved_psI	0.19595991130114643
N-lys_methylase_SETD6	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
N/Namide_PRibTrfase	0.022714132896351283	86.52854909889304	6.435104306803811	1	2	Preserved_psI	0.05844496086224485
Na/Glc_symporter_sf	0.12880637871270312	7.895993532343783	2.981120808074532	1	12	Preserved_psI	0.1763233659817186
Na/solute_symporter	0.12880637871270312	7.895993532343783	2.981120808074532	1	12	Preserved_psI	0.1763233659817186
Na/solute_symporter_CS	0.0878201701176444	12.4078479249894	3.633181004297268	1	8	Preserved_psI	0.1332137039960214
Nab2/ZC3H14	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
NAD(P)-bd_dom_sf	1	0.5528686025121542	-0.8549914517311281	1	157	Preserved_psI	1
NAD/diacylglycerol_kinase_sf	0.1774698490953033	5.428285071598463	2.440496487260462	1	17	Preserved_psI	0.2273436868581774
NADH-UbQ_OxRdtase_51kDa_CS	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
NADH-UbQ_OxRdtase_suF	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
NAPRTase_C	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
NAPRTase_N	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
NDK-like_dom	0.10854776747252792	9.651308333755296	3.2707245277359536	1	10	Preserved_psI	0.15671365786226701
NDK-like_dom_sf	0.1187350303723129	8.685525021636147	3.1186130594385304	1	11	Preserved_psI	0.1660810860970981
Nic_PRibTrfase_pncB	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
Nic_PRibTrfase-Fam	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
Nicotinate_pribotase-like_C	0.03387782140668871	43.39886975065768	5.439585565521308	1	3	Preserved_psI	0.07384049423108366
NPHP4	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
NPR2-like	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
Nuc_phospho_transferase	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
Nucleobindin	0.022714132896351283	86.52854909889304	6.435104306803811	1	2	Preserved_psI	0.05844496086224485
Nucleoside_diP_kinase	0.09824326183178346	10.856066223856262	3.4404295214695164	1	9	Preserved_psI	0.1448644484810206
Nucleoside_diP_kinase_AS	0.0666127783508136	17.369896032823732	4.118517213738287	1	6	Preserved_psI	0.11036582095762106
Nucleotide_cyclase	0.1868727746422868	5.108833515822515	2.3529939226605454	1	18	Preserved_psI	0.2360221541895549
Nucleotide-bd_a/b_plait_sf	0.22835966330703186	1.7057808062961162	0.7704322715175431	5	261	Preserved_psI	0.2774925272661903
Nucleotide-diphossugar_trans	0.2746021317534224	1.9754764411643337	0.9822006413456773	2	90	Preserved_psI	0.32096060488648526
Nuo51_FMN-bd	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
Nuo51_FMN-bd_sf	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
Nuop51_4Fe4S-bd	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
Nuop51_4Fe4S-bd_sf	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
OCRE	7.676779020691349e-4	86.89226669588437	6.441155879568543	2	4	Preserved_psI	0.039910390748890884
Oligosaccaryltransferase	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
OS9-like_dom	0.03387782140668871	43.39886975065768	5.439585565521308	1	3	Preserved_psI	0.07384049423108366
OST4	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
Ost4p_sf	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
Oxoglu/Fe-dep_dioxygenase_dom	0.025821410362088255	8.71936522760139	3.1242231101942433	2	22	Preserved_psI	0.06568732721007153
P_typ_ATPase	0.3389477737657152	2.4791417075994238	1.3098407381482817	1	36	Preserved_psI	0.38528493777419276
P_typ_ATPase_HD_dom	0.3389477737657152	2.4791417075994238	1.3098407381482817	1	36	Preserved_psI	0.38528493777419276
P-loop_NTPase	0.19633247673388837	1.4131945045883385	0.4989600442233381	14	887	Preserved_psI	0.24385416888939387
P-type_TPase_V	0.05582571432065141	21.702356245116384	4.439779780810707	1	5	Preserved_psI	0.09810467996075335
p53-like_TF_DNA-bd_sf	0.3971017808371756	2.017120199665984	1.0122970563332032	1	44	Preserved_psI	0.4380803429874493
P5A-ATPase_N	0.04491453590822862	28.93080613021652	4.854534618080992	1	4	Preserved_psI	0.08437919089035419
P5B-type_ATPase	0.04491453590822862	28.93080613021652	4.854534618080992	1	4	Preserved_psI	0.08437919089035419
PA_dom_sf	0.19616867273059568	4.824086284160589	2.2702557116777435	1	19	Preserved_psI	0.24385416888939387
PA_domain	0.19616867273059568	4.824086284160589	2.2702557116777435	1	19	Preserved_psI	0.24385416888939387
PAC	0.19616867273059568	4.824086284160589	2.2702557116777435	1	19	Preserved_psI	0.24385416888939387
PAM2_motif	0.09824326183178346	10.856066223856262	3.4404295214695164	1	9	Preserved_psI	0.1448644484810206
Papain-like_cys_pep_sf	0.9999999999999998	0.5675327993273317	-0.817224322643285	1	153	Preserved_psI	1
PAS	0.34651190507074947	2.4103345772653726	1.269233420089602	1	37	Preserved_psI	0.39288849842617807
PAS-assoc_C	0.07727713367475038	14.480118344678743	3.8560014883708726	1	7	Preserved_psI	0.12238953446195033
PAS-like_dom_sf	0.34651190507074947	2.4103345772653726	1.269233420089602	1	37	Preserved_psI	0.39288849842617807
Pase-1_reg_su_16AB	0.022714132896351283	86.52854909889304	6.435104306803811	1	2	Preserved_psI	0.05844496086224485
Paxillin_TGFB1I1_LIM_dom1	0.022714132896351283	86.52854909889304	6.435104306803811	1	2	Preserved_psI	0.05844496086224485
PC1	0.022714132896351283	86.52854909889304	6.435104306803811	1	2	Preserved_psI	0.05844496086224485
PcG_chromatin_remod_factors	0.019546609052725858	10.257882166473742	3.3586609989989533	2	19	Preserved_psI	0.05844496086224485
PDZ	1.0000000000000004	0.5601054815347096	-0.8362295474372193	1	155	Preserved_psI	1
PDZ_6	0.2053587563024725	4.5705000343308315	2.1923520115822073	1	20	Preserved_psI	0.2536618475373044
PDZ_sf	0.7025254896513212	1.1105770224964857	0.1513094524259504	2	158	Preserved_psI	0.731017253426288
PDZ-LIM_domain	0.09824326183178346	10.856066223856262	3.4404295214695164	1	9	Preserved_psI	0.1448644484810206
PE/DAG-bd	0.5320670387322871	1.3329716590056402	0.4146461068734894	1	66	Preserved_psI	0.5647709229096854
Pecanex	0.04491453590822862	28.93080613021652	4.854534618080992	1	4	Preserved_psI	0.08437919089035419
Pecanex_C	0.04491453590822862	28.93080613021652	4.854534618080992	1	4	Preserved_psI	0.08437919089035419
Pentatricopeptide_rpt	0.0878201701176444	12.4078479249894	3.633181004297268	1	8	Preserved_psI	0.1332137039960214
Pept_A22A_PS2	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
Pept_asp_AS	0.10854776747252792	9.651308333755296	3.2707245277359536	1	10	Preserved_psI	0.15671365786226701
Pept_cys_AS	0.21444422461375778	4.341425783734459	2.1181689213143042	1	21	Preserved_psI	0.2623581930560688
Pept_his_AS	0.1187350303723129	8.685525021636147	3.1186130594385304	1	11	Preserved_psI	0.1660810860970981
Pept_M41_FtsH_extracell	0.022714132896351283	86.52854909889304	6.435104306803811	1	2	Preserved_psI	0.05844496086224485
Peptidase_A22A	0.022714132896351283	86.52854909889304	6.435104306803811	1	2	Preserved_psI	0.05844496086224485
Peptidase_C1A	0.13876312569452648	7.238985498606098	2.855787526219561	1	13	Preserved_psI	0.185984010259231
Peptidase_C1A_C	0.13876312569452648	7.238985498606098	2.855787526219561	1	13	Preserved_psI	0.185984010259231
Peptidase_C1A_papain-like	0.0878201701176444	12.4078479249894	3.633181004297268	1	8	Preserved_psI	0.1332137039960214
Peptidase_M1	0.1187350303723129	8.685525021636147	3.1186130594385304	1	11	Preserved_psI	0.1660810860970981
Peptidase_M1_aminopeptidases	0.0878201701176444	12.4078479249894	3.633181004297268	1	8	Preserved_psI	0.1332137039960214
Peptidase_M1_dom	0.12880637871270312	7.895993532343783	2.981120808074532	1	12	Preserved_psI	0.1763233659817186
Peptidase_M28	0.1187350303723129	8.685525021636147	3.1186130594385304	1	11	Preserved_psI	0.1660810860970981
Peptidase_M28B	0.0666127783508136	17.369896032823732	4.118517213738287	1	6	Preserved_psI	0.11036582095762106
Peptidase_M4/M1_CTD_sf	0.13876312569452648	7.238985498606098	2.855787526219561	1	13	Preserved_psI	0.185984010259231
Peptidase_M41	0.03387782140668871	43.39886975065768	5.439585565521308	1	3	Preserved_psI	0.07384049423108366
Peptidase_M41-like	0.03387782140668871	43.39886975065768	5.439585565521308	1	3	Preserved_psI	0.07384049423108366
Peptidase_S1_PA	1	0.696671414638174	-0.5214497260921186	1	125	Preserved_psI	1
Peptidase_S1_PA_chymotrypsin	1	0.7140523998688747	-0.4858981463233197	1	122	Preserved_psI	1
Peptidase_S1C	0.04491453590822862	28.93080613021652	4.854534618080992	1	4	Preserved_psI	0.08437919089035419
Peptidase_S28	0.03387782140668871	43.39886975065768	5.439585565521308	1	3	Preserved_psI	0.07384049423108366
Peptidase_S68_pidd	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
Peregrin_ePHD	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
PGDH	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
PGDH_ASB_dom	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
PH_domain	0.557047512820262	1.2969604169004691	0.3751344493561296	4	272	Preserved_psI	0.5885043135442297
PH_PKB	0.03387782140668871	43.39886975065768	5.439585565521308	1	3	Preserved_psI	0.07384049423108366
PH-like_dom_sf	0.6461950888783509	1.1961851864311608	0.25844075647928366	6	442	Preserved_psI	0.6763207340475047
PI-Interact_SigTrans_Reg	0.003475878574492146	29.053747702698548	4.860652366722547	2	8	Preserved_psI	0.039910390748890884
PINIT	0.04491453590822862	28.93080613021652	4.854534618080992	1	4	Preserved_psI	0.08437919089035419
PINIT_sf	0.04491453590822862	28.93080613021652	4.854534618080992	1	4	Preserved_psI	0.08437919089035419
PKD_dom	0.1187350303723129	8.685525021636147	3.1186130594385304	1	11	Preserved_psI	0.1660810860970981
PKD_dom_sf	0.1187350303723129	8.685525021636147	3.1186130594385304	1	11	Preserved_psI	0.1660810860970981
PKD/Chitinase_dom	0.0878201701176444	12.4078479249894	3.633181004297268	1	8	Preserved_psI	0.1332137039960214
PKD/REJ-like	0.04491453590822862	28.93080613021652	4.854534618080992	1	4	Preserved_psI	0.08437919089035419
PKD1_2_channel	0.10854776747252792	9.651308333755296	3.2707245277359536	1	10	Preserved_psI	0.15671365786226701
Pkinase_C	0.05738299610286479	5.447775908397681	2.4456673600143404	2	34	Preserved_psI	0.10044820760306547
PLAT_polycystin1	0.04491453590822862	28.93080613021652	4.854534618080992	1	4	Preserved_psI	0.08437919089035419
PLAT_RAB6IP1	0.022714132896351283	86.52854909889304	6.435104306803811	1	2	Preserved_psI	0.05844496086224485
PLAT/LH2_dom	0.02155708486493523	9.689529585792977	3.276426626350624	2	20	Preserved_psI	0.05844496086224485
PLAT/LH2_dom_sf	0.02155708486493523	9.689529585792977	3.276426626350624	2	20	Preserved_psI	0.05844496086224485
Plipid/glycerol_acylTrfase	0.1774698490953033	5.428285071598463	2.440496487260462	1	17	Preserved_psI	0.2273436868581774
PLK3_STKc	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
POLO_box_1	0.04491453590822862	28.93080613021652	4.854534618080992	1	4	Preserved_psI	0.08437919089035419
POLO_box_2	0.03387782140668871	43.39886975065768	5.439585565521308	1	3	Preserved_psI	0.07384049423108366
POLO_box_dom	0.05582571432065141	21.702356245116384	4.439779780810707	1	5	Preserved_psI	0.09810467996075335
POLO_box_dom_sf	0.04491453590822862	28.93080613021652	4.854534618080992	1	4	Preserved_psI	0.08437919089035419
Polycystin_cat	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
Polycystin_dom	0.0666127783508136	17.369896032823732	4.118517213738287	1	6	Preserved_psI	0.11036582095762106
PP1_Regulatory_Subunit	0.0666127783508136	17.369896032823732	4.118517213738287	1	6	Preserved_psI	0.11036582095762106
PP2A/SF3B1-like_HEAT	0.03387782140668871	43.39886975065768	5.439585565521308	1	3	Preserved_psI	0.07384049423108366
PPIase_dom_sf	0.19616867273059568	4.824086284160589	2.2702557116777435	1	19	Preserved_psI	0.24385416888939387
PPIase_FKBP_dom	0.16795866930550432	5.789559458319887	2.5334535742114856	1	16	Preserved_psI	0.21795792635309663
Preselin/SPP	0.07727713367475038	14.480118344678743	3.8560014883708726	1	7	Preserved_psI	0.12238953446195033
Presenilin_C	0.03387782140668871	43.39886975065768	5.439585565521308	1	3	Preserved_psI	0.07384049423108366
PRKCSH	0.022714132896351283	86.52854909889304	6.435104306803811	1	2	Preserved_psI	0.05844496086224485
PRMT5	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
PRMT5_C	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
PRMT5_TIM	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
Pro_4_hyd_alph	0.015779792668723397	11.628817594683706	3.539632507518985	2	17	Preserved_psI	0.05450097621736004
Pro_4_hyd_alph_FE2OG_OXY	0.12880637871270312	7.895993532343783	2.981120808074532	1	12	Preserved_psI	0.1763233659817186
Procol_lys_dOase	0.03387782140668871	43.39886975065768	5.439585565521308	1	3	Preserved_psI	0.07384049423108366
Prot_inhib_I29	0.07727713367475038	14.480118344678743	3.8560014883708726	1	7	Preserved_psI	0.12238953446195033
Prot_kinase_dom	0.0783688783449799	1.8398076173037219	0.8795549162428344	10	490	Preserved_psI	0.12390009287639427
Prot-tyrosine_phosphatase-like	0.9999999999999997	0.8395995848986721	-0.2522266415312055	1	104	Preserved_psI	1
Protein_kinase_ATP_BS	0.085297705860057485	1.8769988907521185	0.9084277975812056	8	383	Preserved_psI	0.1332137039960214
PRRT_domain-containing	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
PSS	0.022714132896351283	86.52854909889304	6.435104306803811	1	2	Preserved_psI	0.05844496086224485
PTB/PI_dom	0.37591635729978984	2.1687913953390066	1.1168912944195932	1	41	Preserved_psI	0.4188249241379792
Pur_nucleotidase	0.04491453590822862	28.93080613021652	4.854534618080992	1	4	Preserved_psI	0.08437919089035419
PWI_dom	0.0666127783508136	17.369896032823732	4.118517213738287	1	6	Preserved_psI	0.11036582095762106
PWI_dom_sf	0.03387782140668871	43.39886975065768	5.439585565521308	1	3	Preserved_psI	0.07384049423108366
PWWP_dom	0.025821410362088255	8.71936522760139	3.1242231101942433	2	22	Preserved_psI	0.06568732721007153
PWWP_HDGF	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
PX_dom	0.4242392129796139	1.8451694540294843	0.8837533145306506	1	48	Preserved_psI	0.4651609441461457
PX_dom_sf	0.4564568489180824	1.667276159146955	0.7374930847888759	1	53	Preserved_psI	0.49504619604883815
PYNP_C	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
PYNP-like_C_sf	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
Pyrmidine_PPas_bac/euk	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
Pyrmidine_PPase_CS	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
Quinoprotein_ADH-like_sf	4.0669317551794e-4	8.821461395996549	3.1410176777906096	5	55	Preserved_psI	0.03652104716151101
R2_ABCA1-4-like	0.1187350303723129	8.685525021636147	3.1186130594385304	1	11	Preserved_psI	0.1660810860970981
Rab	0.1774698490953033	5.428285071598463	2.440496487260462	1	17	Preserved_psI	0.2273436868581774
Rab_GAP_TBC_domain	0.28350133611229655	3.0998708627002918	1.6322081156212942	1	29	Preserved_psI	0.3297722795710392
Rab_GTPases_membrane_traffic	0.1774698490953033	5.428285071598463	2.440496487260462	1	17	Preserved_psI	0.2273436868581774
Rab-GAP_TBC_sf	0.4688354963782324	1.6053579480119076	0.682895012142114	1	55	Preserved_psI	0.5054192986166299
Rab-GAP-TBC_dom	0.46268166296077895	1.635733376999164	0.7099376095090952	1	54	Preserved_psI	0.5005881124563609
RabL4_euk	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
RAD3-like_helicase_DEAD	0.04491453590822862	28.93080613021652	4.854534618080992	1	4	Preserved_psI	0.08437919089035419
Rad3/Chl1-like	0.04491453590822862	28.93080613021652	4.854534618080992	1	4	Preserved_psI	0.08437919089035419
RAP	0.0666127783508136	17.369896032823732	4.118517213738287	1	6	Preserved_psI	0.11036582095762106
RBD_domain_sf	0.22569131727409458	1.7193878225716706	0.7818949936787193	5	259	Preserved_psI	0.2746216841627872
RBM25	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
RBM25_RRM	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
RBM5_RRM1	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
RBM5_RRM2	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
RBM6_OCRE	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
RBM6_RRM1	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
RBM6_RRM2	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
Rbsml_bL25/Gln-tRNA_synth_N	0.022714132896351283	86.52854909889304	6.435104306803811	1	2	Preserved_psI	0.05844496086224485
Rcat_RBR_HOIL1	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
REJ_dom	0.05582571432065141	21.702356245116384	4.439779780810707	1	5	Preserved_psI	0.09810467996075335
Rev_trsase/Diguanyl_cyclase	0.07727713367475038	14.480118344678743	3.8560014883708726	1	7	Preserved_psI	0.12238953446195033
REV1	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
Rev1_C	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
Rev1_C_sf	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
Rev1_UBM1/2	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
REX1-B	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
Rho_GTPase_activation_prot	0.9999999999999999	0.930346553631731	-0.10415987536043278	1	94	Preserved_psI	1
Rho-GAP	0.04491453590822862	28.93080613021652	4.854534618080992	1	4	Preserved_psI	0.08437919089035419
RhoGAP_dom	0.5531522552113004	1.2554481033355378	0.32820239292011333	1	70	Preserved_psI	0.5850774148171352
Riboflavin_transptr	0.03387782140668871	43.39886975065768	5.439585565521308	1	3	Preserved_psI	0.07384049423108366
Ribosomal_bL25/Gln-tRNA_synth	0.022714132896351283	86.52854909889304	6.435104306803811	1	2	Preserved_psI	0.05844496086224485
Ribosomal_Rsm22-like	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
Ribosomal_Su5_D2-typ_SF	0.3235570066328431	2.6296031004734557	1.394845062563353	1	34	Preserved_psI	0.37107815064660676
RING-HC_ZNF598/Hel2	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
RIPOR3	0.04491453590822862	28.93080613021652	4.854534618080992	1	4	Preserved_psI	0.08437919089035419
RmlC_Cupin_sf	0.09824326183178346	10.856066223856262	3.4404295214695164	1	9	Preserved_psI	0.1448644484810206
RmlC-like_jellyroll	0.02156036060864623	5.3556386483247955	2.4210586234970806	3	52	Preserved_psI	0.05844496086224485
RNA_methyltr_E_TRM7	0.0114220160606514	Inf	Inf	1	1	Preserved_psI	0.039910390748890884
