Basic_Density	Proline_Density	Net_Charge_Density	Rare_Codon_Density	Hydrophobicity	Poly_Basic	Poly_Pro	Poly_Gly	DiPeptide_Slow	Group
0.075	0.1	0.075	0.0	0.11249999999999993	0	0	0	0	UFM1_dependent
0.11904761904761904	0.08333333333333333	0.05952380952380952	0.0	-0.763095238095238	0	0	0	1	UFM1_dependent
0.12941176470588237	0.08235294117647059	0.07058823529411765	0.0	-0.8070588235294117	0	0	0	1	UFM1_dependent
0.12598425196850394	0.06299212598425197	0.05511811023622047	0.007874015748031496	-0.3913385826771654	0	0	0	1	UFM1_dependent
0.0743801652892562	0.14049586776859505	0.024793388429752067	0.024793388429752067	-0.3743801652892563	0	0	0	1	UFM1_dependent
0.06756756756756757	0.06756756756756757	0.02702702702702703	0.013513513513513514	0.06891891891891899	0	0	0	1	UFM1_dependent
0.1040268456375839	0.010067114093959731	0.06711409395973154	0.003355704697986577	0.4211409395973148	0	0	0	0	UFM1_dependent
0.0931098696461825	0.040968342644320296	0.04283054003724395	0.004655493482309125	0.37364990689013206	0	0	0	1	UFM1_dependent
0.09799291617473435	0.047225501770956316	0.04014167650531287	0.004722550177095631	0.12491145218417941	1	0	0	1	UFM1_dependent
0.0861244019138756	0.06698564593301436	0.023923444976076555	0.0	-0.11866028708133974	0	0	0	1	UFM1_dependent
0.07042253521126761	0.14084507042253522	0.04225352112676056	0.0	0.5478873239436618	0	0	0	1	UFM1_dependent
0.1875	0.125	0.16666666666666666	0.0625	-0.17291666666666672	0	0	0	1	UFM1_dependent
0.10344827586206896	0.08620689655172414	0.04310344827586207	0.017241379310344827	-0.10775862068965514	0	0	1	1	UFM1_dependent
0.03225806451612903	0.06451612903225806	-0.06451612903225806	0.03225806451612903	0.6548387096774193	0	0	0	0	UFM1_dependent
0.125	0.041666666666666664	0.08333333333333333	0.0	-0.8041666666666667	0	0	0	0	UFM1_dependent
0.1650485436893204	0.05825242718446602	0.06796116504854369	0.009708737864077669	-0.5291262135922329	1	0	1	1	UFM1_dependent
0.0784313725490196	0.20915032679738563	0.05228758169934641	0.006535947712418301	0.010457516339869296	0	0	0	1	UFM1_dependent
0.17857142857142858	0.17857142857142858	0.07142857142857142	0.0	-1.0571428571428574	0	0	1	0	UFM1_dependent
0.17857142857142858	0.17857142857142858	0.17857142857142858	0.07142857142857142	-0.8892857142857145	0	0	1	1	UFM1_dependent
0.1111111111111111	0.1111111111111111	0.05555555555555555	0.0	-0.7166666666666669	0	0	0	1	UFM1_dependent
0.08396946564885496	0.13358778625954199	0.03435114503816794	0.011450381679389313	0.050763358778625985	0	1	0	1	UFM1_dependent
0.14285714285714285	0.03571428571428571	0.03571428571428571	0.03571428571428571	-0.25357142857142845	0	0	0	1	UFM1_dependent
0.11627906976744186	0.1511627906976744	0.06976744186046512	0.046511627906976744	-0.4151162790697675	0	0	0	1	UFM1_dependent
0.13157894736842105	0.07894736842105263	0.02631578947368421	0.02631578947368421	-0.5868421052631579	0	0	0	1	UFM1_dependent
0.10121457489878542	0.08097165991902834	0.03643724696356275	0.0	-0.2882591093117412	0	0	0	1	UFM1_dependent
0.10493827160493827	0.11728395061728394	0.06790123456790123	0.012345679012345678	-0.22839506172839505	0	1	0	1	UFM1_dependent
0.09210526315789473	0.18421052631578946	0.06578947368421052	0.013157894736842105	-0.2802631578947368	0	0	0	1	UFM1_dependent
0.09936575052854123	0.1014799154334038	0.05919661733615222	0.021141649048625793	-0.04608879492600434	0	0	0	1	UFM1_dependent
0.0958904109589041	0.0684931506849315	0.0684931506849315	0.0	0.01917808219178081	0	0	0	0	UFM1_dependent
0.12244897959183673	0.08163265306122448	0.10204081632653061	0.061224489795918366	-0.5428571428571429	1	0	0	1	UFM1_dependent
0.14583333333333334	0.0625	0.10416666666666667	0.041666666666666664	-0.3645833333333333	1	0	0	1	UFM1_dependent
0.08843537414965986	0.11904761904761904	0.02040816326530612	0.013605442176870748	-0.3952380952380953	0	0	0	1	UFM1_dependent
