cluster	type	pvalue	present_median	present_average	present_consistency	absent_median	absent_average	absent_consistency	pbc
I14_OG002409	not significant	0.77512	0.5	0.5	0.5454545454545454	0.0	0.375	0.375	0.1266
I14_OG002410	not significant	0.50042	1.0	0.9090909090909091	0.9090909090909091	1.0	0.6875	0.6875	0.2619
I14_OG002411	not significant	0.18458	1	1.0	1.0	1.0	0.6875	0.6875	0.3953
I14_OG002412	not significant	0.22473	1	0.9090909090909091	0.9090909090909091	1.0	0.5625	0.5625	0.373
I14_OG002413	not significant	0.65583	1	0.8181818181818182	0.8181818181818181	1.0	0.65625	0.6875	0.1819
I14_OG002414	not significant	0.74747	1	0.5909090909090909	0.6363636363636364	0.0	0.4375	0.4375	0.1536
I14_OG002415	not significant	0.97325	0.5	0.45454545454545453	0.5454545454545454	0.0	0.4375	0.4375	0.0175
I14_OG002419	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG002421	not significant	0.75499	1	0.7272727272727273	0.7272727272727273	1.0	0.59375	0.625	0.1403
I14_OG002422	not significant	0.74038	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG002423	not significant	0.52458	1	1.0	1.0	1.0	0.875	0.875	0.2345
I14_OG002424	not significant	0.91364	1.0	0.9090909090909091	0.9090909090909091	1.0	0.875	0.875	0.0533
I14_OG002425	not significant	0.40485	1	1.0	1.0	1.0	0.8125	0.8125	0.2932
I14_OG002427	not significant	0.97154	0.5	0.45454545454545453	0.5454545454545454	0.0	0.4375	0.4375	0.0175
I14_OG002431	not significant	0.69327	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG002433	not significant	0.80571	0.5	0.45454545454545453	0.5454545454545454	0.0	0.34375	0.375	0.1188
I14_OG002434	not significant	0.9314	1.0	0.7272727272727273	0.7272727272727273	1.0	0.6875	0.6875	0.0428
I14_OG002435	not significant	0.74511	0.0	0.36363636363636365	0.4545454545454546	0.5	0.5	0.5	-0.1402
I14_OG002436	not significant	0.10974	1	1.0	1.0	1.0	0.625	0.625	0.4432
I14_OG002437	not significant	0.54722	1	1.0	1.0	1.0	0.875	0.875	0.2345
I14_OG002439	not significant	0.80842	1	0.7272727272727273	0.7272727272727273	1.0	0.625	0.625	0.1066
I14_OG002441	not significant	0.61479	1.0	0.9090909090909091	0.9090909090909091	1.0	0.75	0.75	0.2012
I14_OG002442	not significant	0.44949	0.0	0.36363636363636365	0.4545454545454546	1.0	0.625	0.625	-0.2671
I14_OG002443	not significant	0.97083	0.5	0.5454545454545454	0.6363636363636364	1.0	0.5625	0.5625	-0.0175
I14_OG002451	not significant	0.1216	1	0.8636363636363636	0.9090909090909091	0.0	0.4375	0.4375	0.4381
I14_OG002453	not significant	0.93471	1	0.9545454545454546	1.0	1.0	0.9375	0.9375	0.0403
I14_OG002459	not significant	0.9599	1	0.7727272727272727	0.8181818181818181	1.0	0.75	0.75	0.0268
I14_OG002460	not significant	0.47228	1	0.9545454545454546	1.0	1.0	0.78125	0.8125	0.2595
I14_OG002461	not significant	0.46253	1.0	0.9090909090909091	0.9090909090909091	1.0	0.6875	0.6875	0.2619
I14_OG002464	not significant	0.64089	1	0.8181818181818182	0.8181818181818181	1.0	0.625	0.625	0.2079
I14_OG002465	not significant	0.54021	1	1.0	1.0	1.0	0.875	0.875	0.2345
I14_OG002466	not significant	0.84733	1	0.8181818181818182	0.8181818181818181	1.0	0.875	0.9375	-0.0851
I14_OG002467	not significant	0.18377	1	1.0	1.0	1.0	0.6875	0.6875	0.3953
I14_OG002468	not significant	0.69272	1	1.0	1.0	1.0	0.96875	1.0	0.1626
I14_OG002470	not significant	0.94681	0	0.3181818181818182	0.36363636363636365	0.0	0.28125	0.3125	0.0416
I14_OG002475	not significant	0.66805	1.0	0.9090909090909091	0.9090909090909091	1.0	0.78125	0.8125	0.1745
I14_OG002476	not significant	0.6981	1	1.0	1.0	1.0	0.96875	1.0	0.1626
I14_OG002477	not significant	0.32101	1.0	0.8636363636363636	0.9090909090909091	1.0	1.0	1.0	-0.3223
I14_OG002478	not significant	0.76874	1.0	0.9090909090909091	0.9090909090909091	1.0	0.8125	0.8125	0.1336
I14_OG002479	not significant	0.41694	1	1.0	1.0	1.0	0.84375	0.875	0.2808
I14_OG002480	not significant	0.30457	1	0.9545454545454546	1.0	1.0	0.6875	0.6875	0.3355
I14_OG002481	not significant	0.90652	1	0.9545454545454546	1.0	1.0	0.96875	1.0	-0.0533
I14_OG002482	not significant	0.27172	1	1.0	1.0	1.0	0.75	0.75	0.3458
I14_OG002483	not significant	0.42576	1	1.0	1.0	1.0	0.8125	0.8125	0.2932
I14_OG002485	not significant	0.35552	1	0.6818181818181818	0.7272727272727273	0.0	0.375	0.375	0.3073
I14_OG002486	not significant	0.78399	0.5	0.5	0.5454545454545454	0.0	0.375	0.375	0.1266
I14_OG002488	not significant	0.96496	0	0.2727272727272727	0.36363636363636365	0.0	0.25	0.25	0.0268
I14_OG002490	not significant	0.74526	1	0.5454545454545454	0.5454545454545454	0.0	0.375	0.375	0.1685
I14_OG002493	not significant	0.22653	1	0.9090909090909091	0.9090909090909091	1.0	0.5625	0.5625	0.373
I14_OG002494	not significant	0.30255	1	1.0	1.0	1.0	0.78125	0.8125	0.334
I14_OG002495	not significant	0.69793	1	1.0	1.0	1.0	0.96875	1.0	0.1626
I14_OG002497	not significant	0.73219	1	0.8636363636363636	0.9090909090909091	1.0	0.75	0.75	0.1428
I14_OG002498	not significant	0.90683	1.0	0.9090909090909091	0.9090909090909091	1.0	0.875	0.875	0.0533
I14_OG002500	not significant	0.29835	0.0	0.4090909090909091	0.4545454545454546	0.0	0.125	0.125	0.3351
I14_OG002501	not significant	0.92779	1	0.5454545454545454	0.5454545454545454	0.5	0.5	0.5	0.0447
I14_OG002502	not significant	0.10739	1	1.0	1.0	1.0	0.625	0.625	0.4432
I14_OG002503	present_enriched	0.00931	1.0	0.9545454545454546	1.0	1.0	0.6875	0.6875	0.3355
I14_OG002504	not significant	0.98462	1	0.7727272727272727	0.8181818181818181	1.0	0.78125	0.8125	-0.0107
I14_OG002505	not significant	0.78104	1.0	0.8181818181818182	0.8181818181818181	1.0	0.71875	0.75	0.1173
I14_OG002506	not significant	0.98931	1.0	0.9090909090909091	0.9090909090909091	1.0	0.90625	0.9375	0.0051
I14_OG002512	not significant	0.69872	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG002513	not significant	0.60211	1	1.0	1.0	1.0	0.875	0.875	0.2345
I14_OG002514	not significant	0.61703	1.0	0.6363636363636364	0.6363636363636364	0.0	0.4375	0.4375	0.1956
I14_OG002515	not significant	0.53302	1	1.0	1.0	1.0	0.875	0.875	0.2345
I14_OG002516	not significant	0.69857	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG002517	not significant	0.75785	1.0	0.9090909090909091	0.9090909090909091	1.0	0.8125	0.8125	0.1336
I14_OG002518	not significant	0.67149	1.0	0.9090909090909091	0.9090909090909091	1.0	0.78125	0.8125	0.1745
I14_OG002521	not significant	0.92802	0	0.36363636363636365	0.36363636363636365	0.0	0.3125	0.3125	0.0533
I14_OG002524	not significant	0.41237	1	1.0	1.0	1.0	0.84375	0.875	0.2808
I14_OG002525	not significant	0.565	1	0.9545454545454546	1.0	1.0	0.8125	0.8125	0.2169
I14_OG002526	not significant	0.71081	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG002527	not significant	0.82102	1.0	0.7272727272727273	0.7272727272727273	1.0	0.625	0.625	0.1066
I14_OG002528	not significant	0.90783	1	0.7727272727272727	0.8181818181818181	1.0	0.8125	0.8125	-0.05
I14_OG002529	not significant	0.83432	1	0.7727272727272727	0.8181818181818181	1.0	0.6875	0.6875	0.0957
I14_OG002530	not significant	0.75433	1.0	0.9090909090909091	0.9090909090909091	1.0	0.8125	0.8125	0.1336
I14_OG002531	not significant	0.95251	0.0	0.45454545454545453	0.4545454545454546	0.5	0.5	0.5	-0.0447
I14_OG002532	not significant	0.96131	1.0	0.7272727272727273	0.7272727272727273	1.0	0.75	0.75	-0.0255
I14_OG002533	not significant	0.51014	1.0	0.9090909090909091	0.9090909090909091	1.0	0.71875	0.75	0.2391
I14_OG002534	not significant	0.82866	1	0.7727272727272727	0.8181818181818181	1.0	0.6875	0.6875	0.0957
I14_OG002536	not significant	0.22251	1	0.5454545454545454	0.5454545454545454	0.0	0.1875	0.1875	0.3731
I14_OG002538	not significant	0.69814	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG002539	not significant	0.80107	1	0.9090909090909091	0.9090909090909091	1.0	0.8125	0.8125	0.1336
I14_OG002540	not significant	0.38359	1	1.0	1.0	1.0	0.8125	0.8125	0.2932
I14_OG002541	not significant	0.60927	1	0.9090909090909091	0.9090909090909091	1.0	0.75	0.75	0.2012
I14_OG002542	not significant	0.42545	1	1.0	1.0	1.0	0.875	0.9375	0.2745
I14_OG002544	not significant	0.86755	1	0.6363636363636364	0.7272727272727273	1.0	0.5625	0.5625	0.0769
I14_OG002546	not significant	0.39422	1	1.0	1.0	1.0	0.8125	0.8125	0.2932
I14_OG002547	not significant	0.90764	1.0	0.9090909090909091	0.9090909090909091	1.0	0.9375	0.9375	-0.0533
I14_OG002548	not significant	0.59053	1	0.8636363636363636	0.9090909090909091	1.0	0.6875	0.6875	0.2078
I14_OG002549	not significant	0.06554	1	1.0	1.0	1.0	0.5625	0.5625	0.4905
I14_OG002550	not significant	0.75625	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG002551	not significant	0.84974	1	0.8181818181818182	0.8181818181818181	1.0	0.75	0.75	0.0806
I14_OG002552	not significant	0.13686	1	1.0	1.0	1.0	0.6875	0.75	0.422
I14_OG002553	not significant	0.72736	1.0	0.8636363636363636	0.9090909090909091	1.0	0.75	0.75	0.1428
I14_OG002554	not significant	0.48064	0	0.22727272727272727	0.2727272727272727	0.0	0.0625	0.0625	0.2516
I14_OG002555	not significant	0.19715	1.0	0.8181818181818182	0.8181818181818181	0.0	0.4375	0.4375	0.3807
I14_OG002556	not significant	0.62397	1.0	0.8636363636363636	0.9090909090909091	1.0	0.6875	0.6875	0.2078
I14_OG002557	not significant	0.91955	0	0.22727272727272727	0.2727272727272727	0.0	0.1875	0.1875	0.05
I14_OG002558	not significant	0.1302	1	0.7272727272727273	0.8181818181818181	0.0	0.3125	0.3125	0.4239
I14_OG002559	not significant	0.91198	1	0.6363636363636364	0.6363636363636364	1.0	0.5625	0.5625	0.0739
I14_OG002561	not significant	0.13771	0.5	0.5	0.5454545454545454	0.0	0.125	0.125	0.4212
I14_OG002566	not significant	0.13058	1	1.0	1.0	1.0	0.65625	0.6875	0.4319
I14_OG002567	not significant	0.06923	1	0.6818181818181818	0.7272727272727273	0.0	0.21875	0.25	0.4819
I14_OG002568	not significant	0.90451	1.0	0.9090909090909091	0.9090909090909091	1.0	0.9375	0.9375	-0.0533
I14_OG002569	not significant	0.80865	1	0.7272727272727273	0.7272727272727273	1.0	0.625	0.625	0.1066
I14_OG002570	not significant	0.74018	1	0.7727272727272727	0.8181818181818181	1.0	0.875	0.875	-0.1396
I14_OG002571	not significant	0.09884	1	0.6818181818181818	0.7272727272727273	0.0	0.25	0.25	0.4374
I14_OG002572	not significant	0.84583	1	0.6363636363636364	0.7272727272727273	0.75	0.53125	0.5625	0.1109
I14_OG002574	not significant	0.45335	1	0.8181818181818182	0.9090909090909091	1.0	0.5625	0.5625	0.2784
I14_OG002575	not significant	0.80226	1.0	0.7272727272727273	0.7272727272727273	1.0	0.625	0.625	0.1066
I14_OG002576	not significant	0.80367	1	0.7272727272727273	0.7272727272727273	1.0	0.625	0.625	0.1066
I14_OG002577	not significant	0.5505	1.0	0.9090909090909091	0.9090909090909091	1.0	1.0	1.0	-0.2365
I14_OG002578	not significant	0.76594	1.0	0.9090909090909091	0.9090909090909091	1.0	0.8125	0.8125	0.1336
I14_OG002579	not significant	0.38743	1	1.0	1.0	1.0	0.8125	0.8125	0.2932
I14_OG002580	not significant	0.36138	1	0.6818181818181818	0.7272727272727273	0.0	0.375	0.375	0.3073
I14_OG002581	not significant	0.63309	1	0.8181818181818182	0.8181818181818181	1.0	0.9375	0.9375	-0.1866
I14_OG002582	not significant	0.32391	1	0.9090909090909091	0.9090909090909091	1.0	0.625	0.625	0.3185
I14_OG002583	not significant	0.41415	1	1.0	1.0	1.0	0.84375	0.875	0.2808
I14_OG002584	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG002585	not significant	0.64903	0	0.18181818181818182	0.2727272727272727	0.0	0.0625	0.0625	0.207
I14_OG002588	not significant	0.30897	1.0	0.8181818181818182	0.8181818181818181	0.5	0.5	0.5	0.3237
I14_OG002590	not significant	0.23801	1.0	0.6363636363636364	0.6363636363636364	0.0	0.28125	0.3125	0.3597
I14_OG002591	not significant	0.90728	0	0.3181818181818182	0.36363636363636365	0.0	0.375	0.375	-0.0597
I14_OG002592	not significant	0.86588	0	0.18181818181818182	0.18181818181818177	0.0	0.125	0.125	0.0786
I14_OG002593	not significant	0.49303	1.0	0.8636363636363636	0.9090909090909091	1.0	0.625	0.625	0.268
I14_OG002595	not significant	0.84744	0	0.2727272727272727	0.36363636363636365	0.0	0.375	0.375	-0.1113
I14_OG002597	not significant	0.36397	0.5	0.45454545454545453	0.5454545454545454	0.0	0.1875	0.1875	0.301
I14_OG002602	not significant	0.17869	1	1.0	1.0	1.0	0.6875	0.6875	0.3953
I14_OG002603	not significant	0.75966	1	0.8181818181818182	0.8181818181818181	1.0	0.6875	0.6875	0.1465
I14_OG002604	not significant	0.7359	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG002605	not significant	0.99115	1.0	0.9090909090909091	0.9090909090909091	1.0	0.90625	0.9375	0.0051
I14_OG002607	not significant	0.55228	1	1.0	1.0	1.0	0.875	0.875	0.2345
I14_OG002608	not significant	0.37985	1	1.0	1.0	1.0	0.8125	0.8125	0.2932
I14_OG002609	not significant	0.15397	1	0.5909090909090909	0.6363636363636364	0.0	0.25	0.25	0.3505
I14_OG002610	not significant	0.19543	1	0.9545454545454546	1.0	1.0	0.625	0.625	0.3887
I14_OG002611	not significant	0.31573	1	0.8181818181818182	0.8181818181818181	0.5	0.5	0.5	0.3237
I14_OG002612	not significant	0.06525	1	1.0	1.0	1.0	0.5625	0.5625	0.4905
I14_OG002613	not significant	0.19877	1	1.0	1.0	1.0	0.71875	0.75	0.3838
I14_OG002614	not significant	0.38422	1	1.0	1.0	1.0	0.8125	0.8125	0.2932
I14_OG002615	not significant	0.92382	0	0.22727272727272727	0.2727272727272727	0.0	0.28125	0.3125	-0.0637
I14_OG002616	not significant	0.73813	1.0	0.5454545454545454	0.5454545454545454	0.0	0.375	0.375	0.1685
I14_OG002617	not significant	0.92962	1	0.5454545454545454	0.5454545454545454	0.5	0.5	0.5	0.0447
I14_OG002618	not significant	0.82313	1.0	0.7727272727272727	0.8181818181818181	1.0	0.6875	0.6875	0.0957
I14_OG002619	not significant	0.64075	1	0.9090909090909091	0.9090909090909091	1.0	0.75	0.75	0.2012
I14_OG002622	not significant	0.89093	1	0.7727272727272727	0.8181818181818181	1.0	0.71875	0.75	0.0637
I14_OG002629	not significant	0.39972	0.0	0.4090909090909091	0.4545454545454546	0.0	0.15625	0.1875	0.2982
I14_OG002631	not significant	0.40756	1	1.0	1.0	1.0	0.84375	0.875	0.2808
I14_OG002632	not significant	0.2734	1	1.0	1.0	1.0	0.75	0.75	0.3458
I14_OG002633	not significant	0.59297	1	0.8636363636363636	0.9090909090909091	1.0	0.6875	0.6875	0.2078
I14_OG002634	not significant	0.26916	1	1.0	1.0	1.0	0.75	0.75	0.3458
I14_OG002636	not significant	0.7709	1	0.5909090909090909	0.6363636363636364	0.25	0.46875	0.5	0.1248
I14_OG002637	not significant	0.51657	1	1.0	1.0	1.0	0.875	0.875	0.2345
I14_OG002639	not significant	0.81437	0	0.2727272727272727	0.2727272727272727	0.0	0.1875	0.1875	0.1007
I14_OG002640	not significant	0.37566	1	1.0	1.0	1.0	0.8125	0.8125	0.2932
I14_OG002641	not significant	0.958	1	0.7272727272727273	0.7272727272727273	1.0	0.75	0.75	-0.0255
I14_OG002642	not significant	0.85455	1	0.8181818181818182	0.8181818181818181	1.0	0.75	0.75	0.0806
I14_OG002643	not significant	0.52821	1	1.0	1.0	1.0	0.875	0.875	0.2345
I14_OG002644	not significant	0.71185	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG002645	not significant	0.32093	1	1.0	1.0	1.0	0.78125	0.8125	0.334
I14_OG002646	not significant	0.43205	1	1.0	1.0	1.0	0.8125	0.8125	0.2932
I14_OG002647	not significant	0.81462	1	0.7272727272727273	0.8181818181818181	1.0	0.8125	0.8125	-0.1066
I14_OG002648	not significant	0.88474	1.0	0.8636363636363636	0.9090909090909091	1.0	0.8125	0.8125	0.0698
I14_OG002649	not significant	0.38331	1	1.0	1.0	1.0	0.8125	0.8125	0.2932
I14_OG002650	not significant	0.72842	1.0	0.8636363636363636	0.9090909090909091	1.0	0.75	0.75	0.1428
I14_OG002651	not significant	0.32657	1.0	0.9090909090909091	0.9090909090909091	1.0	0.625	0.625	0.3185
I14_OG002653	not significant	0.98728	1	0.8181818181818182	0.8181818181818181	1.0	0.8125	0.8125	0.0072
I14_OG002654	not significant	0.3265	1.0	0.9090909090909091	0.9090909090909091	1.0	0.625	0.625	0.3185
I14_OG002655	not significant	0.18908	1.0	0.9545454545454546	1.0	1.0	0.625	0.625	0.3887
I14_OG002656	not significant	0.42788	1	0.8636363636363636	0.9090909090909091	1.0	0.625	0.625	0.268
I14_OG002657	not significant	0.22414	1	0.6818181818181818	0.7272727272727273	0.0	0.3125	0.3125	0.3709
I14_OG002661	not significant	0.20051	0	0.36363636363636365	0.36363636363636365	0.0	0.0625	0.0625	0.3809
I14_OG002663	not significant	0.27708	1	1.0	1.0	1.0	0.75	0.75	0.3458
I14_OG002664	not significant	0.67395	1.0	0.6363636363636364	0.6363636363636364	0.25	0.46875	0.5	0.1683
I14_OG002665	not significant	0.86541	1	0.6818181818181818	0.7272727272727273	1.0	0.75	0.75	-0.0766
I14_OG002667	not significant	0.14056	1.0	0.7727272727272727	0.8181818181818181	0.0	0.375	0.375	0.3994
I14_OG002668	not significant	0.31871	1.0	0.9090909090909091	0.9090909090909091	1.0	0.625	0.625	0.3185
I14_OG002669	not significant	0.20804	1	0.7727272727272727	0.8181818181818181	0.0	0.40625	0.4375	0.3768
I14_OG002670	not significant	0.60823	1	0.9090909090909091	0.9090909090909091	1.0	0.75	0.75	0.2012
I14_OG002671	not significant	0.2212	1.0	0.9090909090909091	0.9090909090909091	1.0	0.5625	0.5625	0.373
I14_OG002672	not significant	0.17686	1	1.0	1.0	1.0	0.6875	0.6875	0.3953
I14_OG002673	not significant	0.55268	1	1.0	1.0	1.0	0.90625	0.9375	0.2216
I14_OG002675	not significant	0.51296	1	1.0	1.0	1.0	0.875	0.875	0.2345
I14_OG002676	not significant	0.55874	1	0.7272727272727273	0.7272727272727273	0.5	0.5	0.5	0.2273
I14_OG002677	not significant	0.80574	1.0	0.6818181818181818	0.7272727272727273	1.0	0.78125	0.8125	-0.1173
I14_OG002679	not significant	0.69682	1.0	0.9090909090909091	0.9090909090909091	1.0	0.78125	0.8125	0.1745
I14_OG002680	not significant	0.25575	0	0.3181818181818182	0.36363636363636365	0.0	0.0625	0.0625	0.3489
I14_OG002681	not significant	0.93796	1.0	0.7272727272727273	0.7272727272727273	1.0	0.6875	0.6875	0.0428
I14_OG002682	not significant	0.92848	1.0	0.5454545454545454	0.5454545454545454	0.5	0.5	0.5	0.0447
I14_OG002683	not significant	0.92437	1	0.6363636363636364	0.7272727272727273	1.0	0.6875	0.6875	-0.0557
I14_OG002684	not significant	0.23651	0.0	0.45454545454545453	0.4545454545454546	0.0	0.125	0.125	0.3695
I14_OG002691	not significant	0.72325	1	0.8636363636363636	0.9090909090909091	1.0	0.75	0.75	0.1428
I14_OG002692	not significant	0.30961	1	0.9545454545454546	1.0	1.0	0.6875	0.6875	0.3355
I14_OG002695	not significant	1.0	1	1.0	1.0	1.0	1.0	1.0	0
I14_OG002696	not significant	0.43876	1.0	0.8181818181818182	0.8181818181818181	1.0	0.5625	0.5625	0.2665
I14_OG002697	not significant	0.69327	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG002701	not significant	0.74834	1.0	0.9090909090909091	0.9090909090909091	1.0	0.8125	0.8125	0.1336
I14_OG002702	not significant	0.92265	1	0.8181818181818182	0.8181818181818181	1.0	0.78125	0.8125	0.0464
I14_OG002703	not significant	0.91906	1.0	0.9090909090909091	0.9090909090909091	1.0	0.875	0.875	0.0533
I14_OG002704	not significant	0.67188	1	0.7272727272727273	0.8181818181818181	1.0	0.5625	0.5625	0.1747
I14_OG002706	not significant	0.01375	1	0.7272727272727273	0.7272727272727273	0.0	0.1875	0.1875	0.5398
I14_OG002708	not significant	0.18474	0.5	0.45454545454545453	0.5454545454545454	0.0	0.125	0.125	0.3887
I14_OG002709	not significant	0.26514	1	1.0	1.0	1.0	0.75	0.75	0.3458
I14_OG002710	not significant	0.60458	0.5	0.5	0.5454545454545454	0.0	0.3125	0.3125	0.1928
I14_OG002711	not significant	0.64551	1	0.6818181818181818	0.7272727272727273	0.5	0.5	0.5	0.1842
I14_OG002713	not significant	0.80953	1.0	0.9090909090909091	0.9090909090909091	1.0	0.84375	0.875	0.0998
I14_OG002714	not significant	0.30089	1	0.8181818181818182	0.8181818181818181	0.5	0.5	0.5	0.3237
I14_OG002715	not significant	0.57626	1.0	0.8636363636363636	0.9090909090909091	1.0	0.6875	0.6875	0.2078
I14_OG002717	not significant	0.16103	1	0.6363636363636364	0.6363636363636364	0.0	0.25	0.3125	0.4021
I14_OG002718	not significant	0.90342	1.0	0.9090909090909091	0.9090909090909091	1.0	0.875	0.875	0.0533
I14_OG002719	not significant	0.06478	1	1.0	1.0	1.0	0.5625	0.5625	0.4905
I14_OG002720	not significant	0.6881	1.0	0.9090909090909091	0.9090909090909091	1.0	0.78125	0.8125	0.1745
I14_OG002721	not significant	0.8209	0	0.2727272727272727	0.2727272727272727	0.0	0.375	0.375	-0.1066
I14_OG002722	not significant	0.68734	1.0	0.9090909090909091	0.9090909090909091	1.0	0.78125	0.8125	0.1745
I14_OG002723	not significant	0.91963	1	0.8181818181818182	0.8181818181818181	1.0	0.78125	0.8125	0.0464
I14_OG002724	not significant	0.54065	1	0.7727272727272727	0.8181818181818181	1.0	0.5625	0.5625	0.2208
I14_OG002725	not significant	0.70555	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG002726	not significant	0.63055	1	0.6363636363636364	0.6363636363636364	0.25	0.46875	0.5	0.1683
I14_OG002727	not significant	0.59182	0.0	0.45454545454545453	0.4545454545454546	0.0	0.25	0.25	0.2132
I14_OG002728	not significant	0.7422	1.0	0.9090909090909091	0.9090909090909091	1.0	0.8125	0.8125	0.1336
I14_OG002729	not significant	0.57386	1	0.8181818181818182	0.8181818181818181	1.0	0.625	0.625	0.2079
I14_OG002730	not significant	0.92167	1.0	0.9090909090909091	0.9090909090909091	1.0	0.875	0.875	0.0533
I14_OG002731	not significant	0.42615	0	0.36363636363636365	0.36363636363636365	0.0	0.125	0.125	0.282
I14_OG002740	not significant	0.71849	1.0	0.8636363636363636	0.9090909090909091	1.0	0.75	0.75	0.1428
I14_OG002741	not significant	0.62324	0	0.3181818181818182	0.36363636363636365	0.5	0.5	0.5	-0.1842
I14_OG002743	not significant	0.67236	1	0.8181818181818182	0.9090909090909091	1.0	0.6875	0.75	0.1631
I14_OG002744	not significant	0.47655	1	0.9090909090909091	0.9090909090909091	1.0	0.6875	0.6875	0.2619
I14_OG002745	not significant	0.98443	0	0.36363636363636365	0.36363636363636365	0.0	0.375	0.375	-0.0116
I14_OG002747	not significant	0.72289	1	0.8181818181818182	0.9090909090909091	1.0	0.6875	0.6875	0.1541
I14_OG002749	not significant	0.73828	1.0	0.9090909090909091	0.9090909090909091	1.0	0.8125	0.8125	0.1336
